index,close_time,transaction_id,positions,BTCUSDT_units,LUNCUSDT_units,entry_BTCUSDT_price,entry_LUNCUSDT_price,historical_BTCUSDT_mid,historical_LUNCUSDT_mid,historical_BTCUSDT_vol,historical_LUNCUSDT_vol,signal,portfolio_value,BTCUSDT_raw_pnl,LUNCUSDT_raw_pnl,BTCUSDT_cost,LUNCUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
3021.0,2023-01-22 18:44:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22858.45,0.000183635,130.77967,15716238.97,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3022.0,2023-01-22 18:45:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22852.2,0.00018354,121.12647,8920713.18,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3023.0,2023-01-22 18:46:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22855.050000000003,0.000183605,84.31809,14990634.82,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3024.0,2023-01-22 18:47:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22851.155,0.00018349,177.0049,9489402.88,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3025.0,2023-01-22 18:48:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22852.1,0.000183565,84.85038,24822538.97,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3026.0,2023-01-22 18:49:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22848.355000000003,0.00018342,22.12727,29045182.41,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3027.0,2023-01-22 18:50:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22847.455,0.00018342,100.81008,43667401.63,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3028.0,2023-01-22 18:51:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22849.285,0.000183575,86.48442,5264510.26,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3029.0,2023-01-22 18:52:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22848.54,0.000183395,48.87191,43914156.11,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3030.0,2023-01-22 18:53:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22846.745000000003,0.000183445,58.89676,10715036.34,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3031.0,2023-01-22 18:54:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22834.865,0.00018333,175.14514,18721694.91,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3032.0,2023-01-22 18:55:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22834.025,0.000183265,125.89144,52071483.34,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3033.0,2023-01-22 18:56:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22843.655,0.00018339,63.72779,29477213.31,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3034.0,2023-01-22 18:57:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22841.52,0.0001832499999999,77.6284,156739734.16,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3035.0,2023-01-22 18:58:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22838.13,0.000183255,85.39853,19886904.82,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3036.0,2023-01-22 18:59:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22835.2,0.00018329,82.28294,22261338.12,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3037.0,2023-01-22 19:00:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22831.375,0.00018326,95.41659,31980225.19,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3038.0,2023-01-22 19:01:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22832.6,0.000183255,91.68592,9701011.47,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3039.0,2023-01-22 19:02:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22837.135,0.00018328,45.60558,27060976.75,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3040.0,2023-01-22 19:03:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22840.325,0.00018334,80.69543,12876119.77,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3041.0,2023-01-22 19:04:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22845.065,0.000183395,100.5075,28846903.01,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3042.0,2023-01-22 19:05:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22849.625,0.000183415,94.96096,17166393.85,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3043.0,2023-01-22 19:06:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22834.225,0.000183125,158.76288,194628645.92,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3044.0,2023-01-22 19:07:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22796.59,0.000182645,645.12005,224992635.74,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3045.0,2023-01-22 19:08:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22795.68,0.0001827199999999,281.90902,55805126.19,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3046.0,2023-01-22 19:09:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22800.895,0.000182705,196.09226,85267219.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3047.0,2023-01-22 19:10:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22816.835,0.0001829849999999,167.2014,42907752.54,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3048.0,2023-01-22 19:11:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22803.68,0.000182905,188.06312,15330569.11,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3049.0,2023-01-22 19:12:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22789.115,0.00018271,226.54694,22214462.32,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3050.0,2023-01-22 19:13:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22794.56,0.00018265,126.2362,24397813.11,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3051.0,2023-01-22 19:14:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22787.54,0.000182545,143.93847,86661553.77,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3052.0,2023-01-22 19:15:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22785.265,0.00018247,135.98867,80106587.59,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3053.0,2023-01-22 19:16:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22801.45,0.00018257,164.31619,7349434.11,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3054.0,2023-01-22 19:17:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22811.72,0.000182695,131.86203,13959473.83,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3055.0,2023-01-22 19:18:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22797.99,0.000182495,102.15807,25352158.38,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3056.0,2023-01-22 19:19:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22806.82,0.00018254,122.37843,6341600.27,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3057.0,2023-01-22 19:20:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22814.26,0.00018269,109.33904,11732906.25,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3058.0,2023-01-22 19:21:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22812.3,0.00018275,135.82095,56826121.56,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3059.0,2023-01-22 19:22:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22815.405,0.000182755,85.95936,110318977.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3060.0,2023-01-22 19:23:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22821.055,0.000182835,140.59363,25897644.26,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3061.0,2023-01-22 19:24:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22821.44,0.000182745,118.16105,32805224.52,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3062.0,2023-01-22 19:25:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22809.87,0.000182595,111.2996,30978381.55,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3063.0,2023-01-22 19:26:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22813.24,0.00018248,73.32701,24533519.91,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3064.0,2023-01-22 19:27:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22812.79,0.000182375,53.44195,93895473.63,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3065.0,2023-01-22 19:28:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22806.495000000003,0.000182365,58.32603,117855582.29,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3066.0,2023-01-22 19:29:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22809.285,0.00018237,106.40108,95141199.72,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3067.0,2023-01-22 19:30:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22804.845,0.00018238,120.24846,19347549.78,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3068.0,2023-01-22 19:31:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22807.895,0.00018227,71.73943,99715811.25,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3069.0,2023-01-22 19:32:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22814.315,0.0001822099999999,92.9699,35133222.33,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3070.0,2023-01-22 19:33:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22819.83,0.0001824649999999,78.47728,42161847.11,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3071.0,2023-01-22 19:34:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22820.755,0.00018248,84.48709,12705766.53,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3072.0,2023-01-22 19:35:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22813.71,0.000182415,57.61394,35919476.01,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3073.0,2023-01-22 19:36:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22807.6,0.000182385,105.00354,14527119.02,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3074.0,2023-01-22 19:37:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22814.035,0.00018248,172.39354,68258501.99,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3075.0,2023-01-22 19:38:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22827.925000000003,0.00018276,118.74205,17169578.06,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3076.0,2023-01-22 19:39:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22834.42,0.0001828949999999,115.95892,32640373.59,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3077.0,2023-01-22 19:40:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22833.24,0.00018285,94.96581,49700344.09,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3078.0,2023-01-22 19:41:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22831.975,0.000182765,103.35598,72842885.22,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3079.0,2023-01-22 19:42:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22834.67,0.0001827199999999,97.00344,41377698.89,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3080.0,2023-01-22 19:43:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22837.655,0.000182725,66.44338,24262597.23,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3081.0,2023-01-22 19:44:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22840.315,0.000182795,56.82607,14292378.41,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3082.0,2023-01-22 19:45:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22838.525,0.0001827749999999,93.11319,8648717.58,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3083.0,2023-01-22 19:46:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22836.8,0.00018269,55.62548,13671584.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3084.0,2023-01-22 19:47:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22828.135,0.00018246,117.29362,44821692.52,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3085.0,2023-01-22 19:48:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22824.26,0.00018247,93.54757,113904264.17,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3086.0,2023-01-22 19:49:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22832.745000000003,0.00018245,64.35509,92019949.29,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3087.0,2023-01-22 19:50:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22831.97,0.000182435,74.90499,24946775.91,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3088.0,2023-01-22 19:51:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22833.105000000003,0.00018239,92.2161,14863868.95,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3089.0,2023-01-22 19:52:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22832.625,0.00018245,54.36267,11644554.39,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3090.0,2023-01-22 19:53:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22814.71,0.00018232,137.63407,28359840.29,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3091.0,2023-01-22 19:54:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22808.53,0.00018229,99.63527,5067179.77,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3092.0,2023-01-22 19:55:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22802.86,0.00018236,116.89473,11476225.04,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3093.0,2023-01-22 19:56:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22787.18,0.0001821999999999,228.5587,120809544.39,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3094.0,2023-01-22 19:57:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22736.125,0.00018141,1153.27032,412539715.22,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3095.0,2023-01-22 19:58:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22738.53,0.000181915,360.79718,105025575.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3096.0,2023-01-22 19:59:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22718.94,0.00018179,476.82474,98867396.62,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3097.0,2023-01-22 20:00:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22723.5,0.00018191,243.51443,81824504.39,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3098.0,2023-01-22 20:01:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22694.225,0.0001814,520.38094,221150913.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3099.0,2023-01-22 20:02:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22691.45,0.0001814,239.1324,52662981.84,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3100.0,2023-01-22 20:03:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22692.915,0.0001816,336.11295,120497309.49,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3101.0,2023-01-22 20:04:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22674.31,0.000181225,441.59357,100187291.63,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3102.0,2023-01-22 20:05:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22607.765,0.000180655,1145.32734,433878225.52,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3103.0,2023-01-22 20:06:59.999,1.0,long,0.02184401971903348,-3584162.6573066395,22889.56,0.0001864,22510.605,0.000179275,1757.20576,1359547605.91,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3104.0,2023-01-22 20:07:59.999,1.0,,0.0,0.0,,,22508.38,0.00017957,937.2747,713598763.3,4.0,10015.001642760775,-8.32650343650119,24.4798309494044,-0.4958367482817495,-0.6558480038472554,364,1,0,0.0015001642760774647,0.0015001642760774647
3105.0,2023-01-22 20:08:59.999,1.0,,0.0,0.0,,,22552.13,0.00017972,805.45915,368871414.15,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3106.0,2023-01-22 20:09:59.999,1.0,,0.0,0.0,,,22524.48,0.00017943,586.33456,311757772.26,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3107.0,2023-01-22 20:10:59.999,1.0,,0.0,0.0,,,22562.205,0.0001798,476.71214,179539259.96,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3108.0,2023-01-22 20:11:59.999,1.0,,0.0,0.0,,,22563.065,0.00017988,411.15616,69858971.28,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3109.0,2023-01-22 20:12:59.999,1.0,,0.0,0.0,,,22582.935,0.000179985,401.646,72594182.74,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3110.0,2023-01-22 20:13:59.999,1.0,,0.0,0.0,,,22561.99,0.000179655,309.32379,214196608.86,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3111.0,2023-01-22 20:14:59.999,1.0,,0.0,0.0,,,22531.725,0.0001796,550.02576,166985002.89,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3112.0,2023-01-22 20:15:59.999,1.0,,0.0,0.0,,,22518.695,0.00017959,307.84204,118744140.97,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3113.0,2023-01-22 20:16:59.999,1.0,,0.0,0.0,,,22548.815,0.00017989,365.96032,171775216.94,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3114.0,2023-01-22 20:17:59.999,1.0,,0.0,0.0,,,22578.95,0.0001801549999999,403.64741,95705619.03,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3115.0,2023-01-22 20:18:59.999,1.0,,0.0,0.0,,,22599.885,0.000180345,445.01041,39107480.69,3.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3116.0,2023-01-22 20:19:59.999,1.0,,0.0,0.0,,,22586.47,0.00018045,328.98485,83355298.53,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3117.0,2023-01-22 20:20:59.999,1.0,,0.0,0.0,,,22569.93,0.000180195,221.13757,86210857.11,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3118.0,2023-01-22 20:21:59.999,1.0,,0.0,0.0,,,22569.11,0.000180025,242.75778,123780361.85,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3119.0,2023-01-22 20:22:59.999,1.0,,0.0,0.0,,,22590.72,0.0001799449999999,393.7218,126402762.04,4.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3120.0,2023-01-22 20:23:59.999,1.0,,0.0,0.0,,,22615.19,0.000180105,293.50381,92620931.91,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3121.0,2023-01-22 20:24:59.999,1.0,,0.0,0.0,,,22607.27,0.000180175,190.06367,84031223.12,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3122.0,2023-01-22 20:25:59.999,1.0,,0.0,0.0,,,22594.42,0.00017996,182.06146,51876250.64,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3123.0,2023-01-22 20:26:59.999,1.0,,0.0,0.0,,,22580.24,0.0001797,209.44411,128464652.55,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3124.0,2023-01-22 20:27:59.999,1.0,,0.0,0.0,,,22576.68,0.0001795249999999,193.97456,52963559.54,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3125.0,2023-01-22 20:28:59.999,1.0,,0.0,0.0,,,22576.45,0.00017988,227.1573,70582084.03,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3126.0,2023-01-22 20:29:59.999,1.0,,0.0,0.0,,,22575.065,0.000179835,174.74969,35506498.81,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3127.0,2023-01-22 20:30:59.999,1.0,,0.0,0.0,,,22568.85,0.0001797899999999,236.80275,122459242.5,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3128.0,2023-01-22 20:31:59.999,1.0,,0.0,0.0,,,22587.34,0.00018005,242.10296,39990328.26,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3129.0,2023-01-22 20:32:59.999,1.0,,0.0,0.0,,,22588.82,0.00018007,154.72217,14935001.15,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3130.0,2023-01-22 20:33:59.999,1.0,,0.0,0.0,,,22589.18,0.00018003,257.24954,22683180.57,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3131.0,2023-01-22 20:34:59.999,1.0,,0.0,0.0,,,22573.35,0.000179985,324.68268,39735437.25,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3132.0,2023-01-22 20:35:59.999,1.0,,0.0,0.0,,,22574.72,0.000180035,155.05512,102375350.69,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3133.0,2023-01-22 20:36:59.999,1.0,,0.0,0.0,,,22564.765,0.00017992,266.17079,53599848.07,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3134.0,2023-01-22 20:37:59.999,1.0,,0.0,0.0,,,22549.945,0.0001796449999999,573.38316,180126762.07,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3135.0,2023-01-22 20:38:59.999,1.0,,0.0,0.0,,,22514.870000000003,0.00017905,434.36101,465763865.54,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3136.0,2023-01-22 20:39:59.999,1.0,,0.0,0.0,,,22519.605,0.0001789,342.89818,88945018.25,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3137.0,2023-01-22 20:40:59.999,1.0,,0.0,0.0,,,22476.305,0.00017835,1004.30867,605931982.77,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3138.0,2023-01-22 20:41:59.999,1.0,,0.0,0.0,,,22525.935,0.00017901,384.02381,156418592.94,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3139.0,2023-01-22 20:42:59.999,1.0,,0.0,0.0,,,22537.57,0.0001792699999999,288.38279,97062297.09,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
3140.0,2023-01-22 20:43:59.999,1.0,,0.0,0.0,,,22532.97,0.00017887,230.7237,74781109.02,0.0,10015.001642760775,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0015001642760774647
