index,close_time,transaction_id,positions,LUNCUSDT_units,ATOMUSDT_units,entry_LUNCUSDT_price,entry_ATOMUSDT_price,historical_LUNCUSDT_mid,historical_ATOMUSDT_mid,historical_LUNCUSDT_vol,historical_ATOMUSDT_vol,signal,portfolio_value,LUNCUSDT_raw_pnl,ATOMUSDT_raw_pnl,LUNCUSDT_cost,ATOMUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2819.0,2023-01-22 10:51:59.999,,,0.0,0.0,,,0.000183415,13.0885,63517901.62,327.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2820.0,2023-01-22 10:52:59.999,,,0.0,0.0,,,0.000183525,13.0975,274683032.58,1310.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2821.0,2023-01-22 10:53:59.999,,,0.0,0.0,,,0.00018351,13.1025,81326093.83,838.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2822.0,2023-01-22 10:54:59.999,,,0.0,0.0,,,0.00018373,13.113,127895551.59,3261.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2823.0,2023-01-22 10:55:59.999,,,0.0,0.0,,,0.000183745,13.115,87847743.76,347.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2824.0,2023-01-22 10:56:59.999,,,0.0,0.0,,,0.00018412,13.1095,293891801.02,578.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2825.0,2023-01-22 10:57:59.999,,,0.0,0.0,,,0.000184335,13.1125,163358754.3,1572.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2826.0,2023-01-22 10:58:59.999,,,0.0,0.0,,,0.000184445,13.126,421384753.48,377.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2827.0,2023-01-22 10:59:59.999,,,0.0,0.0,,,0.00018436,13.1205,123878713.13,440.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2828.0,2023-01-22 11:00:59.999,,,0.0,0.0,,,0.00018422,13.1125,351059467.54,3255.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2829.0,2023-01-22 11:01:59.999,,,0.0,0.0,,,0.00018434,13.1075,353658531.46,148.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2830.0,2023-01-22 11:02:59.999,,,0.0,0.0,,,0.000184235,13.1025,318006974.91,1376.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2831.0,2023-01-22 11:03:59.999,,,0.0,0.0,,,0.000183855,13.0965,370217404.32,236.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2832.0,2023-01-22 11:04:59.999,,,0.0,0.0,,,0.000183855,13.1025,156619428.23,1114.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2833.0,2023-01-22 11:05:59.999,,,0.0,0.0,,,0.00018365,13.1235,101283120.97,2835.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2834.0,2023-01-22 11:06:59.999,,,0.0,0.0,,,0.00018343,13.1215,233353011.33,217.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2835.0,2023-01-22 11:07:59.999,,,0.0,0.0,,,0.000183455,13.132,145980372.43,1140.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2836.0,2023-01-22 11:08:59.999,,,0.0,0.0,,,0.000183645,13.1315,88356755.91,138.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2837.0,2023-01-22 11:09:59.999,,,0.0,0.0,,,0.00018368,13.1365,35809137.68,816.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2838.0,2023-01-22 11:10:59.999,,,0.0,0.0,,,0.00018355,13.1365,42038242.7,255.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2839.0,2023-01-22 11:11:59.999,,,0.0,0.0,,,0.0001836,13.133,50972538.46,272.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2840.0,2023-01-22 11:12:59.999,,,0.0,0.0,,,0.00018375,13.1475,334967713.55,1526.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2841.0,2023-01-22 11:13:59.999,,,0.0,0.0,,,0.000183995,13.16,34623310.03,1466.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2842.0,2023-01-22 11:14:59.999,,,0.0,0.0,,,0.000184145,13.16,53604174.43,252.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2843.0,2023-01-22 11:15:59.999,,,0.0,0.0,,,0.00018381,13.1565,30332710.96,474.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2844.0,2023-01-22 11:16:59.999,,,0.0,0.0,,,0.00018353,13.15,78972737.14,464.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2845.0,2023-01-22 11:17:59.999,,,0.0,0.0,,,0.0001831499999999,13.1235,113593401.05,1439.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2846.0,2023-01-22 11:18:59.999,,,0.0,0.0,,,0.000182435,13.091,213568338.97,4470.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2847.0,2023-01-22 11:19:59.999,,,0.0,0.0,,,0.0001824,13.093,102221148.83,1008.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2848.0,2023-01-22 11:20:59.999,,,0.0,0.0,,,0.0001824649999999,13.0945,372569821.23,1994.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2849.0,2023-01-22 11:21:59.999,,,0.0,0.0,,,0.0001827199999999,13.107,93315896.14,1375.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2850.0,2023-01-22 11:22:59.999,,,0.0,0.0,,,0.000182605,13.109000000000002,60650094.54,1859.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2851.0,2023-01-22 11:23:59.999,,,0.0,0.0,,,0.000182785,13.109000000000002,99167913.84,523.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2852.0,2023-01-22 11:24:59.999,,,0.0,0.0,,,0.00018265,13.1085,54367787.52,1342.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2853.0,2023-01-22 11:25:59.999,,,0.0,0.0,,,0.0001826849999999,13.113499999999998,408441708.2,2166.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2854.0,2023-01-22 11:26:59.999,,,0.0,0.0,,,0.000182715,13.117,120058345.86,2269.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2855.0,2023-01-22 11:27:59.999,,,0.0,0.0,,,0.000182845,13.121,360664789.36,1742.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2856.0,2023-01-22 11:28:59.999,,,0.0,0.0,,,0.00018279,13.113,101131563.66,1342.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2857.0,2023-01-22 11:29:59.999,,,0.0,0.0,,,0.0001828,13.092,342764937.94,3200.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2858.0,2023-01-22 11:30:59.999,,,0.0,0.0,,,0.000182845,13.1085,164022837.91,1317.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2859.0,2023-01-22 11:31:59.999,,,0.0,0.0,,,0.00018297,13.1185,453180015.51,3699.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2860.0,2023-01-22 11:32:59.999,,,0.0,0.0,,,0.00018333,13.159,78300965.31,2790.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2861.0,2023-01-22 11:33:59.999,,,0.0,0.0,,,0.00018307,13.175,386807550.71,1674.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2862.0,2023-01-22 11:34:59.999,,,0.0,0.0,,,0.00018319,13.1715,74083675.83,1098.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2863.0,2023-01-22 11:35:59.999,,,0.0,0.0,,,0.000183135,13.1815,163708691.2,649.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2864.0,2023-01-22 11:36:59.999,,,0.0,0.0,,,0.00018316,13.1835,54225519.69,4223.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2865.0,2023-01-22 11:37:59.999,,,0.0,0.0,,,0.00018307,13.1695,93569035.61,3340.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2866.0,2023-01-22 11:38:59.999,,,0.0,0.0,,,0.0001828849999999,13.179,40842380.04,3078.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2867.0,2023-01-22 11:39:59.999,,,0.0,0.0,,,0.000182935,13.1865,24793164.18,778.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2868.0,2023-01-22 11:40:59.999,,,0.0,0.0,,,0.000183035,13.1885,61895589.07,2022.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2869.0,2023-01-22 11:41:59.999,,,0.0,0.0,,,0.00018287,13.194,182603232.05,3050.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2870.0,2023-01-22 11:42:59.999,,,0.0,0.0,,,0.0001829299999999,13.1985,71630512.53,857.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2871.0,2023-01-22 11:43:59.999,,,0.0,0.0,,,0.00018309,13.2,89288346.61,1206.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2872.0,2023-01-22 11:44:59.999,,,0.0,0.0,,,0.00018311,13.2125,76060322.04,5562.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2873.0,2023-01-22 11:45:59.999,,,0.0,0.0,,,0.00018304,13.208,40412778.69,2761.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2874.0,2023-01-22 11:46:59.999,,,0.0,0.0,,,0.0001829399999999,13.2115,100140672.57,1131.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2875.0,2023-01-22 11:47:59.999,,,0.0,0.0,,,0.00018292,13.2185,67911634.49,982.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2876.0,2023-01-22 11:48:59.999,,,0.0,0.0,,,0.000182885,13.187,20087257.6,2451.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2877.0,2023-01-22 11:49:59.999,,,0.0,0.0,,,0.00018306,13.173,190245661.14,3404.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2878.0,2023-01-22 11:50:59.999,,,0.0,0.0,,,0.000183275,13.1825,54725760.13,5033.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2879.0,2023-01-22 11:51:59.999,,,0.0,0.0,,,0.00018327,13.1755,91927266.7,8012.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2880.0,2023-01-22 11:52:59.999,,,0.0,0.0,,,0.0001833,13.156,63195081.2,7991.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2881.0,2023-01-22 11:53:59.999,,,0.0,0.0,,,0.000183245,13.14,68212892.68,2149.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2882.0,2023-01-22 11:54:59.999,,,0.0,0.0,,,0.0001830949999999,13.1325,20333382.23,754.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2883.0,2023-01-22 11:55:59.999,,,0.0,0.0,,,0.0001829949999999,13.113,14992529.34,2497.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2884.0,2023-01-22 11:56:59.999,,,0.0,0.0,,,0.00018278,13.098,234038813.92,2222.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2885.0,2023-01-22 11:57:59.999,,,0.0,0.0,,,0.000182845,13.0855,22047738.78,5077.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2886.0,2023-01-22 11:58:59.999,,,0.0,0.0,,,0.000182815,13.0695,16829815.67,2891.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2887.0,2023-01-22 11:59:59.999,,,0.0,0.0,,,0.000182825,13.076,107903718.73,2869.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2888.0,2023-01-22 12:00:59.999,,,0.0,0.0,,,0.000183005,13.101,34704272.57,4424.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2889.0,2023-01-22 12:01:59.999,,,0.0,0.0,,,0.0001832949999999,13.1035,229269180.3,8346.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2890.0,2023-01-22 12:02:59.999,,,0.0,0.0,,,0.000183375,13.106,28639934.66,14003.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2891.0,2023-01-22 12:03:59.999,,,0.0,0.0,,,0.00018343,13.106,203399499.22,6033.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2892.0,2023-01-22 12:04:59.999,,,0.0,0.0,,,0.000183385,13.1055,81636714.04,1667.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2893.0,2023-01-22 12:05:59.999,,,0.0,0.0,,,0.000183105,13.089,62131735.4,819.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2894.0,2023-01-22 12:06:59.999,,,0.0,0.0,,,0.0001828,13.085,70156951.69,879.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2895.0,2023-01-22 12:07:59.999,,,0.0,0.0,,,0.000182675,13.0845,22387366.47,545.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2896.0,2023-01-22 12:08:59.999,,,0.0,0.0,,,0.00018238,13.068,97647722.55,565.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2897.0,2023-01-22 12:09:59.999,,,0.0,0.0,,,0.000182205,13.0435,48304433.15,1946.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2898.0,2023-01-22 12:10:59.999,,,0.0,0.0,,,0.0001822549999999,13.0325,57252946.43,712.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2899.0,2023-01-22 12:11:59.999,,,0.0,0.0,,,0.0001822649999999,13.026,86802270.7,1211.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2900.0,2023-01-22 12:12:59.999,,,0.0,0.0,,,0.000182515,13.0385,30176041.82,391.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2901.0,2023-01-22 12:13:59.999,,,0.0,0.0,,,0.000182635,13.041,39924672.78,315.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2902.0,2023-01-22 12:14:59.999,,,0.0,0.0,,,0.0001825649999999,13.0335,13363039.93,461.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2903.0,2023-01-22 12:15:59.999,,,0.0,0.0,,,0.000182365,13.028,29294333.57,252.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2904.0,2023-01-22 12:16:59.999,,,0.0,0.0,,,0.00018239,13.0415,49039903.74,322.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2905.0,2023-01-22 12:17:59.999,,,0.0,0.0,,,0.00018256,13.049,40903699.35,675.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2906.0,2023-01-22 12:18:59.999,,,0.0,0.0,,,0.000182755,13.059,22269360.5,151.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2907.0,2023-01-22 12:19:59.999,,,0.0,0.0,,,0.000182775,13.0675,24731720.9,232.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2908.0,2023-01-22 12:20:59.999,,,0.0,0.0,,,0.00018289,13.06,56951930.37,897.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2909.0,2023-01-22 12:21:59.999,,,0.0,0.0,,,0.00018284,13.0465,25967134.48,190.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2910.0,2023-01-22 12:22:59.999,,,0.0,0.0,,,0.000182965,13.055,81918415.25,3042.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2911.0,2023-01-22 12:23:59.999,,,0.0,0.0,,,0.000183215,13.0595,49605802.1,203.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2912.0,2023-01-22 12:24:59.999,,,0.0,0.0,,,0.000183225,13.0635,71512686.5,238.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2913.0,2023-01-22 12:25:59.999,,,0.0,0.0,,,0.000182965,13.056,39312107.04,447.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2914.0,2023-01-22 12:26:59.999,,,0.0,0.0,,,0.000182705,13.033,104590732.94,1731.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2915.0,2023-01-22 12:27:59.999,,,0.0,0.0,,,0.000182685,13.026,25359914.14,541.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2916.0,2023-01-22 12:28:59.999,,,0.0,0.0,,,0.000182615,13.0295,66774596.33,926.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2917.0,2023-01-22 12:29:59.999,,,0.0,0.0,,,0.000182375,13.0165,57923259.22,1193.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2918.0,2023-01-22 12:30:59.999,,,0.0,0.0,,,0.000182265,13.014,124331696.02,2378.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2919.0,2023-01-22 12:31:59.999,,,0.0,0.0,,,0.00018245,13.039,66734674.98,1409.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2920.0,2023-01-22 12:32:59.999,,,0.0,0.0,,,0.00018267,13.0655,51630790.73,1729.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2921.0,2023-01-22 12:33:59.999,,,0.0,0.0,,,0.000182765,13.0645,69784222.4,737.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2922.0,2023-01-22 12:34:59.999,,,0.0,0.0,,,0.000183165,13.085,204102412.65,375.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2923.0,2023-01-22 12:35:59.999,,,0.0,0.0,,,0.00018313,13.0865,43927381.6,194.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2924.0,2023-01-22 12:36:59.999,,,0.0,0.0,,,0.000183145,13.099,38475604.18,897.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2925.0,2023-01-22 12:37:59.999,,,0.0,0.0,,,0.000183305,13.1115,116264836.17,472.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2926.0,2023-01-22 12:38:59.999,,,0.0,0.0,,,0.0001834,13.128,42347555.56,5010.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2927.0,2023-01-22 12:39:59.999,,,0.0,0.0,,,0.00018335,13.143,31048956.51,947.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2928.0,2023-01-22 12:40:59.999,,,0.0,0.0,,,0.000183415,13.1555,9530535.78,6472.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2929.0,2023-01-22 12:41:59.999,,,0.0,0.0,,,0.000183385,13.167,100906711.8,3065.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2930.0,2023-01-22 12:42:59.999,,,0.0,0.0,,,0.00018363,13.1815,159236864.56,2596.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2931.0,2023-01-22 12:43:59.999,,,0.0,0.0,,,0.000183575,13.181,75017878.42,1760.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2932.0,2023-01-22 12:44:59.999,,,0.0,0.0,,,0.000183425,13.1705,46401710.26,2553.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2933.0,2023-01-22 12:45:59.999,,,0.0,0.0,,,0.00018349,13.1755,65179459.26,1414.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2934.0,2023-01-22 12:46:59.999,,,0.0,0.0,,,0.0001834599999999,13.17,56415402.56,1692.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2935.0,2023-01-22 12:47:59.999,,,0.0,0.0,,,0.000183605,13.185,41441025.32,2302.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2936.0,2023-01-22 12:48:59.999,,,0.0,0.0,,,0.00018383,13.192,109285807.34,6155.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2937.0,2023-01-22 12:49:59.999,,,0.0,0.0,,,0.000183975,13.1925,189402282.21,1729.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2938.0,2023-01-22 12:50:59.999,,,0.0,0.0,,,0.00018379,13.178,34050774.76,2889.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2939.0,2023-01-22 12:51:59.999,,,0.0,0.0,,,0.00018374,13.181,18553342.31,820.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2940.0,2023-01-22 12:52:59.999,,,0.0,0.0,,,0.00018378,13.191,13840628.48,392.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2941.0,2023-01-22 12:53:59.999,,,0.0,0.0,,,0.000184105,13.1835,120045193.2,512.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2942.0,2023-01-22 12:54:59.999,,,0.0,0.0,,,0.000184345,13.173,239088321.71,1767.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2943.0,2023-01-22 12:55:59.999,,,0.0,0.0,,,0.00018417,13.172999999999998,49781018.86,972.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2944.0,2023-01-22 12:56:59.999,,,0.0,0.0,,,0.000183855,13.18,73191223.69,1695.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2945.0,2023-01-22 12:57:59.999,,,0.0,0.0,,,0.00018376,13.189,73183442.87,444.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2946.0,2023-01-22 12:58:59.999,,,0.0,0.0,,,0.00018386,13.2005,190456058.01,1175.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2947.0,2023-01-22 12:59:59.999,,,0.0,0.0,,,0.00018397,13.201,113343936.1,1361.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2948.0,2023-01-22 13:00:59.999,,,0.0,0.0,,,0.00018385,13.193,141566220.12,1184.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2949.0,2023-01-22 13:01:59.999,,,0.0,0.0,,,0.000183775,13.1745,34293006.81,1770.89,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2950.0,2023-01-22 13:02:59.999,,,0.0,0.0,,,0.0001838,13.186,120594547.7,3572.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2951.0,2023-01-22 13:03:59.999,,,0.0,0.0,,,0.000184075,13.192,135807875.25,1641.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2952.0,2023-01-22 13:04:59.999,,,0.0,0.0,,,0.00018415,13.1895,55124974.98,676.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2953.0,2023-01-22 13:05:59.999,,,0.0,0.0,,,0.000183815,13.1795,53494478.77,829.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2954.0,2023-01-22 13:06:59.999,,,0.0,0.0,,,0.0001837799999999,13.183,33560458.89,926.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2955.0,2023-01-22 13:07:59.999,,,0.0,0.0,,,0.00018359,13.1735,87944376.37,529.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2956.0,2023-01-22 13:08:59.999,,,0.0,0.0,,,0.000183575,13.167000000000002,22307874.48,1485.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2957.0,2023-01-22 13:09:59.999,,,0.0,0.0,,,0.000183735,13.1535,119971885.06,1894.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2958.0,2023-01-22 13:10:59.999,,,0.0,0.0,,,0.0001840799999999,13.1345,212522114.31,973.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2959.0,2023-01-22 13:11:59.999,,,0.0,0.0,,,0.000184575,13.1345,517189291.22,2250.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2960.0,2023-01-22 13:12:59.999,,,0.0,0.0,,,0.000185165,13.131,562015845.02,480.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2961.0,2023-01-22 13:13:59.999,,,0.0,0.0,,,0.000185775,13.1285,1951817409.09,468.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2962.0,2023-01-22 13:14:59.999,,,0.0,0.0,,,0.0001856149999999,13.1425,727360874.56,719.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2963.0,2023-01-22 13:15:59.999,,,0.0,0.0,,,0.0001853499999999,13.1495,300826705.06,1361.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2964.0,2023-01-22 13:16:59.999,,,0.0,0.0,,,0.000184885,13.134,298699479.56,2337.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2965.0,2023-01-22 13:17:59.999,,,0.0,0.0,,,0.00018571,13.151,255903872.96,879.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2966.0,2023-01-22 13:18:59.999,,,0.0,0.0,,,0.00018571,13.1435,281887624.65,129.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2967.0,2023-01-22 13:19:59.999,,,0.0,0.0,,,0.00018591,13.1305,395086422.01,988.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2968.0,2023-01-22 13:20:59.999,,,0.0,0.0,,,0.000185965,13.136500000000002,238150754.27,792.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2969.0,2023-01-22 13:21:59.999,,,0.0,0.0,,,0.00018598,13.1265,331244272.93,573.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2970.0,2023-01-22 13:22:59.999,,,0.0,0.0,,,0.00018595,13.123,177246593.41,692.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2971.0,2023-01-22 13:23:59.999,,,0.0,0.0,,,0.000185835,13.1085,438228593.66,618.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2972.0,2023-01-22 13:24:59.999,,,0.0,0.0,,,0.000185585,13.105,211952094.36,1085.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2973.0,2023-01-22 13:25:59.999,,,0.0,0.0,,,0.00018559,13.1075,168690822.37,563.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2974.0,2023-01-22 13:26:59.999,,,0.0,0.0,,,0.000185155,13.105,131949708.83,587.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2975.0,2023-01-22 13:27:59.999,,,0.0,0.0,,,0.000185105,13.1055,149620200.35,1241.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2976.0,2023-01-22 13:28:59.999,,,0.0,0.0,,,0.000185345,13.1135,174721647.56,674.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2977.0,2023-01-22 13:29:59.999,,,0.0,0.0,,,0.000185305,13.1265,113133543.51,678.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2978.0,2023-01-22 13:30:59.999,,,0.0,0.0,,,0.00018493,13.119,150116753.47,361.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2979.0,2023-01-22 13:31:59.999,,,0.0,0.0,,,0.00018453,13.1075,57811798.49,437.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2980.0,2023-01-22 13:32:59.999,,,0.0,0.0,,,0.000184425,13.1015,96566383.68,487.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2981.0,2023-01-22 13:33:59.999,,,0.0,0.0,,,0.00018441,13.1055,137460184.21,2137.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2982.0,2023-01-22 13:34:59.999,,,0.0,0.0,,,0.00018438,13.1055,42793129.76,685.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2983.0,2023-01-22 13:35:59.999,,,0.0,0.0,,,0.00018454,13.107,39766346.18,321.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2984.0,2023-01-22 13:36:59.999,,,0.0,0.0,,,0.00018474,13.103,26831509.17,1285.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
