index,close_time,transaction_id,positions,ETHUSDT_units,MATICUSDT_units,entry_ETHUSDT_price,entry_MATICUSDT_price,historical_ETHUSDT_mid,historical_MATICUSDT_mid,historical_ETHUSDT_vol,historical_MATICUSDT_vol,signal,portfolio_value,ETHUSDT_raw_pnl,MATICUSDT_raw_pnl,ETHUSDT_cost,MATICUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2731.0,2023-01-22 14:14:59.999,1.0,,0.0,0.0,,,1632.37,1.00475,149.4817,88414.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2732.0,2023-01-22 14:15:59.999,1.0,,0.0,0.0,,,1632.66,1.00555,122.2419,55115.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2733.0,2023-01-22 14:16:59.999,1.0,,0.0,0.0,,,1632.6550000000002,1.00605,71.9653,34603.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2734.0,2023-01-22 14:17:59.999,1.0,,0.0,0.0,,,1632.65,1.0057,27.0598,19520.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2735.0,2023-01-22 14:18:59.999,1.0,,0.0,0.0,,,1632.42,1.0053999999999998,78.3736,11722.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2736.0,2023-01-22 14:19:59.999,1.0,,0.0,0.0,,,1633.125,1.00605,147.689,7227.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2737.0,2023-01-22 14:20:59.999,1.0,,0.0,0.0,,,1633.875,1.0066,272.0918,65227.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2738.0,2023-01-22 14:21:59.999,1.0,,0.0,0.0,,,1634.17,1.0073,59.5867,159324.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2739.0,2023-01-22 14:22:59.999,1.0,,0.0,0.0,,,1634.22,1.0078,104.6684,65028.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2740.0,2023-01-22 14:23:59.999,1.0,,0.0,0.0,,,1634.925,1.00865,198.9225,69961.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2741.0,2023-01-22 14:24:59.999,1.0,,0.0,0.0,,,1636.085,1.0095,361.8793,71117.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2742.0,2023-01-22 14:25:59.999,1.0,,0.0,0.0,,,1636.165,1.00915,280.8157,44811.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2743.0,2023-01-22 14:26:59.999,1.0,,0.0,0.0,,,1636.72,1.0102,256.6575,58835.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2744.0,2023-01-22 14:27:59.999,1.0,,0.0,0.0,,,1636.33,1.00965,245.1486,76816.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2745.0,2023-01-22 14:28:59.999,1.0,,0.0,0.0,,,1637.395,1.0103,398.4379,80809.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2746.0,2023-01-22 14:29:59.999,1.0,,0.0,0.0,,,1637.97,1.01135,263.5399,114675.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2747.0,2023-01-22 14:30:59.999,1.0,,0.0,0.0,,,1637.575,1.0118,378.1392,231386.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2748.0,2023-01-22 14:31:59.999,1.0,,0.0,0.0,,,1636.475,1.01085,166.9313,74949.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2749.0,2023-01-22 14:32:59.999,1.0,,0.0,0.0,,,1636.33,1.01105,219.3514,22293.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2750.0,2023-01-22 14:33:59.999,1.0,,0.0,0.0,,,1636.655,1.0116,174.1271,40024.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2751.0,2023-01-22 14:34:59.999,1.0,,0.0,0.0,,,1637.4050000000002,1.0125000000000002,519.6669,101867.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2752.0,2023-01-22 14:35:59.999,1.0,,0.0,0.0,,,1637.245,1.0124,177.9459,147139.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2753.0,2023-01-22 14:36:59.999,1.0,,0.0,0.0,,,1636.375,1.01175,229.885,39019.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2754.0,2023-01-22 14:37:59.999,1.0,,0.0,0.0,,,1635.645,1.01025,167.732,72961.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2755.0,2023-01-22 14:38:59.999,1.0,,0.0,0.0,,,1635.12,1.00955,182.4779,31409.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2756.0,2023-01-22 14:39:59.999,1.0,,0.0,0.0,,,1635.195,1.01005,212.9141,46052.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2757.0,2023-01-22 14:40:59.999,1.0,,0.0,0.0,,,1635.715,1.01075,170.9458,67947.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2758.0,2023-01-22 14:41:59.999,1.0,,0.0,0.0,,,1636.5749999999998,1.0116,121.957,92142.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2759.0,2023-01-22 14:42:59.999,1.0,,0.0,0.0,,,1636.345,1.01155,114.2513,71742.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2760.0,2023-01-22 14:43:59.999,1.0,,0.0,0.0,,,1635.605,1.0108,57.0242,37508.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2761.0,2023-01-22 14:44:59.999,1.0,,0.0,0.0,,,1635.58,1.01095,36.4259,37287.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2762.0,2023-01-22 14:45:59.999,1.0,,0.0,0.0,,,1635.37,1.01135,182.8375,118554.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2763.0,2023-01-22 14:46:59.999,1.0,,0.0,0.0,,,1635.025,1.01195,125.565,76576.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2764.0,2023-01-22 14:47:59.999,1.0,,0.0,0.0,,,1634.83,1.0118,145.5697,34615.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2765.0,2023-01-22 14:48:59.999,1.0,,0.0,0.0,,,1634.815,1.01175,240.3679,88195.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2766.0,2023-01-22 14:49:59.999,1.0,,0.0,0.0,,,1634.875,1.01195,272.7659,37223.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2767.0,2023-01-22 14:50:59.999,1.0,,0.0,0.0,,,1634.51,1.0111,1408.0209,32822.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2768.0,2023-01-22 14:51:59.999,1.0,,0.0,0.0,,,1637.605,1.01285,1422.2916,77238.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2769.0,2023-01-22 14:52:59.999,1.0,,0.0,0.0,,,1639.12,1.0142,1284.0104,127740.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2770.0,2023-01-22 14:53:59.999,1.0,,0.0,0.0,,,1641.535,1.0153,3471.3245,183670.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2771.0,2023-01-22 14:54:59.999,1.0,,0.0,0.0,,,1643.715,1.0163000000000002,2125.7215,136213.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2772.0,2023-01-22 14:55:59.999,1.0,,0.0,0.0,,,1642.94,1.01625,452.9152,106623.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2773.0,2023-01-22 14:56:59.999,1.0,,0.0,0.0,,,1641.52,1.01635,360.7721,124780.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2774.0,2023-01-22 14:57:59.999,1.0,,0.0,0.0,,,1643.745,1.0181,1280.1633,170284.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2775.0,2023-01-22 14:58:59.999,1.0,,0.0,0.0,,,1642.775,1.01745,730.8179,122249.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2776.0,2023-01-22 14:59:59.999,1.0,,0.0,0.0,,,1642.525,1.0185,409.8143,135824.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2777.0,2023-01-22 15:00:59.999,1.0,,0.0,0.0,,,1642.805,1.01865,393.8578,96703.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2778.0,2023-01-22 15:01:59.999,1.0,,0.0,0.0,,,1642.865,1.0182,331.9168,90506.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2779.0,2023-01-22 15:02:59.999,1.0,,0.0,0.0,,,1644.6999999999998,1.0203,491.4994,525584.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2780.0,2023-01-22 15:03:59.999,1.0,,0.0,0.0,,,1644.58,1.0202,441.7821,106162.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2781.0,2023-01-22 15:04:59.999,1.0,,0.0,0.0,,,1644.685,1.0204,189.5212,70467.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2782.0,2023-01-22 15:05:59.999,1.0,,0.0,0.0,,,1646.4,1.02255,492.7292,506576.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2783.0,2023-01-22 15:06:59.999,1.0,,0.0,0.0,,,1647.725,1.0248,1454.4107,827689.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2784.0,2023-01-22 15:07:59.999,1.0,,0.0,0.0,,,1648.69,1.0273,1503.2985,416119.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2785.0,2023-01-22 15:08:59.999,1.0,,0.0,0.0,,,1647.13,1.0266000000000002,465.6817,302762.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2786.0,2023-01-22 15:09:59.999,1.0,,0.0,0.0,,,1646.78,1.02705,316.6272,236454.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2787.0,2023-01-22 15:10:59.999,1.0,,0.0,0.0,,,1646.62,1.0255,220.9281,118599.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2788.0,2023-01-22 15:11:59.999,1.0,,0.0,0.0,,,1646.745,1.02695,185.1621,61063.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2789.0,2023-01-22 15:12:59.999,1.0,,0.0,0.0,,,1646.755,1.0275,226.6952,132754.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2790.0,2023-01-22 15:13:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1646.165,1.027,278.7404,113675.7,2.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0006714082086352047
2791.0,2023-01-22 15:14:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1647.515,1.0287000000000002,352.9234,166690.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2792.0,2023-01-22 15:15:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1649.145,1.0299,305.3202,229649.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2793.0,2023-01-22 15:16:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1649.625,1.03035,540.2941,115729.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2794.0,2023-01-22 15:17:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1649.595,1.03005,576.7531,85499.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2795.0,2023-01-22 15:18:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1650.13,1.0301,979.1654,144161.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2796.0,2023-01-22 15:19:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1649.89,1.0283,1197.3978,143336.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2797.0,2023-01-22 15:20:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1649.56,1.02555,1143.6251,334744.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2798.0,2023-01-22 15:21:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1648.46,1.0236,679.8177,135676.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2799.0,2023-01-22 15:22:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1639.715,1.0154999999999998,4357.8304,472633.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2800.0,2023-01-22 15:23:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1628.71,1.0065,8955.8308,1190270.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2801.0,2023-01-22 15:24:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1627.085,1.0044499999999998,3893.2614,506437.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2802.0,2023-01-22 15:25:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1630.845,1.00865,1693.7995,282657.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2803.0,2023-01-22 15:26:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1630.08,1.0069,853.7183,220392.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2804.0,2023-01-22 15:27:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1630.35,1.00705,724.6562,124840.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2805.0,2023-01-22 15:28:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1630.6,1.00685,777.1039,99733.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2806.0,2023-01-22 15:29:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1632.665,1.0072,440.6747,215555.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2807.0,2023-01-22 15:30:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1632.91,1.00695,358.2569,78187.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2808.0,2023-01-22 15:31:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1635.625,1.0104,1235.0876,220189.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2809.0,2023-01-22 15:32:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1635.435,1.01135,1220.0995,115051.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2810.0,2023-01-22 15:33:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1635.86,1.01185,799.6248,61036.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2811.0,2023-01-22 15:34:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1635.69,1.0123000000000002,481.106,64550.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2812.0,2023-01-22 15:35:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1635.9,1.01205,307.3168,69861.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2813.0,2023-01-22 15:36:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1634.5,1.0118999999999998,536.1022,67112.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2814.0,2023-01-22 15:37:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1632.1,1.0083,521.0149,278380.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2815.0,2023-01-22 15:38:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1632.075,1.0073,347.2802,136840.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2816.0,2023-01-22 15:39:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1632.565,1.00775,263.6455,69968.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2817.0,2023-01-22 15:40:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1632.125,1.0081,349.6182,62083.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2818.0,2023-01-22 15:41:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1633.88,1.0097,182.9576,50021.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2819.0,2023-01-22 15:42:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1635.165,1.0106000000000002,771.0747,49184.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2820.0,2023-01-22 15:43:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1635.62,1.01125,459.6433,53266.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2821.0,2023-01-22 15:44:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1635.36,1.0113,130.7029,44306.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2822.0,2023-01-22 15:45:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1634.815,1.01065,416.7114,38628.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2823.0,2023-01-22 15:46:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1636.295,1.01215,905.0232,90898.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2824.0,2023-01-22 15:47:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1639.095,1.0149,1027.1793,193088.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2825.0,2023-01-22 15:48:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1639.96,1.01575,469.8639,148730.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2826.0,2023-01-22 15:49:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1640.275,1.01705,187.0909,132394.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2827.0,2023-01-22 15:50:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1639.6750000000002,1.0171,234.8717,91818.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2828.0,2023-01-22 15:51:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1639.1950000000002,1.0167000000000002,234.2261,61841.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2829.0,2023-01-22 15:52:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1639.125,1.0164,174.2692,56341.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2830.0,2023-01-22 15:53:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1637.71,1.01525,405.1271,72717.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2831.0,2023-01-22 15:54:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1638.09,1.0151,152.8605,58401.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2832.0,2023-01-22 15:55:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1637.285,1.0135,220.6475,73274.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2833.0,2023-01-22 15:56:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1635.96,1.012,340.111,286982.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2834.0,2023-01-22 15:57:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1635.735,1.0126,528.5959,67768.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2835.0,2023-01-22 15:58:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1636.19,1.0137,200.2835,47012.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2836.0,2023-01-22 15:59:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1635.775,1.013,138.0766,71785.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2837.0,2023-01-22 16:00:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1636.24,1.0139999999999998,146.2076,94019.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2838.0,2023-01-22 16:01:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1636.76,1.01475,155.4604,44475.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2839.0,2023-01-22 16:02:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1635.845,1.01375,310.7535,141009.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2840.0,2023-01-22 16:03:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1634.105,1.0112,646.7624,107174.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2841.0,2023-01-22 16:04:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1632.945,1.0096500000000002,224.1177,76685.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2842.0,2023-01-22 16:05:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1631.615,1.0072,798.2173,231091.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2843.0,2023-01-22 16:06:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1631.89,1.00915,958.3529,47647.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2844.0,2023-01-22 16:07:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1633.31,1.0104,146.4653,43538.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2845.0,2023-01-22 16:08:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1634.12,1.01165,186.298,60866.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2846.0,2023-01-22 16:09:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1633.74,1.0114,256.3423,105398.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2847.0,2023-01-22 16:10:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1632.995,1.0101,116.5729,44225.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2848.0,2023-01-22 16:11:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1633.465,1.01115,149.1586,28052.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2849.0,2023-01-22 16:12:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1632.745,1.0094500000000002,93.3791,88046.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2850.0,2023-01-22 16:13:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1631.985,1.0076,216.5584,118911.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
2851.0,2023-01-22 16:14:59.999,2.0,long,0.3037362597309505,-472.3658876502101,1646.165,1.027,1630.98,1.00535,612.0615,345529.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
