index,close_time,transaction_id,positions,NEARUSDT_units,LUNCUSDT_units,entry_NEARUSDT_price,entry_LUNCUSDT_price,historical_NEARUSDT_mid,historical_LUNCUSDT_mid,historical_NEARUSDT_vol,historical_LUNCUSDT_vol,signal,portfolio_value,NEARUSDT_raw_pnl,LUNCUSDT_raw_pnl,NEARUSDT_cost,LUNCUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
3034.0,2023-01-22 16:45:59.999,8.0,,0.0,0.0,,,2.4755000000000003,0.000183445,13972.6,23578779.82,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3035.0,2023-01-22 16:46:59.999,8.0,,0.0,0.0,,,2.4795,0.0001835599999999,18275.2,87207355.21,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3036.0,2023-01-22 16:47:59.999,8.0,,0.0,0.0,,,2.481,0.000183605,8112.7,26817852.72,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3037.0,2023-01-22 16:48:59.999,8.0,,0.0,0.0,,,2.48,0.0001834049999999,16070.2,93200354.77,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3038.0,2023-01-22 16:49:59.999,8.0,,0.0,0.0,,,2.4785000000000004,0.000183465,51524.0,59406604.22,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3039.0,2023-01-22 16:50:59.999,8.0,,0.0,0.0,,,2.471,0.000183275,31204.2,60144269.51,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3040.0,2023-01-22 16:51:59.999,8.0,,0.0,0.0,,,2.4725,0.0001832,13970.2,83350499.2,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3041.0,2023-01-22 16:52:59.999,8.0,,0.0,0.0,,,2.4765,0.000183345,13414.5,29236279.27,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3042.0,2023-01-22 16:53:59.999,8.0,,0.0,0.0,,,2.4785,0.00018352,10513.4,35773848.54,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3043.0,2023-01-22 16:54:59.999,8.0,,0.0,0.0,,,2.476,0.00018348,29049.8,29906928.0,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3044.0,2023-01-22 16:55:59.999,8.0,,0.0,0.0,,,2.4725,0.000183605,23156.5,83507651.01,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3045.0,2023-01-22 16:56:59.999,8.0,,0.0,0.0,,,2.4675,0.000183565,27681.4,67367794.47,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3046.0,2023-01-22 16:57:59.999,8.0,,0.0,0.0,,,2.4635,0.000183535,14703.0,32334741.31,3.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3047.0,2023-01-22 16:58:59.999,8.0,,0.0,0.0,,,2.4685,0.000183655,40710.7,290100716.85,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3048.0,2023-01-22 16:59:59.999,8.0,,0.0,0.0,,,2.466,0.0001834149999999,17885.9,46691349.9,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3049.0,2023-01-22 17:00:59.999,8.0,,0.0,0.0,,,2.4705,0.000183305,7522.5,138635430.87,4.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3050.0,2023-01-22 17:01:59.999,8.0,,0.0,0.0,,,2.4645,0.00018297,8325.8,92193477.8,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3051.0,2023-01-22 17:02:59.999,8.0,,0.0,0.0,,,2.4585,0.000182705,22888.2,122596997.98,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3052.0,2023-01-22 17:03:59.999,8.0,,0.0,0.0,,,2.455,0.0001827749999999,37033.8,83304993.0,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3053.0,2023-01-22 17:04:59.999,8.0,,0.0,0.0,,,2.4615,0.00018309,18421.3,54675636.14,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3054.0,2023-01-22 17:05:59.999,8.0,,0.0,0.0,,,2.469,0.000183345,13687.6,212912013.34,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3055.0,2023-01-22 17:06:59.999,8.0,,0.0,0.0,,,2.4695,0.000183325,16666.2,130058361.88,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3056.0,2023-01-22 17:07:59.999,8.0,,0.0,0.0,,,2.468,0.00018324,10255.3,220447821.72,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3057.0,2023-01-22 17:08:59.999,8.0,,0.0,0.0,,,2.473,0.00018334,7636.2,146212474.56,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3058.0,2023-01-22 17:09:59.999,8.0,,0.0,0.0,,,2.471,0.0001831499999999,4079.8,34912588.65,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3059.0,2023-01-22 17:10:59.999,8.0,,0.0,0.0,,,2.4690000000000003,0.000183215,7471.8,15605528.58,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3060.0,2023-01-22 17:11:59.999,8.0,,0.0,0.0,,,2.4690000000000003,0.000183135,11653.8,50660443.4,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3061.0,2023-01-22 17:12:59.999,8.0,,0.0,0.0,,,2.47,0.000183135,9621.1,56041973.69,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3062.0,2023-01-22 17:13:59.999,8.0,,0.0,0.0,,,2.4715,0.0001831399999999,2708.3,249993328.92,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3063.0,2023-01-22 17:14:59.999,8.0,,0.0,0.0,,,2.4695,0.000183395,7538.8,54902216.55,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3064.0,2023-01-22 17:15:59.999,8.0,,0.0,0.0,,,2.4705000000000004,0.0001835699999999,16272.9,107408761.64,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3065.0,2023-01-22 17:16:59.999,8.0,,0.0,0.0,,,2.466,0.000183525,15982.6,18607534.66,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3066.0,2023-01-22 17:17:59.999,8.0,,0.0,0.0,,,2.4655,0.000183595,5603.9,23655038.86,3.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3067.0,2023-01-22 17:18:59.999,8.0,,0.0,0.0,,,2.4645,0.000183705,26628.3,21540401.38,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3068.0,2023-01-22 17:19:59.999,8.0,,0.0,0.0,,,2.4675,0.00018372,10586.7,137849615.67,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3069.0,2023-01-22 17:20:59.999,8.0,,0.0,0.0,,,2.4715,0.0001837699999999,6447.8,105558503.25,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3070.0,2023-01-22 17:21:59.999,8.0,,0.0,0.0,,,2.4690000000000003,0.00018373,19080.1,98850193.21,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3071.0,2023-01-22 17:22:59.999,8.0,,0.0,0.0,,,2.4645,0.0001835799999999,23698.5,45663171.77,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3072.0,2023-01-22 17:23:59.999,8.0,,0.0,0.0,,,2.4690000000000003,0.0001836249999999,10645.2,47518875.34,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3073.0,2023-01-22 17:24:59.999,8.0,,0.0,0.0,,,2.4725,0.000183855,4648.9,86070329.72,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3074.0,2023-01-22 17:25:59.999,8.0,,0.0,0.0,,,2.4765,0.00018407,10540.6,103070421.22,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3075.0,2023-01-22 17:26:59.999,8.0,,0.0,0.0,,,2.4755000000000003,0.0001840349999999,12452.4,68827845.01,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3076.0,2023-01-22 17:27:59.999,8.0,,0.0,0.0,,,2.476,0.0001840449999999,21520.5,20689979.57,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3077.0,2023-01-22 17:28:59.999,8.0,,0.0,0.0,,,2.4745,0.000183975,8090.8,38615881.36,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3078.0,2023-01-22 17:29:59.999,8.0,,0.0,0.0,,,2.4725,0.00018393,12112.9,21195733.38,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3079.0,2023-01-22 17:30:59.999,8.0,,0.0,0.0,,,2.4745,0.00018401,22425.7,168246283.18,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3080.0,2023-01-22 17:31:59.999,8.0,,0.0,0.0,,,2.4795,0.00018418,29464.9,146597969.91,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3081.0,2023-01-22 17:32:59.999,8.0,,0.0,0.0,,,2.4775,0.00018422,9916.2,55917737.22,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3082.0,2023-01-22 17:33:59.999,8.0,,0.0,0.0,,,2.4775,0.0001843,29495.1,291531894.84,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3083.0,2023-01-22 17:34:59.999,8.0,,0.0,0.0,,,2.4805,0.00018428,33761.2,112354544.53,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3084.0,2023-01-22 17:35:59.999,8.0,,0.0,0.0,,,2.486,0.00018449,34413.0,240494001.9,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3085.0,2023-01-22 17:36:59.999,8.0,,0.0,0.0,,,2.4875,0.000184535,15560.1,66214313.15,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3086.0,2023-01-22 17:37:59.999,8.0,,0.0,0.0,,,2.4835000000000003,0.000184325,10043.1,41632306.67,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3087.0,2023-01-22 17:38:59.999,8.0,,0.0,0.0,,,2.4815,0.00018431,10101.3,37964294.69,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3088.0,2023-01-22 17:39:59.999,8.0,,0.0,0.0,,,2.4795,0.00018436,12012.8,96368074.03,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3089.0,2023-01-22 17:40:59.999,8.0,,0.0,0.0,,,2.4755000000000003,0.00018416,14242.8,61745341.42,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3090.0,2023-01-22 17:41:59.999,8.0,,0.0,0.0,,,2.4745,0.000184145,9183.0,51881393.54,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3091.0,2023-01-22 17:42:59.999,8.0,,0.0,0.0,,,2.476,0.000184195,9189.3,46613413.77,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3092.0,2023-01-22 17:43:59.999,8.0,,0.0,0.0,,,2.4745,0.00018415,6637.9,26560644.54,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3093.0,2023-01-22 17:44:59.999,8.0,,0.0,0.0,,,2.4720000000000004,0.0001840899999999,16740.9,87298309.11,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3094.0,2023-01-22 17:45:59.999,8.0,,0.0,0.0,,,2.4720000000000004,0.000184025,4770.5,118543105.82,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3095.0,2023-01-22 17:46:59.999,8.0,,0.0,0.0,,,2.4765,0.00018412,16515.4,25493640.07,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3096.0,2023-01-22 17:47:59.999,8.0,,0.0,0.0,,,2.4805,0.000184095,15920.3,63143987.51,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3097.0,2023-01-22 17:48:59.999,8.0,,0.0,0.0,,,2.483,0.00018445,17302.2,95394943.71,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3098.0,2023-01-22 17:49:59.999,8.0,,0.0,0.0,,,2.4815,0.000184505,19406.0,53355146.93,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3099.0,2023-01-22 17:50:59.999,8.0,,0.0,0.0,,,2.481,0.0001845649999999,11009.3,69014212.4,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3100.0,2023-01-22 17:51:59.999,8.0,,0.0,0.0,,,2.483,0.000184885,5306.4,274524383.92,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3101.0,2023-01-22 17:52:59.999,8.0,,0.0,0.0,,,2.487,0.00018504,16489.5,80467208.67,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3102.0,2023-01-22 17:53:59.999,8.0,,0.0,0.0,,,2.4855,0.000184825,7799.0,105086659.16,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3103.0,2023-01-22 17:54:59.999,8.0,,0.0,0.0,,,2.484,0.000184725,14895.2,24051886.45,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3104.0,2023-01-22 17:55:59.999,8.0,,0.0,0.0,,,2.481,0.000184645,14305.5,82399247.18,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3105.0,2023-01-22 17:56:59.999,8.0,,0.0,0.0,,,2.482,0.000184425,9822.5,45889362.58,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3106.0,2023-01-22 17:57:59.999,8.0,,0.0,0.0,,,2.4800000000000004,0.000184435,7451.3,31401379.03,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3107.0,2023-01-22 17:58:59.999,8.0,,0.0,0.0,,,2.483,0.000184715,7947.0,80834546.07,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3108.0,2023-01-22 17:59:59.999,8.0,,0.0,0.0,,,2.4805,0.00018476,9303.9,34400628.38,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3109.0,2023-01-22 18:00:59.999,8.0,,0.0,0.0,,,2.4775,0.000184725,12654.0,72638399.21,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3110.0,2023-01-22 18:01:59.999,8.0,,0.0,0.0,,,2.4770000000000003,0.00018458,9136.1,378634315.99,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3111.0,2023-01-22 18:02:59.999,8.0,,0.0,0.0,,,2.4755000000000003,0.0001842899999999,2305.7,61718644.71,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3112.0,2023-01-22 18:03:59.999,8.0,,0.0,0.0,,,2.474,0.00018444,7286.4,69630146.31,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3113.0,2023-01-22 18:04:59.999,8.0,,0.0,0.0,,,2.475,0.00018446,19203.4,31506133.85,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3114.0,2023-01-22 18:05:59.999,8.0,,0.0,0.0,,,2.4770000000000003,0.00018451,17176.3,60961140.8,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3115.0,2023-01-22 18:06:59.999,8.0,,0.0,0.0,,,2.48,0.000184505,13827.2,34610819.29,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3116.0,2023-01-22 18:07:59.999,8.0,,0.0,0.0,,,2.4825,0.000184565,3950.2,24949472.31,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3117.0,2023-01-22 18:08:59.999,8.0,,0.0,0.0,,,2.4800000000000004,0.00018443,8436.3,40254763.12,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3118.0,2023-01-22 18:09:59.999,8.0,,0.0,0.0,,,2.481,0.0001841899999999,5786.5,18717863.5,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3119.0,2023-01-22 18:10:59.999,8.0,,0.0,0.0,,,2.481,0.00018422,5510.9,65050782.34,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3120.0,2023-01-22 18:11:59.999,8.0,,0.0,0.0,,,2.4795,0.0001840349999999,29022.2,47832816.29,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3121.0,2023-01-22 18:12:59.999,8.0,,0.0,0.0,,,2.4745,0.000183795,21224.2,41579102.96,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3122.0,2023-01-22 18:13:59.999,8.0,,0.0,0.0,,,2.473,0.000183975,5283.9,125812874.57,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3123.0,2023-01-22 18:14:59.999,8.0,,0.0,0.0,,,2.4785000000000004,0.00018424,9606.5,26243383.06,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3124.0,2023-01-22 18:15:59.999,8.0,,0.0,0.0,,,2.479,0.00018401,6113.1,48544654.29,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3125.0,2023-01-22 18:16:59.999,8.0,,0.0,0.0,,,2.4755000000000003,0.000184045,14191.3,18096024.45,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3126.0,2023-01-22 18:17:59.999,8.0,,0.0,0.0,,,2.471,0.00018402,16178.0,32778370.51,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3127.0,2023-01-22 18:18:59.999,8.0,,0.0,0.0,,,2.475,0.00018427,6684.0,26165998.87,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3128.0,2023-01-22 18:19:59.999,8.0,,0.0,0.0,,,2.479,0.00018423,9799.5,44640772.27,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3129.0,2023-01-22 18:20:59.999,8.0,,0.0,0.0,,,2.484,0.00018455,19760.1,89273078.53,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3130.0,2023-01-22 18:21:59.999,8.0,,0.0,0.0,,,2.4865,0.0001849,6888.1,83108984.08,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3131.0,2023-01-22 18:22:59.999,8.0,,0.0,0.0,,,2.4850000000000003,0.00018488,3306.8,105667186.16,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3132.0,2023-01-22 18:23:59.999,8.0,,0.0,0.0,,,2.483,0.00018485,15342.3,43496018.39,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3133.0,2023-01-22 18:24:59.999,8.0,,0.0,0.0,,,2.483,0.0001848,6213.6,33155384.39,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3134.0,2023-01-22 18:25:59.999,8.0,,0.0,0.0,,,2.4815,0.000184835,5521.0,27769728.79,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3135.0,2023-01-22 18:26:59.999,8.0,,0.0,0.0,,,2.478,0.0001848199999999,5995.3,26602496.16,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3136.0,2023-01-22 18:27:59.999,8.0,,0.0,0.0,,,2.478,0.00018488,1591.1,33250813.74,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3137.0,2023-01-22 18:28:59.999,8.0,,0.0,0.0,,,2.4755000000000003,0.0001846649999999,8548.6,91955883.4,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3138.0,2023-01-22 18:29:59.999,8.0,,0.0,0.0,,,2.4770000000000003,0.00018457,3100.6,28947393.3,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3139.0,2023-01-22 18:30:59.999,8.0,,0.0,0.0,,,2.479,0.000184605,13610.9,8324406.79,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3140.0,2023-01-22 18:31:59.999,8.0,,0.0,0.0,,,2.4835000000000003,0.00018456,14504.7,40757818.73,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3141.0,2023-01-22 18:32:59.999,8.0,,0.0,0.0,,,2.484,0.00018468,6578.7,98694615.65,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3142.0,2023-01-22 18:33:59.999,8.0,,0.0,0.0,,,2.4785000000000004,0.000184545,34794.9,91360270.41,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3143.0,2023-01-22 18:34:59.999,8.0,,0.0,0.0,,,2.471,0.00018424,27354.9,91991040.53,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3144.0,2023-01-22 18:35:59.999,8.0,,0.0,0.0,,,2.4675,0.000183975,26397.7,80961835.96,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3145.0,2023-01-22 18:36:59.999,8.0,,0.0,0.0,,,2.468,0.00018384,20385.3,198139567.41,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3146.0,2023-01-22 18:37:59.999,8.0,,0.0,0.0,,,2.4720000000000004,0.00018409,8722.8,26848636.82,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3147.0,2023-01-22 18:38:59.999,8.0,,0.0,0.0,,,2.4695,0.000183965,1204.8,44518374.91,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3148.0,2023-01-22 18:39:59.999,8.0,,0.0,0.0,,,2.4675,0.000183775,3756.4,62490142.43,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3149.0,2023-01-22 18:40:59.999,8.0,,0.0,0.0,,,2.4655,0.000183665,7575.4,30879920.85,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3150.0,2023-01-22 18:41:59.999,8.0,,0.0,0.0,,,2.47,0.000183785,19384.9,13011721.21,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3151.0,2023-01-22 18:42:59.999,8.0,,0.0,0.0,,,2.471,0.0001837699999999,6077.0,31906826.91,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3152.0,2023-01-22 18:43:59.999,8.0,,0.0,0.0,,,2.471,0.00018377,2798.8,39207615.23,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3153.0,2023-01-22 18:44:59.999,8.0,,0.0,0.0,,,2.468,0.000183635,11473.5,15716238.97,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3154.0,2023-01-22 18:45:59.999,8.0,,0.0,0.0,,,2.4655,0.00018354,27365.5,8920713.18,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3155.0,2023-01-22 18:46:59.999,8.0,,0.0,0.0,,,2.4665,0.000183605,2885.2,14990634.82,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3156.0,2023-01-22 18:47:59.999,8.0,,0.0,0.0,,,2.4625000000000004,0.00018349,30141.8,9489402.88,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3157.0,2023-01-22 18:48:59.999,8.0,,0.0,0.0,,,2.465,0.000183565,8677.4,24822538.97,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3158.0,2023-01-22 18:49:59.999,8.0,,0.0,0.0,,,2.4625,0.00018342,8323.4,29045182.41,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3159.0,2023-01-22 18:50:59.999,8.0,,0.0,0.0,,,2.462,0.00018342,5881.6,43667401.63,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3160.0,2023-01-22 18:51:59.999,8.0,,0.0,0.0,,,2.464,0.000183575,8455.4,5264510.26,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3161.0,2023-01-22 18:52:59.999,8.0,,0.0,0.0,,,2.4665,0.000183395,1889.7,43914156.11,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3162.0,2023-01-22 18:53:59.999,8.0,,0.0,0.0,,,2.4665,0.000183445,7391.9,10715036.34,4.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
3163.0,2023-01-22 18:54:59.999,8.0,,0.0,0.0,,,2.4645,0.00018333,14888.3,18721694.91,0.0,10075.33506227787,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0075335062277868126
