index,close_time,transaction_id,positions,DOGEUSDT_units,LINKUSDT_units,entry_DOGEUSDT_price,entry_LINKUSDT_price,historical_DOGEUSDT_mid,historical_LINKUSDT_mid,historical_DOGEUSDT_vol,historical_LINKUSDT_vol,signal,portfolio_value,DOGEUSDT_raw_pnl,LINKUSDT_raw_pnl,DOGEUSDT_cost,LINKUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2958.0,2023-01-22 18:19:59.999,4.0,,0.0,0.0,,,0.092735,7.1945,814647.0,5861.23,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2959.0,2023-01-22 18:20:59.999,4.0,,0.0,0.0,,,0.0928,7.2035,1422662.0,9128.83,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2960.0,2023-01-22 18:21:59.999,4.0,,0.0,0.0,,,0.09281,7.202,1468498.0,4397.92,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2961.0,2023-01-22 18:22:59.999,4.0,,0.0,0.0,,,0.092535,7.2005,3328285.0,8896.56,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2962.0,2023-01-22 18:23:59.999,4.0,,0.0,0.0,,,0.092345,7.195,1770320.0,2150.79,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2963.0,2023-01-22 18:24:59.999,4.0,,0.0,0.0,,,0.092265,7.1885,1253568.0,3246.51,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2964.0,2023-01-22 18:25:59.999,4.0,,0.0,0.0,,,0.092085,7.18,2344405.0,1534.4,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2965.0,2023-01-22 18:26:59.999,4.0,,0.0,0.0,,,0.0921,7.1835,1661016.0,2253.27,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2966.0,2023-01-22 18:27:59.999,4.0,,0.0,0.0,,,0.092115,7.1785,1355388.0,1751.08,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2967.0,2023-01-22 18:28:59.999,4.0,,0.0,0.0,,,0.091995,7.164999999999999,2130288.0,12990.13,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2968.0,2023-01-22 18:29:59.999,4.0,,0.0,0.0,,,0.0920199999999999,7.1685,1921474.0,11452.18,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2969.0,2023-01-22 18:30:59.999,4.0,,0.0,0.0,,,0.092055,7.1705000000000005,824213.0,6280.32,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2970.0,2023-01-22 18:31:59.999,4.0,,0.0,0.0,,,0.092155,7.1755,672479.0,2689.65,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2971.0,2023-01-22 18:32:59.999,4.0,,0.0,0.0,,,0.09221,7.172499999999999,430148.0,2803.73,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2972.0,2023-01-22 18:33:59.999,4.0,,0.0,0.0,,,0.0920199999999999,7.16,4655910.0,3122.4,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2973.0,2023-01-22 18:34:59.999,4.0,,0.0,0.0,,,0.091595,7.1365,7400956.0,25925.99,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2974.0,2023-01-22 18:35:59.999,4.0,,0.0,0.0,,,0.091255,7.1240000000000006,6788118.0,16526.78,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2975.0,2023-01-22 18:36:59.999,4.0,,0.0,0.0,,,0.091405,7.122,2179438.0,6150.38,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2976.0,2023-01-22 18:37:59.999,4.0,,0.0,0.0,,,0.0915499999999999,7.1175,1532047.0,5449.0,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2977.0,2023-01-22 18:38:59.999,4.0,,0.0,0.0,,,0.091475,7.1135,2745548.0,5410.96,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2978.0,2023-01-22 18:39:59.999,4.0,,0.0,0.0,,,0.091435,7.118,563229.0,5386.77,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2979.0,2023-01-22 18:40:59.999,4.0,,0.0,0.0,,,0.0914349999999999,7.106,1776188.0,5594.58,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2980.0,2023-01-22 18:41:59.999,4.0,,0.0,0.0,,,0.09159,7.113,1331787.0,4051.73,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2981.0,2023-01-22 18:42:59.999,4.0,,0.0,0.0,,,0.091575,7.109500000000001,1061043.0,10285.26,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2982.0,2023-01-22 18:43:59.999,4.0,,0.0,0.0,,,0.0915749999999999,7.095000000000001,547533.0,10546.2,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2983.0,2023-01-22 18:44:59.999,4.0,,0.0,0.0,,,0.09149,7.083500000000001,384054.0,2481.81,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2984.0,2023-01-22 18:45:59.999,4.0,,0.0,0.0,,,0.0914,7.079,1101129.0,3296.86,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2985.0,2023-01-22 18:46:59.999,4.0,,0.0,0.0,,,0.0914099999999999,7.0685,661717.0,5742.58,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2986.0,2023-01-22 18:47:59.999,4.0,,0.0,0.0,,,0.09149,7.0685,909697.0,5295.27,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2987.0,2023-01-22 18:48:59.999,4.0,,0.0,0.0,,,0.0915749999999999,7.0795,1168280.0,5983.39,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2988.0,2023-01-22 18:49:59.999,4.0,,0.0,0.0,,,0.091485,7.0725,408735.0,937.71,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2989.0,2023-01-22 18:50:59.999,4.0,,0.0,0.0,,,0.09135,7.07,1164905.0,8365.82,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2990.0,2023-01-22 18:51:59.999,4.0,,0.0,0.0,,,0.0914,7.084,1519943.0,11382.82,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2991.0,2023-01-22 18:52:59.999,4.0,,0.0,0.0,,,0.091335,7.0845,1098932.0,7754.91,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2992.0,2023-01-22 18:53:59.999,4.0,,0.0,0.0,,,0.09128,7.087,2221574.0,1711.75,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2993.0,2023-01-22 18:54:59.999,4.0,,0.0,0.0,,,0.0911599999999999,7.082,2065222.0,3017.68,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2994.0,2023-01-22 18:55:59.999,4.0,,0.0,0.0,,,0.091175,7.0845,1280150.0,3969.65,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2995.0,2023-01-22 18:56:59.999,4.0,,0.0,0.0,,,0.09124,7.093,1004699.0,17348.98,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2996.0,2023-01-22 18:57:59.999,4.0,,0.0,0.0,,,0.09114,7.090999999999999,1133635.0,6204.12,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2997.0,2023-01-22 18:58:59.999,4.0,,0.0,0.0,,,0.091095,7.0875,891785.0,4119.95,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2998.0,2023-01-22 18:59:59.999,4.0,,0.0,0.0,,,0.091,7.089,1414277.0,1159.48,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
2999.0,2023-01-22 19:00:59.999,4.0,,0.0,0.0,,,0.090985,7.086,1976530.0,1998.26,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3000.0,2023-01-22 19:01:59.999,4.0,,0.0,0.0,,,0.091095,7.089,1532382.0,1832.21,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3001.0,2023-01-22 19:02:59.999,4.0,,0.0,0.0,,,0.09115,7.093,448630.0,606.52,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3002.0,2023-01-22 19:03:59.999,4.0,,0.0,0.0,,,0.091165,7.0945,690459.0,2489.12,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3003.0,2023-01-22 19:04:59.999,4.0,,0.0,0.0,,,0.09098,7.096,1537865.0,1081.54,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3004.0,2023-01-22 19:05:59.999,4.0,,0.0,0.0,,,0.090905,7.098,1455782.0,3273.76,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3005.0,2023-01-22 19:06:59.999,4.0,,0.0,0.0,,,0.0906849999999999,7.0915,5055155.0,9465.13,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3006.0,2023-01-22 19:07:59.999,4.0,,0.0,0.0,,,0.09051,7.07,5448047.0,18086.12,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3007.0,2023-01-22 19:08:59.999,4.0,,0.0,0.0,,,0.09042,7.0695,2275913.0,3434.74,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3008.0,2023-01-22 19:09:59.999,4.0,,0.0,0.0,,,0.0905,7.07,1377636.0,2646.33,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3009.0,2023-01-22 19:10:59.999,4.0,,0.0,0.0,,,0.090625,7.0760000000000005,2255984.0,8507.74,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3010.0,2023-01-22 19:11:59.999,4.0,,0.0,0.0,,,0.09045,7.068,2653686.0,3815.15,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3011.0,2023-01-22 19:12:59.999,4.0,,0.0,0.0,,,0.09027,7.056,2079604.0,13610.22,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3012.0,2023-01-22 19:13:59.999,4.0,,0.0,0.0,,,0.09021,7.048,1412846.0,12156.74,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3013.0,2023-01-22 19:14:59.999,4.0,,0.0,0.0,,,0.089765,7.0475,11920796.0,7195.74,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3014.0,2023-01-22 19:15:59.999,4.0,,0.0,0.0,,,0.089925,7.0485,4154267.0,9758.44,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3015.0,2023-01-22 19:16:59.999,4.0,,0.0,0.0,,,0.09009,7.0545,1078847.0,2725.68,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3016.0,2023-01-22 19:17:59.999,4.0,,0.0,0.0,,,0.09003,7.054,985171.0,447.68,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3017.0,2023-01-22 19:18:59.999,4.0,,0.0,0.0,,,0.08996,7.047,571318.0,4582.58,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3018.0,2023-01-22 19:19:59.999,4.0,,0.0,0.0,,,0.090015,7.048500000000001,1070647.0,1894.49,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3019.0,2023-01-22 19:20:59.999,4.0,,0.0,0.0,,,0.08999,7.049,388512.0,1262.07,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3020.0,2023-01-22 19:21:59.999,4.0,,0.0,0.0,,,0.090015,7.0495,400219.0,9034.21,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3021.0,2023-01-22 19:22:59.999,4.0,,0.0,0.0,,,0.089975,7.0705,749162.0,47827.21,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3022.0,2023-01-22 19:23:59.999,4.0,,0.0,0.0,,,0.089975,7.079000000000001,459580.0,12037.98,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3023.0,2023-01-22 19:24:59.999,4.0,,0.0,0.0,,,0.08984,7.08,6902578.0,2710.25,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3024.0,2023-01-22 19:25:59.999,4.0,,0.0,0.0,,,0.089565,7.0725,17748152.0,4246.46,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3025.0,2023-01-22 19:26:59.999,4.0,,0.0,0.0,,,0.08956,7.073,3199896.0,23265.82,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3026.0,2023-01-22 19:27:59.999,4.0,,0.0,0.0,,,0.089555,7.076499999999999,5195449.0,1841.96,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3027.0,2023-01-22 19:28:59.999,4.0,,0.0,0.0,,,0.089645,7.074,407921.0,1004.95,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3028.0,2023-01-22 19:29:59.999,4.0,,0.0,0.0,,,0.08979,7.0785,4402040.0,2344.89,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3029.0,2023-01-22 19:30:59.999,4.0,,0.0,0.0,,,0.089705,7.071,2059843.0,2345.64,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3030.0,2023-01-22 19:31:59.999,4.0,,0.0,0.0,,,0.08959,7.0755,990791.0,5305.31,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3031.0,2023-01-22 19:32:59.999,4.0,,0.0,0.0,,,0.0895799999999999,7.0765,765607.0,2497.76,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3032.0,2023-01-22 19:33:59.999,4.0,,0.0,0.0,,,0.08972,7.084,754984.0,699.64,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3033.0,2023-01-22 19:34:59.999,4.0,,0.0,0.0,,,0.08977,7.083,896706.0,1796.61,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3034.0,2023-01-22 19:35:59.999,4.0,,0.0,0.0,,,0.089685,7.0765,1298593.0,345.16,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3035.0,2023-01-22 19:36:59.999,4.0,,0.0,0.0,,,0.089535,7.0695,954827.0,1907.18,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3036.0,2023-01-22 19:37:59.999,4.0,,0.0,0.0,,,0.08961,7.069,2807480.0,4112.12,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3037.0,2023-01-22 19:38:59.999,4.0,,0.0,0.0,,,0.0898549999999999,7.0785,1097517.0,1937.31,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3038.0,2023-01-22 19:39:59.999,4.0,,0.0,0.0,,,0.089975,7.079000000000001,1255660.0,324.5,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3039.0,2023-01-22 19:40:59.999,4.0,,0.0,0.0,,,0.08999,7.08,1629593.0,1955.45,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3040.0,2023-01-22 19:41:59.999,4.0,,0.0,0.0,,,0.09,7.0785,6888188.0,3556.1,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3041.0,2023-01-22 19:42:59.999,4.0,,0.0,0.0,,,0.089785,7.0755,2464939.0,984.82,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3042.0,2023-01-22 19:43:59.999,4.0,,0.0,0.0,,,0.089805,7.0805,548943.0,2858.16,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3043.0,2023-01-22 19:44:59.999,4.0,,0.0,0.0,,,0.08989,7.0855,917658.0,1619.28,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3044.0,2023-01-22 19:45:59.999,4.0,,0.0,0.0,,,0.089875,7.086,788625.0,9104.42,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3045.0,2023-01-22 19:46:59.999,4.0,,0.0,0.0,,,0.08984,7.0835,254826.0,3436.08,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3046.0,2023-01-22 19:47:59.999,4.0,,0.0,0.0,,,0.0897399999999999,7.077,1184854.0,1247.34,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3047.0,2023-01-22 19:48:59.999,4.0,,0.0,0.0,,,0.08971,7.076499999999999,1418998.0,7130.2,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3048.0,2023-01-22 19:49:59.999,4.0,,0.0,0.0,,,0.08984,7.08,552163.0,2167.92,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3049.0,2023-01-22 19:50:59.999,4.0,,0.0,0.0,,,0.08981,7.077500000000001,391116.0,1851.18,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3050.0,2023-01-22 19:51:59.999,4.0,,0.0,0.0,,,0.089875,7.085,630328.0,25892.13,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3051.0,2023-01-22 19:52:59.999,4.0,,0.0,0.0,,,0.08993,7.0885,618068.0,1459.25,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3052.0,2023-01-22 19:53:59.999,4.0,,0.0,0.0,,,0.08977,7.0845,1364357.0,6829.65,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3053.0,2023-01-22 19:54:59.999,4.0,,0.0,0.0,,,0.08967,7.087999999999999,823182.0,4913.87,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3054.0,2023-01-22 19:55:59.999,4.0,,0.0,0.0,,,0.08964,7.084,400998.0,6625.14,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3055.0,2023-01-22 19:56:59.999,4.0,,0.0,0.0,,,0.08963,7.0795,1056146.0,2825.91,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3056.0,2023-01-22 19:57:59.999,4.0,,0.0,0.0,,,0.089145,7.0555,12691104.0,28489.46,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3057.0,2023-01-22 19:58:59.999,4.0,,0.0,0.0,,,0.08932,7.0595,3817805.0,43091.5,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3058.0,2023-01-22 19:59:59.999,4.0,,0.0,0.0,,,0.0892699999999999,7.0565,4852263.0,5952.84,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3059.0,2023-01-22 20:00:59.999,4.0,,0.0,0.0,,,0.08939,7.069,1200915.0,38360.3,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3060.0,2023-01-22 20:01:59.999,4.0,,0.0,0.0,,,0.08925,7.069,1572260.0,7272.63,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3061.0,2023-01-22 20:02:59.999,4.0,,0.0,0.0,,,0.0891599999999999,7.0760000000000005,1397522.0,7611.56,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3062.0,2023-01-22 20:03:59.999,4.0,,0.0,0.0,,,0.08921,7.0845,2704714.0,47062.02,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3063.0,2023-01-22 20:04:59.999,4.0,,0.0,0.0,,,0.089075,7.0795,6602832.0,10879.83,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3064.0,2023-01-22 20:05:59.999,4.0,,0.0,0.0,,,0.08874,7.053000000000001,6877220.0,22958.65,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3065.0,2023-01-22 20:06:59.999,4.0,,0.0,0.0,,,0.08806,6.962,19478465.0,138342.32,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3066.0,2023-01-22 20:07:59.999,4.0,,0.0,0.0,,,0.0879,6.943,8429645.0,117436.29,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3067.0,2023-01-22 20:08:59.999,4.0,,0.0,0.0,,,0.088235,6.9735,4021737.0,27371.87,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3068.0,2023-01-22 20:09:59.999,4.0,,0.0,0.0,,,0.0881899999999999,6.955500000000001,2557206.0,43234.13,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3069.0,2023-01-22 20:10:59.999,4.0,,0.0,0.0,,,0.088355,6.9670000000000005,2534161.0,10636.03,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3070.0,2023-01-22 20:11:59.999,4.0,,0.0,0.0,,,0.08838,6.972,3581825.0,8044.86,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3071.0,2023-01-22 20:12:59.999,4.0,,0.0,0.0,,,0.088365,6.9825,3169908.0,5016.26,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3072.0,2023-01-22 20:13:59.999,4.0,,0.0,0.0,,,0.08818,6.9815000000000005,2149614.0,3129.16,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3073.0,2023-01-22 20:14:59.999,4.0,,0.0,0.0,,,0.088085,6.961,2673238.0,16102.88,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3074.0,2023-01-22 20:15:59.999,4.0,,0.0,0.0,,,0.087945,6.944,2841543.0,28489.92,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3075.0,2023-01-22 20:16:59.999,4.0,,0.0,0.0,,,0.088125,6.9625,1277645.0,7548.02,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3076.0,2023-01-22 20:17:59.999,4.0,,0.0,0.0,,,0.0883849999999999,6.9825,1484913.0,7982.1,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3077.0,2023-01-22 20:18:59.999,4.0,,0.0,0.0,,,0.088475,6.994,985030.0,7622.35,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3078.0,2023-01-22 20:19:59.999,4.0,,0.0,0.0,,,0.08843,6.993,1482435.0,2426.94,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3079.0,2023-01-22 20:20:59.999,4.0,,0.0,0.0,,,0.088295,6.982,683501.0,2288.94,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3080.0,2023-01-22 20:21:59.999,4.0,,0.0,0.0,,,0.0882199999999999,6.9735,800470.0,5520.93,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3081.0,2023-01-22 20:22:59.999,4.0,,0.0,0.0,,,0.088335,6.985,739197.0,7383.25,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3082.0,2023-01-22 20:23:59.999,4.0,,0.0,0.0,,,0.088405,6.993,273779.0,4533.45,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3083.0,2023-01-22 20:24:59.999,4.0,,0.0,0.0,,,0.08842,6.9975000000000005,663218.0,3830.15,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3084.0,2023-01-22 20:25:59.999,4.0,,0.0,0.0,,,0.0883549999999999,6.9895,841203.0,4034.25,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3085.0,2023-01-22 20:26:59.999,4.0,,0.0,0.0,,,0.08814,6.975,937057.0,3013.82,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3086.0,2023-01-22 20:27:59.999,4.0,,0.0,0.0,,,0.088075,6.9655000000000005,1375110.0,4372.81,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3087.0,2023-01-22 20:28:59.999,4.0,,0.0,0.0,,,0.08813,6.9635,1029434.0,1482.43,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3088.0,2023-01-22 20:29:59.999,4.0,,0.0,0.0,,,0.0880499999999999,6.959,910538.0,3637.8,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
3089.0,2023-01-22 20:30:59.999,4.0,,0.0,0.0,,,0.087915,6.9565,1617213.0,3596.62,0.0,10028.297694702722,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0028297694702719145
