index,close_time,transaction_id,positions,XRPUSDT_units,MATICUSDT_units,entry_XRPUSDT_price,entry_MATICUSDT_price,historical_XRPUSDT_mid,historical_MATICUSDT_mid,historical_XRPUSDT_vol,historical_MATICUSDT_vol,signal,portfolio_value,XRPUSDT_raw_pnl,MATICUSDT_raw_pnl,XRPUSDT_cost,MATICUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2857.0,2023-01-22 16:35:59.999,,,0,0,,,0.4072,1.0172,87054.0,44575.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2858.0,2023-01-22 16:36:59.999,,,0,0,,,0.40705,1.0156999999999998,65140.0,35840.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2859.0,2023-01-22 16:37:59.999,,,0,0,,,0.4066999999999999,1.01475,235583.0,21301.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2860.0,2023-01-22 16:38:59.999,,,0,0,,,0.4065,1.01455,136660.0,30505.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2861.0,2023-01-22 16:39:59.999,,,0,0,,,0.4065999999999999,1.0153,31712.0,38108.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2862.0,2023-01-22 16:40:59.999,,,0,0,,,0.40635,1.01535,1027373.0,30527.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2863.0,2023-01-22 16:41:59.999,,,0,0,,,0.40615,1.01525,145299.0,49559.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2864.0,2023-01-22 16:42:59.999,,,0,0,,,0.40635,1.01595,60641.0,31840.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2865.0,2023-01-22 16:43:59.999,,,0,0,,,0.4065999999999999,1.0167000000000002,97987.0,64906.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2866.0,2023-01-22 16:44:59.999,,,0,0,,,0.40685,1.01755,39236.0,33843.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2867.0,2023-01-22 16:45:59.999,,,0,0,,,0.40685,1.01775,107357.0,88359.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2868.0,2023-01-22 16:46:59.999,,,0,0,,,0.40725,1.01915,266162.0,124240.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2869.0,2023-01-22 16:47:59.999,,,0,0,,,0.4075,1.0208,162295.0,418470.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2870.0,2023-01-22 16:48:59.999,,,0,0,,,0.4075999999999999,1.0208,178176.0,148924.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2871.0,2023-01-22 16:49:59.999,,,0,0,,,0.4076999999999999,1.0217999999999998,202270.0,130006.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2872.0,2023-01-22 16:50:59.999,,,0,0,,,0.4075,1.02075,300200.0,97265.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2873.0,2023-01-22 16:51:59.999,,,0,0,,,0.40705,1.02145,195607.0,94292.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2874.0,2023-01-22 16:52:59.999,,,0,0,,,0.4073,1.02375,94773.0,174470.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2875.0,2023-01-22 16:53:59.999,,,0,0,,,0.4075999999999999,1.0254,381269.0,148800.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2876.0,2023-01-22 16:54:59.999,,,0,0,,,0.4077499999999999,1.0255999999999998,275177.0,83690.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2877.0,2023-01-22 16:55:59.999,,,0,0,,,0.4075499999999999,1.0249,201747.0,184745.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2878.0,2023-01-22 16:56:59.999,,,0,0,,,0.40715,1.02315,144017.0,104083.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2879.0,2023-01-22 16:57:59.999,,,0,0,,,0.4073,1.02185,399398.0,103938.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2880.0,2023-01-22 16:58:59.999,,,0,0,,,0.4076499999999999,1.0222,223498.0,115348.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2881.0,2023-01-22 16:59:59.999,,,0,0,,,0.4074,1.01985,196491.0,88788.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2882.0,2023-01-22 17:00:59.999,,,0,0,,,0.4076499999999999,1.02075,30604.0,86389.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2883.0,2023-01-22 17:01:59.999,,,0,0,,,0.4076499999999999,1.01965,330170.0,77823.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2884.0,2023-01-22 17:02:59.999,,,0,0,,,0.40735,1.01745,137945.0,143568.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2885.0,2023-01-22 17:03:59.999,,,0,0,,,0.4069,1.0162,698846.0,88294.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2886.0,2023-01-22 17:04:59.999,,,0,0,,,0.40715,1.0182,189106.0,92916.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2887.0,2023-01-22 17:05:59.999,,,0,0,,,0.4076999999999999,1.02055,125200.0,61944.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2888.0,2023-01-22 17:06:59.999,,,0,0,,,0.40795,1.0212,645309.0,36414.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2889.0,2023-01-22 17:07:59.999,,,0,0,,,0.4083,1.02155,266841.0,35595.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2890.0,2023-01-22 17:08:59.999,,,0,0,,,0.4085499999999999,1.0228000000000002,366658.0,88954.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2891.0,2023-01-22 17:09:59.999,,,0,0,,,0.4085999999999999,1.0229,157069.0,32664.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2892.0,2023-01-22 17:10:59.999,,,0,0,,,0.4086999999999999,1.0231,206953.0,67809.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2893.0,2023-01-22 17:11:59.999,,,0,0,,,0.4085499999999999,1.0219999999999998,314047.0,87920.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2894.0,2023-01-22 17:12:59.999,,,0,0,,,0.4086999999999999,1.02165,662604.0,52484.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2895.0,2023-01-22 17:13:59.999,,,0,0,,,0.4087,1.02165,151639.0,52647.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2896.0,2023-01-22 17:14:59.999,,,0,0,,,0.4087499999999999,1.02165,154162.0,31724.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2897.0,2023-01-22 17:15:59.999,,,0,0,,,0.4085999999999999,1.02195,503042.0,68459.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2898.0,2023-01-22 17:16:59.999,,,0,0,,,0.40815,1.0211,395867.0,31825.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2899.0,2023-01-22 17:17:59.999,,,0,0,,,0.4083,1.0212,92834.0,30915.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2900.0,2023-01-22 17:18:59.999,,,0,0,,,0.4085,1.02155,212956.0,78258.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2901.0,2023-01-22 17:19:59.999,,,0,0,,,0.4088,1.0223,190171.0,58994.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2902.0,2023-01-22 17:20:59.999,,,0,0,,,0.40925,1.023,890593.0,35588.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2903.0,2023-01-22 17:21:59.999,,,0,0,,,0.40935,1.02295,482089.0,69648.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2904.0,2023-01-22 17:22:59.999,,,0,0,,,0.4096999999999999,1.0232,644064.0,97562.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2905.0,2023-01-22 17:23:59.999,,,0,0,,,0.4103,1.0249,690146.0,160526.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2906.0,2023-01-22 17:24:59.999,,,0,0,,,0.4111,1.0259,601706.0,72427.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2907.0,2023-01-22 17:25:59.999,,,0,0,,,0.41175,1.0279,1671147.0,262776.6,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
2908.0,2023-01-22 17:26:59.999,,,0,0,,,0.4116,1.0293,645477.0,289576.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2909.0,2023-01-22 17:27:59.999,,,0,0,,,0.41105,1.0289,298857.0,62892.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2910.0,2023-01-22 17:28:59.999,,,0,0,,,0.4105999999999999,1.02765,86513.0,60152.9,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
2911.0,2023-01-22 17:29:59.999,,,0,0,,,0.41085,1.02715,171342.0,116692.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2912.0,2023-01-22 17:30:59.999,,,0,0,,,0.41065,1.0279,565683.0,282530.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2913.0,2023-01-22 17:31:59.999,,,0,0,,,0.4112,1.0294500000000002,720458.0,448734.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2914.0,2023-01-22 17:32:59.999,,,0,0,,,0.4108,1.02735,314535.0,85891.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2915.0,2023-01-22 17:33:59.999,,,0,0,,,0.41075,1.02735,276689.0,91343.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2916.0,2023-01-22 17:34:59.999,,,0,0,,,0.4107499999999999,1.02765,227248.0,67683.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2917.0,2023-01-22 17:35:59.999,,,0,0,,,0.4108,1.02835,294990.0,84581.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2918.0,2023-01-22 17:36:59.999,,,0,0,,,0.41085,1.02805,429918.0,100734.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2919.0,2023-01-22 17:37:59.999,,,0,0,,,0.4105499999999999,1.0271,106858.0,53132.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2920.0,2023-01-22 17:38:59.999,,,0,0,,,0.4102,1.0267,165689.0,128287.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2921.0,2023-01-22 17:39:59.999,,,0,0,,,0.4098,1.02625,273133.0,70906.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2922.0,2023-01-22 17:40:59.999,,,0,0,,,0.4092,1.0249,784180.0,76861.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2923.0,2023-01-22 17:41:59.999,,,0,0,,,0.4091,1.02535,348489.0,48132.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2924.0,2023-01-22 17:42:59.999,,,0,0,,,0.409,1.0254,168996.0,48752.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2925.0,2023-01-22 17:43:59.999,,,0,0,,,0.4092,1.0244,174858.0,76324.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2926.0,2023-01-22 17:44:59.999,,,0,0,,,0.40915,1.02355,150734.0,122197.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2927.0,2023-01-22 17:45:59.999,,,0,0,,,0.40925,1.02415,59175.0,84492.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2928.0,2023-01-22 17:46:59.999,,,0,0,,,0.4096499999999999,1.0249,109652.0,52226.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2929.0,2023-01-22 17:47:59.999,,,0,0,,,0.4096999999999999,1.02465,90389.0,31910.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2930.0,2023-01-22 17:48:59.999,,,0,0,,,0.4098,1.02555,522659.0,56115.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2931.0,2023-01-22 17:49:59.999,,,0,0,,,0.4093,1.02505,273128.0,70559.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2932.0,2023-01-22 17:50:59.999,,,0,0,,,0.4091,1.0251,173900.0,46791.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2933.0,2023-01-22 17:51:59.999,,,0,0,,,0.40895,1.02565,113320.0,31525.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2934.0,2023-01-22 17:52:59.999,,,0,0,,,0.40925,1.02605,289411.0,30102.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2935.0,2023-01-22 17:53:59.999,,,0,0,,,0.40925,1.0261,264045.0,27474.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2936.0,2023-01-22 17:54:59.999,,,0,0,,,0.4093,1.0253,282916.0,86149.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2937.0,2023-01-22 17:55:59.999,,,0,0,,,0.40935,1.0249,85849.0,45732.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2938.0,2023-01-22 17:56:59.999,,,0,0,,,0.40925,1.02425,104127.0,116198.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2939.0,2023-01-22 17:57:59.999,,,0,0,,,0.40925,1.0234,214759.0,119856.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2940.0,2023-01-22 17:58:59.999,,,0,0,,,0.4094,1.0232,27395.0,60081.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2941.0,2023-01-22 17:59:59.999,,,0,0,,,0.4092,1.02335,237324.0,40328.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2942.0,2023-01-22 18:00:59.999,,,0,0,,,0.4094,1.0234,277862.0,162161.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2943.0,2023-01-22 18:01:59.999,,,0,0,,,0.40925,1.0229,62711.0,84551.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2944.0,2023-01-22 18:02:59.999,,,0,0,,,0.4093,1.02365,46248.0,37741.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2945.0,2023-01-22 18:03:59.999,,,0,0,,,0.4092,1.02355,49131.0,63943.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2946.0,2023-01-22 18:04:59.999,,,0,0,,,0.4094,1.02465,280871.0,75463.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2947.0,2023-01-22 18:05:59.999,,,0,0,,,0.4095,1.02515,56597.0,33472.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2948.0,2023-01-22 18:06:59.999,,,0,0,,,0.4095,1.0253,34932.0,46256.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2949.0,2023-01-22 18:07:59.999,,,0,0,,,0.4096499999999999,1.0262,158485.0,30216.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2950.0,2023-01-22 18:08:59.999,,,0,0,,,0.4096999999999999,1.0262,149443.0,48457.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2951.0,2023-01-22 18:09:59.999,,,0,0,,,0.40945,1.0258500000000002,91406.0,72062.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2952.0,2023-01-22 18:10:59.999,,,0,0,,,0.40935,1.02575,103890.0,64330.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2953.0,2023-01-22 18:11:59.999,,,0,0,,,0.40915,1.0248,67715.0,71391.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2954.0,2023-01-22 18:12:59.999,,,0,0,,,0.4086,1.0226,767302.0,114364.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2955.0,2023-01-22 18:13:59.999,,,0,0,,,0.40825,1.02225,285017.0,30740.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2956.0,2023-01-22 18:14:59.999,,,0,0,,,0.4087499999999999,1.02355,47787.0,36305.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2957.0,2023-01-22 18:15:59.999,,,0,0,,,0.409,1.0235,32508.0,45290.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2958.0,2023-01-22 18:16:59.999,,,0,0,,,0.40875,1.0217999999999998,79736.0,65932.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2959.0,2023-01-22 18:17:59.999,,,0,0,,,0.4085499999999999,1.02135,95096.0,17981.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2960.0,2023-01-22 18:18:59.999,,,0,0,,,0.4088,1.0227,45178.0,54132.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2961.0,2023-01-22 18:19:59.999,,,0,0,,,0.40895,1.02365,152929.0,39396.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2962.0,2023-01-22 18:20:59.999,,,0,0,,,0.40905,1.02435,111166.0,54201.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2963.0,2023-01-22 18:21:59.999,,,0,0,,,0.4091,1.0246,55946.0,43133.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2964.0,2023-01-22 18:22:59.999,,,0,0,,,0.409,1.02405,33121.0,25985.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2965.0,2023-01-22 18:23:59.999,,,0,0,,,0.4087499999999999,1.02345,67382.0,34328.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2966.0,2023-01-22 18:24:59.999,,,0,0,,,0.4087499999999999,1.0236,45432.0,19007.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2967.0,2023-01-22 18:25:59.999,,,0,0,,,0.4086999999999999,1.0227,177570.0,47729.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2968.0,2023-01-22 18:26:59.999,,,0,0,,,0.4085499999999999,1.02245,43541.0,164012.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2969.0,2023-01-22 18:27:59.999,,,0,0,,,0.40835,1.0225,206211.0,10577.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2970.0,2023-01-22 18:28:59.999,,,0,0,,,0.40825,1.0218,181837.0,28863.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2971.0,2023-01-22 18:29:59.999,,,0,0,,,0.40845,1.02155,358378.0,28584.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2972.0,2023-01-22 18:30:59.999,,,0,0,,,0.40845,1.02185,177949.0,15001.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2973.0,2023-01-22 18:31:59.999,,,0,0,,,0.40885,1.02235,130016.0,27336.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2974.0,2023-01-22 18:32:59.999,,,0,0,,,0.40925,1.0225,114746.0,3853.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2975.0,2023-01-22 18:33:59.999,,,0,0,,,0.40905,1.021,107071.0,73433.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2976.0,2023-01-22 18:34:59.999,,,0,0,,,0.40845,1.01885,302710.0,114764.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2977.0,2023-01-22 18:35:59.999,,,0,0,,,0.40795,1.0182,163517.0,91896.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2978.0,2023-01-22 18:36:59.999,,,0,0,,,0.4079,1.01845,324838.0,78631.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2979.0,2023-01-22 18:37:59.999,,,0,0,,,0.4081,1.01965,251112.0,20644.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2980.0,2023-01-22 18:38:59.999,,,0,0,,,0.408,1.01895,20691.0,26835.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2981.0,2023-01-22 18:39:59.999,,,0,0,,,0.4078,1.0185,243298.0,33781.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2982.0,2023-01-22 18:40:59.999,,,0,0,,,0.4075499999999999,1.018,264668.0,33987.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2983.0,2023-01-22 18:41:59.999,,,0,0,,,0.4079,1.01925,101203.0,44444.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2984.0,2023-01-22 18:42:59.999,,,0,0,,,0.40805,1.02035,44649.0,27496.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2985.0,2023-01-22 18:43:59.999,,,0,0,,,0.4079,1.01985,89334.0,35136.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2986.0,2023-01-22 18:44:59.999,,,0,0,,,0.4075499999999999,1.0187,43417.0,18841.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2987.0,2023-01-22 18:45:59.999,,,0,0,,,0.4075999999999999,1.01815,156550.0,39349.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2988.0,2023-01-22 18:46:59.999,,,0,0,,,0.4078,1.0179,48055.0,47917.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2989.0,2023-01-22 18:47:59.999,,,0,0,,,0.40785,1.0175,80866.0,35442.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2990.0,2023-01-22 18:48:59.999,,,0,0,,,0.40785,1.01775,100988.0,27355.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2991.0,2023-01-22 18:49:59.999,,,0,0,,,0.40775,1.017,10623.0,3630.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2992.0,2023-01-22 18:50:59.999,,,0,0,,,0.40775,1.0169,31608.0,54240.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2993.0,2023-01-22 18:51:59.999,,,0,0,,,0.4078,1.0172,142021.0,36378.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2994.0,2023-01-22 18:52:59.999,,,0,0,,,0.40785,1.01785,104956.0,22233.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2995.0,2023-01-22 18:53:59.999,,,0,0,,,0.4078,1.01785,55395.0,3470.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2996.0,2023-01-22 18:54:59.999,,,0,0,,,0.4076499999999999,1.01725,130771.0,42668.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2997.0,2023-01-22 18:55:59.999,,,0,0,,,0.4075999999999999,1.0169,134000.0,18731.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2998.0,2023-01-22 18:56:59.999,,,0,0,,,0.40775,1.0177,11620.0,101311.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2999.0,2023-01-22 18:57:59.999,,,0,0,,,0.4077,1.01765,29814.0,29453.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3000.0,2023-01-22 18:58:59.999,,,0,0,,,0.4076499999999999,1.01645,60796.0,70679.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3001.0,2023-01-22 18:59:59.999,,,0,0,,,0.4075999999999999,1.0156999999999998,124616.0,97878.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3002.0,2023-01-22 19:00:59.999,,,0,0,,,0.4074,1.01515,132140.0,33188.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3003.0,2023-01-22 19:01:59.999,,,0,0,,,0.40735,1.0154,54206.0,33176.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3004.0,2023-01-22 19:02:59.999,,,0,0,,,0.40745,1.0157500000000002,40742.0,37778.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3005.0,2023-01-22 19:03:59.999,,,0,0,,,0.4074,1.0158,48433.0,11847.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3006.0,2023-01-22 19:04:59.999,,,0,0,,,0.4074,1.01545,170054.0,30599.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3007.0,2023-01-22 19:05:59.999,,,0,0,,,0.40735,1.016,54579.0,27693.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3008.0,2023-01-22 19:06:59.999,,,0,0,,,0.40695,1.0147,328362.0,79968.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3009.0,2023-01-22 19:07:59.999,,,0,0,,,0.40645,1.0121,469085.0,215902.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3010.0,2023-01-22 19:08:59.999,,,0,0,,,0.40645,1.01185,277300.0,93967.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3011.0,2023-01-22 19:09:59.999,,,0,0,,,0.4066499999999999,1.01205,97715.0,71837.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3012.0,2023-01-22 19:10:59.999,,,0,0,,,0.40695,1.0127000000000002,117760.0,28134.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3013.0,2023-01-22 19:11:59.999,,,0,0,,,0.4066499999999999,1.0118,176680.0,48599.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3014.0,2023-01-22 19:12:59.999,,,0,0,,,0.4064,1.01095,247759.0,57968.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3015.0,2023-01-22 19:13:59.999,,,0,0,,,0.40645,1.01085,105893.0,34143.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3016.0,2023-01-22 19:14:59.999,,,0,0,,,0.40615,1.0101,289701.0,92210.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3017.0,2023-01-22 19:15:59.999,,,0,0,,,0.40595,1.0098,202400.0,49145.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3018.0,2023-01-22 19:16:59.999,,,0,0,,,0.40625,1.01135,72986.0,85262.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3019.0,2023-01-22 19:17:59.999,,,0,0,,,0.40645,1.0113,62366.0,47135.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3020.0,2023-01-22 19:18:59.999,,,0,0,,,0.40645,1.0103,136102.0,45805.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3021.0,2023-01-22 19:19:59.999,,,0,0,,,0.40645,1.01105,33473.0,36577.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3022.0,2023-01-22 19:20:59.999,,,0,0,,,0.4065999999999999,1.0122,50684.0,181109.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3023.0,2023-01-22 19:21:59.999,,,0,0,,,0.4065999999999999,1.01175,68088.0,28325.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3024.0,2023-01-22 19:22:59.999,,,0,0,,,0.4067,1.01235,49010.0,62281.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3025.0,2023-01-22 19:23:59.999,,,0,0,,,0.40695,1.01305,285531.0,35032.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3026.0,2023-01-22 19:24:59.999,,,0,0,,,0.40685,1.0132,91272.0,19673.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3027.0,2023-01-22 19:25:59.999,,,0,0,,,0.4065999999999999,1.01185,61571.0,55469.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3028.0,2023-01-22 19:26:59.999,,,0,0,,,0.4065499999999999,1.0115500000000002,166132.0,16817.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3029.0,2023-01-22 19:27:59.999,,,0,0,,,0.4065499999999999,1.0112,59018.0,23358.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3030.0,2023-01-22 19:28:59.999,,,0,0,,,0.4065499999999999,1.0104,13482.0,47251.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3031.0,2023-01-22 19:29:59.999,,,0,0,,,0.4065999999999999,1.0108,92468.0,17378.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
