index,close_time,transaction_id,positions,SHIBUSDT_units,SANDUSDT_units,entry_SHIBUSDT_price,entry_SANDUSDT_price,historical_SHIBUSDT_mid,historical_SANDUSDT_mid,historical_SHIBUSDT_vol,historical_SANDUSDT_vol,signal,portfolio_value,SHIBUSDT_raw_pnl,SANDUSDT_raw_pnl,SHIBUSDT_cost,SANDUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2683.0,2023-01-22 10:25:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2065e-05,0.7968500000000001,594788006.0,12373.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2684.0,2023-01-22 10:26:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2075e-05,0.79775,7093121091.0,11786.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2685.0,2023-01-22 10:27:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2075e-05,0.7984,2097550464.0,36941.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2686.0,2023-01-22 10:28:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2075e-05,0.79825,151917184.0,4974.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2687.0,2023-01-22 10:29:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2075e-05,0.79805,1178586301.0,1706.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2688.0,2023-01-22 10:30:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.208e-05,0.7983,1476535648.0,9637.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2689.0,2023-01-22 10:31:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.209e-05,0.7984,2208414900.0,9609.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2690.0,2023-01-22 10:32:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2095e-05,0.7988,578753873.0,7151.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2691.0,2023-01-22 10:33:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.21e-05,0.79855,1606421083.0,2931.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2692.0,2023-01-22 10:34:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.21e-05,0.7987,1133070786.0,8296.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2693.0,2023-01-22 10:35:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2095e-05,0.798,943839886.0,4663.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2694.0,2023-01-22 10:36:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.21e-05,0.7986500000000001,13573090940.0,9821.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2695.0,2023-01-22 10:37:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.79915,1387221447.0,7546.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2696.0,2023-01-22 10:38:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2125e-05,0.7996000000000001,2835911837.0,12559.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2697.0,2023-01-22 10:39:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2125e-05,0.7995,3195356098.0,1981.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2698.0,2023-01-22 10:40:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2125e-05,0.8000499999999999,586605225.0,9891.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2699.0,2023-01-22 10:41:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.8001,4123343514.0,7204.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2700.0,2023-01-22 10:42:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.7999499999999999,2323887723.0,15306.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2701.0,2023-01-22 10:43:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.7999,726220145.0,6863.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2702.0,2023-01-22 10:44:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.8006,3528025016.0,22058.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2703.0,2023-01-22 10:45:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2125e-05,0.8003,821780302.0,4710.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2704.0,2023-01-22 10:46:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.8001,4367959392.0,11498.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2705.0,2023-01-22 10:47:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2114999999999998e-05,0.7999499999999999,1314442665.0,18265.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2706.0,2023-01-22 10:48:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2114999999999998e-05,0.8003,455040601.0,7616.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2707.0,2023-01-22 10:49:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.8008500000000001,2742775267.0,22855.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2708.0,2023-01-22 10:50:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2114999999999998e-05,0.8015,852846960.0,16626.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2709.0,2023-01-22 10:51:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2125e-05,0.8022,4338638379.0,29422.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2710.0,2023-01-22 10:52:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2135000000000002e-05,0.8024,1113033091.0,4870.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2711.0,2023-01-22 10:53:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2135000000000002e-05,0.8022499999999999,4314535537.0,7567.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2712.0,2023-01-22 10:54:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.213e-05,0.80155,4117994531.0,11165.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2713.0,2023-01-22 10:55:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2125e-05,0.8024,4879590306.0,8339.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2714.0,2023-01-22 10:56:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2125e-05,0.8024,215166724.0,7864.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2715.0,2023-01-22 10:57:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.213e-05,0.80255,2024417870.0,8602.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2716.0,2023-01-22 10:58:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.214e-05,0.8023499999999999,1991227520.0,8736.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2717.0,2023-01-22 10:59:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.213e-05,0.80145,3334225344.0,23764.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2718.0,2023-01-22 11:00:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.215e-05,0.8027500000000001,6758313083.0,10093.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2719.0,2023-01-22 11:01:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.216e-05,0.8026,1211207112.0,6099.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2720.0,2023-01-22 11:02:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.215e-05,0.80165,4073976092.0,3579.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2721.0,2023-01-22 11:03:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.214e-05,0.80125,1920049868.0,7836.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2722.0,2023-01-22 11:04:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2145e-05,0.80145,2306446527.0,2816.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2723.0,2023-01-22 11:05:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.215e-05,0.8019000000000001,3036781480.0,7183.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2724.0,2023-01-22 11:06:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2155e-05,0.8015,868102289.0,8619.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2725.0,2023-01-22 11:07:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.216e-05,0.8020499999999999,752836257.0,5665.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2726.0,2023-01-22 11:08:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.217e-05,0.8021,3904963702.0,10645.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2727.0,2023-01-22 11:09:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2165e-05,0.8018000000000001,1465925156.0,10602.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2728.0,2023-01-22 11:10:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.216e-05,0.80145,4558731286.0,8280.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2729.0,2023-01-22 11:11:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.216e-05,0.80065,4157027719.0,16878.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2730.0,2023-01-22 11:12:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.217e-05,0.8027,3898575157.0,42122.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2731.0,2023-01-22 11:13:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.218e-05,0.8031,2899633778.0,14137.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2732.0,2023-01-22 11:14:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.218e-05,0.8026500000000001,1113927188.0,5816.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2733.0,2023-01-22 11:15:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2175e-05,0.8026500000000001,2325203226.0,14525.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2734.0,2023-01-22 11:16:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2165e-05,0.802,617512937.0,18834.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2735.0,2023-01-22 11:17:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2145e-05,0.8,6101819699.0,30299.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2736.0,2023-01-22 11:18:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2105e-05,0.798,11732270032.0,94821.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2737.0,2023-01-22 11:19:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.21e-05,0.79765,6196319270.0,26850.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2738.0,2023-01-22 11:20:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2095e-05,0.79745,9807616882.0,20453.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2739.0,2023-01-22 11:21:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.211e-05,0.7992,2344256610.0,28598.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2740.0,2023-01-22 11:22:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2115e-05,0.7995,1872333400.0,18991.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2741.0,2023-01-22 11:23:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.211e-05,0.7995,785963111.0,17452.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2742.0,2023-01-22 11:24:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2105e-05,0.79915,5129287648.0,18405.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2743.0,2023-01-22 11:25:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2105e-05,0.79855,5814589616.0,32779.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2744.0,2023-01-22 11:26:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.21e-05,0.7986500000000001,3356749258.0,28155.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2745.0,2023-01-22 11:27:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2105e-05,0.79895,4477070059.0,15805.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2746.0,2023-01-22 11:28:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.209e-05,0.7976,4550418279.0,57079.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2747.0,2023-01-22 11:29:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.208e-05,0.79625,3368892116.0,64384.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2748.0,2023-01-22 11:30:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.209e-05,0.7959499999999999,2380966093.0,20411.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2749.0,2023-01-22 11:31:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.209e-05,0.7958000000000001,13014972596.0,42728.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2750.0,2023-01-22 11:32:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.211e-05,0.7976000000000001,4386189622.0,21858.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2751.0,2023-01-22 11:33:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.79755,4947723437.0,13432.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2752.0,2023-01-22 11:34:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.79705,3640492343.0,12891.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2753.0,2023-01-22 11:35:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2125e-05,0.79795,1938210924.0,13985.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2754.0,2023-01-22 11:36:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.213e-05,0.7987500000000001,2960201688.0,11003.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2755.0,2023-01-22 11:37:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.7978000000000001,1788911904.0,35615.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2756.0,2023-01-22 11:38:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.7980499999999999,1877959180.0,10971.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2757.0,2023-01-22 11:39:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2125e-05,0.7981,219315437.0,9545.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2758.0,2023-01-22 11:40:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.213e-05,0.79855,5413052524.0,8554.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2759.0,2023-01-22 11:41:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2125e-05,0.7983,446709418.0,13703.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2760.0,2023-01-22 11:42:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2125e-05,0.7994000000000001,424335405.0,10473.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2761.0,2023-01-22 11:43:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.213e-05,0.7998000000000001,4146543368.0,33221.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2762.0,2023-01-22 11:44:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2125e-05,0.8000499999999999,1320271632.0,10078.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2763.0,2023-01-22 11:45:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.79945,2280144201.0,11339.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2764.0,2023-01-22 11:46:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2114999999999998e-05,0.79965,1973658361.0,11442.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2765.0,2023-01-22 11:47:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2114999999999998e-05,0.8001,206102429.0,23066.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2766.0,2023-01-22 11:48:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2114999999999998e-05,0.7988500000000001,382958049.0,9614.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2767.0,2023-01-22 11:49:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2114999999999998e-05,0.7989999999999999,805449990.0,7578.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2768.0,2023-01-22 11:50:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2114999999999998e-05,0.79925,412069415.0,23494.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2769.0,2023-01-22 11:51:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.21e-05,0.7989999999999999,6887340748.0,14900.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2770.0,2023-01-22 11:52:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2095e-05,0.7987,472811533.0,14929.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2771.0,2023-01-22 11:53:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.209e-05,0.79835,1427614021.0,14269.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2772.0,2023-01-22 11:54:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2085e-05,0.7977000000000001,690963913.0,4200.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2773.0,2023-01-22 11:55:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.208e-05,0.7975000000000001,2907651724.0,6285.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2774.0,2023-01-22 11:56:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.207e-05,0.7970999999999999,9212370098.0,12108.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2775.0,2023-01-22 11:57:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2075e-05,0.7971999999999999,315819370.0,5845.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2776.0,2023-01-22 11:58:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2075e-05,0.7964,235066310.0,12354.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2777.0,2023-01-22 11:59:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.208e-05,0.79665,2190622555.0,9081.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2778.0,2023-01-22 12:00:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2095e-05,0.7981499999999999,4552733189.0,24182.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2779.0,2023-01-22 12:01:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.209e-05,0.7986,3785719066.0,8291.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2780.0,2023-01-22 12:02:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.209e-05,0.7987,1665221620.0,14170.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2781.0,2023-01-22 12:03:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2095e-05,0.79935,458570302.0,16137.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2782.0,2023-01-22 12:04:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.209e-05,0.7995,5418018377.0,72324.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2783.0,2023-01-22 12:05:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.207e-05,0.7991999999999999,8913046871.0,59618.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2784.0,2023-01-22 12:06:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.207e-05,0.7996,2303083482.0,37035.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2785.0,2023-01-22 12:07:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.206e-05,0.8010999999999999,2991560971.0,49974.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2786.0,2023-01-22 12:08:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2045e-05,0.7987,11581891477.0,157734.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2787.0,2023-01-22 12:09:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.203e-05,0.796,2695234126.0,44874.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2788.0,2023-01-22 12:10:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.202e-05,0.7946,12914033853.0,42511.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2789.0,2023-01-22 12:11:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.201e-05,0.7936,3190485258.0,40488.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2790.0,2023-01-22 12:12:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2025e-05,0.79495,3323847610.0,22453.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2791.0,2023-01-22 12:13:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2025e-05,0.7966500000000001,3307372367.0,65162.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2792.0,2023-01-22 12:14:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2025e-05,0.79645,2634561250.0,30295.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2793.0,2023-01-22 12:15:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.201e-05,0.79515,11471167156.0,13389.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2794.0,2023-01-22 12:16:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2e-05,0.7961,15774466785.0,18670.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2795.0,2023-01-22 12:17:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.202e-05,0.79695,2123326133.0,16186.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2796.0,2023-01-22 12:18:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.203e-05,0.79705,2150923581.0,17037.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2797.0,2023-01-22 12:19:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.204e-05,0.79725,4831536272.0,13063.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2798.0,2023-01-22 12:20:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.203e-05,0.7967500000000001,3893658683.0,17197.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2799.0,2023-01-22 12:21:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2025e-05,0.79705,276776773.0,4236.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2800.0,2023-01-22 12:22:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.203e-05,0.7987500000000001,4389151856.0,77580.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2801.0,2023-01-22 12:23:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2035e-05,0.8007,1088865561.0,37499.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2802.0,2023-01-22 12:24:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2035e-05,0.8012,609057829.0,11711.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2803.0,2023-01-22 12:25:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2025e-05,0.80045,2332679010.0,40481.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2804.0,2023-01-22 12:26:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.202e-05,0.79865,2093650758.0,9375.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2805.0,2023-01-22 12:27:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.201e-05,0.7986500000000001,2401867015.0,20162.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2806.0,2023-01-22 12:28:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2015e-05,0.7994,1476997949.0,43132.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
