index,close_time,transaction_id,positions,LINKUSDT_units,LUNCUSDT_units,entry_LINKUSDT_price,entry_LUNCUSDT_price,historical_LINKUSDT_mid,historical_LUNCUSDT_mid,historical_LINKUSDT_vol,historical_LUNCUSDT_vol,signal,portfolio_value,LINKUSDT_raw_pnl,LUNCUSDT_raw_pnl,LINKUSDT_cost,LUNCUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2904.0,2023-01-22 17:02:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.146,0.000182705,10108.31,122596997.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2905.0,2023-01-22 17:03:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.144,0.0001827749999999,3750.12,83304993.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2906.0,2023-01-22 17:04:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1615,0.00018309,3416.09,54675636.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2907.0,2023-01-22 17:05:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.183999999999999,0.000183345,10564.95,212912013.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2908.0,2023-01-22 17:06:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1835,0.000183325,4192.1,130058361.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2909.0,2023-01-22 17:07:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.175000000000001,0.00018324,4599.31,220447821.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2910.0,2023-01-22 17:08:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1785,0.00018334,6958.77,146212474.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2911.0,2023-01-22 17:09:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1595,0.0001831499999999,26387.28,34912588.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2912.0,2023-01-22 17:10:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1625,0.000183215,1545.97,15605528.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2913.0,2023-01-22 17:11:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.163,0.000183135,1789.63,50660443.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2914.0,2023-01-22 17:12:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.16,0.000183135,3516.34,56041973.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2915.0,2023-01-22 17:13:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.163,0.0001831399999999,2392.39,249993328.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2916.0,2023-01-22 17:14:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1625,0.000183395,1004.2,54902216.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2917.0,2023-01-22 17:15:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.163,0.0001835699999999,4663.4,107408761.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2918.0,2023-01-22 17:16:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1555,0.000183525,1426.85,18607534.66,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2919.0,2023-01-22 17:17:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1485,0.000183595,3866.12,23655038.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2920.0,2023-01-22 17:18:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.15,0.000183705,5537.12,21540401.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2921.0,2023-01-22 17:19:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.159,0.00018372,1975.71,137849615.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2922.0,2023-01-22 17:20:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1595,0.0001837699999999,1931.91,105558503.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2923.0,2023-01-22 17:21:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.16,0.00018373,11820.46,98850193.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2924.0,2023-01-22 17:22:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1635,0.0001835799999999,3599.92,45663171.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2925.0,2023-01-22 17:23:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.167,0.0001836249999999,2136.33,47518875.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2926.0,2023-01-22 17:24:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.175,0.000183855,4966.46,86070329.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2927.0,2023-01-22 17:25:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1875,0.00018407,7878.5,103070421.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2928.0,2023-01-22 17:26:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.194,0.0001840349999999,9743.19,68827845.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2929.0,2023-01-22 17:27:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.187,0.0001840449999999,4057.19,20689979.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2930.0,2023-01-22 17:28:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1825,0.000183975,15968.96,38615881.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2931.0,2023-01-22 17:29:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1775,0.00018393,14331.23,21195733.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2932.0,2023-01-22 17:30:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.179,0.00018401,16215.8,168246283.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2933.0,2023-01-22 17:31:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1945,0.00018418,8241.99,146597969.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2934.0,2023-01-22 17:32:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1845,0.00018422,4055.67,55917737.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2935.0,2023-01-22 17:33:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.184,0.0001843,4303.22,291531894.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2936.0,2023-01-22 17:34:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.179,0.00018428,3736.96,112354544.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2937.0,2023-01-22 17:35:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1865000000000006,0.00018449,10722.06,240494001.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2938.0,2023-01-22 17:36:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.19,0.000184535,4961.15,66214313.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2939.0,2023-01-22 17:37:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.185499999999999,0.000184325,5022.25,41632306.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2940.0,2023-01-22 17:38:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1835,0.00018431,2310.27,37964294.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2941.0,2023-01-22 17:39:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1815,0.00018436,6986.36,96368074.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2942.0,2023-01-22 17:40:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1715,0.00018416,11231.11,61745341.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2943.0,2023-01-22 17:41:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.171,0.000184145,4640.1,51881393.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2944.0,2023-01-22 17:42:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.178,0.000184195,11596.89,46613413.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2945.0,2023-01-22 17:43:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.167,0.00018415,3704.98,26560644.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2946.0,2023-01-22 17:44:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1525,0.0001840899999999,3833.32,87298309.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2947.0,2023-01-22 17:45:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1525,0.000184025,2753.29,118543105.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2948.0,2023-01-22 17:46:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.166,0.00018412,3317.19,25493640.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2949.0,2023-01-22 17:47:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.173500000000001,0.000184095,4557.47,63143987.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2950.0,2023-01-22 17:48:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1775,0.00018445,3871.07,95394943.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2951.0,2023-01-22 17:49:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.177,0.000184505,11098.88,53355146.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2952.0,2023-01-22 17:50:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1805,0.0001845649999999,2107.32,69014212.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2953.0,2023-01-22 17:51:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.19,0.000184885,3779.63,274524383.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2954.0,2023-01-22 17:52:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.208500000000001,0.00018504,8885.22,80467208.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2955.0,2023-01-22 17:53:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.2155,0.000184825,4773.78,105086659.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2956.0,2023-01-22 17:54:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.214499999999999,0.000184725,2688.37,24051886.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2957.0,2023-01-22 17:55:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.2145,0.000184645,3663.64,82399247.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2958.0,2023-01-22 17:56:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.2115,0.000184425,4500.82,45889362.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2959.0,2023-01-22 17:57:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1955,0.000184435,6710.95,31401379.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2960.0,2023-01-22 17:58:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1935,0.000184715,1479.97,80834546.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2961.0,2023-01-22 17:59:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.192,0.00018476,3462.25,34400628.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2962.0,2023-01-22 18:00:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1885,0.000184725,8700.89,72638399.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2963.0,2023-01-22 18:01:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1775,0.00018458,5140.22,378634315.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2964.0,2023-01-22 18:02:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.175000000000001,0.0001842899999999,8466.46,61718644.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2965.0,2023-01-22 18:03:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.172,0.00018444,2479.47,69630146.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2966.0,2023-01-22 18:04:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1795,0.00018446,6534.94,31506133.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2967.0,2023-01-22 18:05:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1785,0.00018451,13677.28,60961140.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2968.0,2023-01-22 18:06:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.19,0.000184505,5848.75,34610819.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2969.0,2023-01-22 18:07:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.198,0.000184565,5105.3,24949472.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2970.0,2023-01-22 18:08:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.204,0.00018443,4312.04,40254763.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2971.0,2023-01-22 18:09:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.202,0.0001841899999999,2568.2,18717863.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2972.0,2023-01-22 18:10:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1995000000000005,0.00018422,2832.82,65050782.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2973.0,2023-01-22 18:11:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1850000000000005,0.0001840349999999,31260.51,47832816.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2974.0,2023-01-22 18:12:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.165,0.000183795,7643.24,41579102.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2975.0,2023-01-22 18:13:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.169499999999999,0.000183975,4606.36,125812874.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2976.0,2023-01-22 18:14:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.180999999999999,0.00018424,2343.99,26243383.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2977.0,2023-01-22 18:15:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.189,0.00018401,3147.32,48544654.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2978.0,2023-01-22 18:16:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1795,0.000184045,888.18,18096024.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2979.0,2023-01-22 18:17:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1765,0.00018402,1936.78,32778370.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2980.0,2023-01-22 18:18:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.185499999999999,0.00018427,8421.46,26165998.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2981.0,2023-01-22 18:19:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1945,0.00018423,5861.23,44640772.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2982.0,2023-01-22 18:20:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.2035,0.00018455,9128.83,89273078.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2983.0,2023-01-22 18:21:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.202,0.0001849,4397.92,83108984.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2984.0,2023-01-22 18:22:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.2005,0.00018488,8896.56,105667186.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2985.0,2023-01-22 18:23:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.195,0.00018485,2150.79,43496018.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2986.0,2023-01-22 18:24:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1885,0.0001848,3246.51,33155384.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2987.0,2023-01-22 18:25:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.18,0.000184835,1534.4,27769728.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2988.0,2023-01-22 18:26:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1835,0.0001848199999999,2253.27,26602496.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2989.0,2023-01-22 18:27:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1785,0.00018488,1751.08,33250813.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2990.0,2023-01-22 18:28:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.164999999999999,0.0001846649999999,12990.13,91955883.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2991.0,2023-01-22 18:29:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1685,0.00018457,11452.18,28947393.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2992.0,2023-01-22 18:30:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1705000000000005,0.000184605,6280.32,8324406.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2993.0,2023-01-22 18:31:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1755,0.00018456,2689.65,40757818.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2994.0,2023-01-22 18:32:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.172499999999999,0.00018468,2803.73,98694615.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2995.0,2023-01-22 18:33:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.16,0.000184545,3122.4,91360270.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2996.0,2023-01-22 18:34:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1365,0.00018424,25925.99,91991040.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2997.0,2023-01-22 18:35:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1240000000000006,0.000183975,16526.78,80961835.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2998.0,2023-01-22 18:36:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.122,0.00018384,6150.38,198139567.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2999.0,2023-01-22 18:37:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1175,0.00018409,5449.0,26848636.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3000.0,2023-01-22 18:38:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.1135,0.000183965,5410.96,44518374.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3001.0,2023-01-22 18:39:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.118,0.000183775,5386.77,62490142.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3002.0,2023-01-22 18:40:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.106,0.000183665,5594.58,30879920.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3003.0,2023-01-22 18:41:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.113,0.000183785,4051.73,13011721.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3004.0,2023-01-22 18:42:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.109500000000001,0.0001837699999999,10285.26,31906826.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3005.0,2023-01-22 18:43:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.095000000000001,0.00018377,10546.2,39207615.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3006.0,2023-01-22 18:44:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.083500000000001,0.000183635,2481.81,15716238.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3007.0,2023-01-22 18:45:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.079,0.00018354,3296.86,8920713.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3008.0,2023-01-22 18:46:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.0685,0.000183605,5742.58,14990634.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3009.0,2023-01-22 18:47:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.0685,0.00018349,5295.27,9489402.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3010.0,2023-01-22 18:48:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.0795,0.000183565,5983.39,24822538.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3011.0,2023-01-22 18:49:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.0725,0.00018342,937.71,29045182.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3012.0,2023-01-22 18:50:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.07,0.00018342,8365.82,43667401.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3013.0,2023-01-22 18:51:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.084,0.000183575,11382.82,5264510.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3014.0,2023-01-22 18:52:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.0845,0.000183395,7754.91,43914156.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3015.0,2023-01-22 18:53:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.087,0.000183445,1711.75,10715036.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3016.0,2023-01-22 18:54:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.082,0.00018333,3017.68,18721694.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3017.0,2023-01-22 18:55:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.0845,0.000183265,3969.65,52071483.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3018.0,2023-01-22 18:56:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.093,0.00018339,17348.98,29477213.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3019.0,2023-01-22 18:57:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.090999999999999,0.0001832499999999,6204.12,156739734.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3020.0,2023-01-22 18:58:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.0875,0.000183255,4119.95,19886904.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3021.0,2023-01-22 18:59:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.089,0.00018329,1159.48,22261338.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3022.0,2023-01-22 19:00:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.086,0.00018326,1998.26,31980225.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3023.0,2023-01-22 19:01:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.089,0.000183255,1832.21,9701011.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3024.0,2023-01-22 19:02:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.093,0.00018328,606.52,27060976.75,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3025.0,2023-01-22 19:03:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.0945,0.00018334,2489.12,12876119.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3026.0,2023-01-22 19:04:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.096,0.000183395,1081.54,28846903.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3027.0,2023-01-22 19:05:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.098,0.000183415,3273.76,17166393.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3028.0,2023-01-22 19:06:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.0915,0.000183125,9465.13,194628645.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
3029.0,2023-01-22 19:07:59.999,1.0,short,-69.13238852402351,2902604.603773954,7.2325,0.0001834049999999,7.07,0.000182645,18086.12,224992635.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
