index,close_time,transaction_id,positions,XRPUSDT_units,LUNCUSDT_units,entry_XRPUSDT_price,entry_LUNCUSDT_price,historical_XRPUSDT_mid,historical_LUNCUSDT_mid,historical_XRPUSDT_vol,historical_LUNCUSDT_vol,signal,portfolio_value,XRPUSDT_raw_pnl,LUNCUSDT_raw_pnl,XRPUSDT_cost,LUNCUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2709.0,2023-01-22 14:07:59.999,2.0,,0.0,0.0,,,0.40635,0.00018579,141151.0,106706224.62,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2710.0,2023-01-22 14:08:59.999,2.0,,0.0,0.0,,,0.4062,0.00018588,140126.0,28029508.9,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2711.0,2023-01-22 14:09:59.999,2.0,,0.0,0.0,,,0.40605,0.000185715,104451.0,92249191.05,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2712.0,2023-01-22 14:10:59.999,2.0,,0.0,0.0,,,0.4063,0.00018583,158434.0,28388901.53,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2713.0,2023-01-22 14:11:59.999,2.0,,0.0,0.0,,,0.4064,0.00018571,61611.0,53971932.79,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2714.0,2023-01-22 14:12:59.999,2.0,,0.0,0.0,,,0.4062,0.000185525,169828.0,65496388.46,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2715.0,2023-01-22 14:13:59.999,2.0,,0.0,0.0,,,0.406,0.00018573,92939.0,225187354.73,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2716.0,2023-01-22 14:14:59.999,2.0,,0.0,0.0,,,0.4059,0.00018564,35463.0,138115144.93,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2717.0,2023-01-22 14:15:59.999,2.0,,0.0,0.0,,,0.4058,0.00018539,87485.0,502982205.12,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2718.0,2023-01-22 14:16:59.999,2.0,,0.0,0.0,,,0.40595,0.00018542,253357.0,57974792.26,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2719.0,2023-01-22 14:17:59.999,2.0,,0.0,0.0,,,0.40595,0.00018541,81722.0,42808176.23,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2720.0,2023-01-22 14:18:59.999,2.0,,0.0,0.0,,,0.4057,0.00018506,91604.0,214316012.41,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2721.0,2023-01-22 14:19:59.999,2.0,,0.0,0.0,,,0.40585,0.000185025,147293.0,63644629.52,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2722.0,2023-01-22 14:20:59.999,2.0,,0.0,0.0,,,0.40595,0.0001853399999999,192525.0,48219892.47,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2723.0,2023-01-22 14:21:59.999,2.0,,0.0,0.0,,,0.4061,0.000185325,230544.0,49558193.86,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2724.0,2023-01-22 14:22:59.999,2.0,,0.0,0.0,,,0.4063,0.00018531,80252.0,51273127.46,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2725.0,2023-01-22 14:23:59.999,2.0,,0.0,0.0,,,0.4065,0.000185235,95866.0,34982850.17,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2726.0,2023-01-22 14:24:59.999,2.0,,0.0,0.0,,,0.40675,0.00018512,297103.0,101179173.11,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2727.0,2023-01-22 14:25:59.999,2.0,,0.0,0.0,,,0.4067499999999999,0.000184915,187792.0,200502518.44,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2728.0,2023-01-22 14:26:59.999,2.0,,0.0,0.0,,,0.407,0.000185275,256116.0,52518191.53,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2729.0,2023-01-22 14:27:59.999,2.0,,0.0,0.0,,,0.4065999999999999,0.000185335,395774.0,82379088.15,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2730.0,2023-01-22 14:28:59.999,2.0,,0.0,0.0,,,0.4068,0.00018538,96741.0,141149085.23,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2731.0,2023-01-22 14:29:59.999,2.0,,0.0,0.0,,,0.4069,0.00018537,454979.0,39928289.79,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2732.0,2023-01-22 14:30:59.999,2.0,,0.0,0.0,,,0.407,0.000185625,292180.0,72689118.91,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2733.0,2023-01-22 14:31:59.999,2.0,,0.0,0.0,,,0.4068,0.0001854399999999,49869.0,140662417.72,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2734.0,2023-01-22 14:32:59.999,2.0,,0.0,0.0,,,0.4065999999999999,0.000185435,171693.0,46242955.32,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2735.0,2023-01-22 14:33:59.999,2.0,,0.0,0.0,,,0.4066499999999999,0.00018569,132789.0,58078295.13,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2736.0,2023-01-22 14:34:59.999,2.0,,0.0,0.0,,,0.4065999999999999,0.000185775,180840.0,53243728.15,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2737.0,2023-01-22 14:35:59.999,2.0,,0.0,0.0,,,0.4064,0.000185595,148900.0,63280101.07,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2738.0,2023-01-22 14:36:59.999,2.0,,0.0,0.0,,,0.4063,0.000185575,81825.0,37916571.82,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2739.0,2023-01-22 14:37:59.999,2.0,,0.0,0.0,,,0.4061,0.000185525,78844.0,343697675.53,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2740.0,2023-01-22 14:38:59.999,2.0,,0.0,0.0,,,0.40615,0.00018541,178788.0,65984448.88,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2741.0,2023-01-22 14:39:59.999,2.0,,0.0,0.0,,,0.4062,0.0001853399999999,188502.0,115620800.28,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2742.0,2023-01-22 14:40:59.999,2.0,,0.0,0.0,,,0.4063,0.0001852849999999,40412.0,98312150.87,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2743.0,2023-01-22 14:41:59.999,2.0,,0.0,0.0,,,0.40635,0.00018548,71838.0,92274721.96,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2744.0,2023-01-22 14:42:59.999,2.0,,0.0,0.0,,,0.4061,0.00018526,129129.0,72471893.86,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2745.0,2023-01-22 14:43:59.999,2.0,,0.0,0.0,,,0.4059,0.000184935,54805.0,50431512.0,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2746.0,2023-01-22 14:44:59.999,2.0,,0.0,0.0,,,0.40585,0.00018484,41163.0,44699949.15,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2747.0,2023-01-22 14:45:59.999,2.0,,0.0,0.0,,,0.40595,0.0001849199999999,185041.0,66854079.94,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2748.0,2023-01-22 14:46:59.999,2.0,,0.0,0.0,,,0.40605,0.00018478,78515.0,62665188.03,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2749.0,2023-01-22 14:47:59.999,2.0,,0.0,0.0,,,0.406,0.000184695,140891.0,58452673.4,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2750.0,2023-01-22 14:48:59.999,2.0,,0.0,0.0,,,0.406,0.00018443,111624.0,569127815.54,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2751.0,2023-01-22 14:49:59.999,2.0,,0.0,0.0,,,0.406,0.000184635,77036.0,94241983.48,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2752.0,2023-01-22 14:50:59.999,2.0,,0.0,0.0,,,0.4059,0.000184315,68210.0,62512936.2,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2753.0,2023-01-22 14:51:59.999,2.0,,0.0,0.0,,,0.40635,0.00018456,74231.0,196434152.9,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2754.0,2023-01-22 14:52:59.999,2.0,,0.0,0.0,,,0.4065499999999999,0.0001847,70036.0,144750847.11,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2755.0,2023-01-22 14:53:59.999,2.0,,0.0,0.0,,,0.40705,0.00018514,266022.0,186272134.88,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2756.0,2023-01-22 14:54:59.999,2.0,,0.0,0.0,,,0.40735,0.00018558,255829.0,54708737.79,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2757.0,2023-01-22 14:55:59.999,2.0,,0.0,0.0,,,0.40735,0.000185675,150007.0,142812358.54,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2758.0,2023-01-22 14:56:59.999,2.0,,0.0,0.0,,,0.4073,0.0001858699999999,103022.0,182519483.42,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2759.0,2023-01-22 14:57:59.999,2.0,,0.0,0.0,,,0.4078,0.000185865,554739.0,111956970.69,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2760.0,2023-01-22 14:58:59.999,2.0,,0.0,0.0,,,0.4076499999999999,0.000185525,251471.0,163390725.45,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2761.0,2023-01-22 14:59:59.999,2.0,,0.0,0.0,,,0.4079,0.000185615,143015.0,73416013.61,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2762.0,2023-01-22 15:00:59.999,2.0,,0.0,0.0,,,0.40795,0.00018554,285322.0,102306319.53,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2763.0,2023-01-22 15:01:59.999,2.0,,0.0,0.0,,,0.40785,0.00018551,204821.0,99103281.72,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2764.0,2023-01-22 15:02:59.999,2.0,,0.0,0.0,,,0.40805,0.0001857599999999,232761.0,98119115.19,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2765.0,2023-01-22 15:03:59.999,2.0,,0.0,0.0,,,0.4079,0.000185485,105138.0,52133832.82,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2766.0,2023-01-22 15:04:59.999,2.0,,0.0,0.0,,,0.40805,0.0001855599999999,222867.0,81246596.6,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2767.0,2023-01-22 15:05:59.999,2.0,,0.0,0.0,,,0.40815,0.000185815,415162.0,67605184.9,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2768.0,2023-01-22 15:06:59.999,2.0,,0.0,0.0,,,0.4083,0.000186015,439247.0,140358625.32,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2769.0,2023-01-22 15:07:59.999,2.0,,0.0,0.0,,,0.40835,0.00018591,118448.0,63714084.55,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2770.0,2023-01-22 15:08:59.999,2.0,,0.0,0.0,,,0.4082,0.000185795,178481.0,76174099.46,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2771.0,2023-01-22 15:09:59.999,2.0,,0.0,0.0,,,0.40815,0.00018572,213709.0,56380375.37,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2772.0,2023-01-22 15:10:59.999,2.0,,0.0,0.0,,,0.4081,0.000185835,153369.0,128199596.0,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2773.0,2023-01-22 15:11:59.999,2.0,,0.0,0.0,,,0.4085999999999999,0.000185815,285406.0,48341649.17,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2774.0,2023-01-22 15:12:59.999,2.0,,0.0,0.0,,,0.4089,0.0001859149999999,224189.0,42712555.4,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2775.0,2023-01-22 15:13:59.999,2.0,,0.0,0.0,,,0.4086499999999999,0.000185785,188049.0,79446327.81,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2776.0,2023-01-22 15:14:59.999,2.0,,0.0,0.0,,,0.4086999999999999,0.000186115,86164.0,502082334.11,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2777.0,2023-01-22 15:15:59.999,2.0,,0.0,0.0,,,0.4092,0.000186675,247479.0,810241023.61,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2778.0,2023-01-22 15:16:59.999,2.0,,0.0,0.0,,,0.4091,0.000186785,179849.0,539521867.85,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2779.0,2023-01-22 15:17:59.999,2.0,,0.0,0.0,,,0.40895,0.0001865,188678.0,531346403.18,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2780.0,2023-01-22 15:18:59.999,2.0,,0.0,0.0,,,0.4095,0.00018635,152153.0,59164806.55,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2781.0,2023-01-22 15:19:59.999,2.0,,0.0,0.0,,,0.4095999999999999,0.000185895,208874.0,172434670.89,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2782.0,2023-01-22 15:20:59.999,2.0,,0.0,0.0,,,0.40875,0.000185805,354517.0,67531248.11,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2783.0,2023-01-22 15:21:59.999,2.0,,0.0,0.0,,,0.4081,0.00018557,274789.0,205614591.48,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2784.0,2023-01-22 15:22:59.999,2.0,,0.0,0.0,,,0.40575,0.000184005,1783094.0,718562378.06,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2785.0,2023-01-22 15:23:59.999,2.0,,0.0,0.0,,,0.4039,0.00018261,2464790.0,1245395647.58,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2786.0,2023-01-22 15:24:59.999,2.0,,0.0,0.0,,,0.40375,0.000182045,1769857.0,1194696836.95,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2787.0,2023-01-22 15:25:59.999,2.0,,0.0,0.0,,,0.4046,0.00018144,1077834.0,1486230059.67,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2788.0,2023-01-22 15:26:59.999,2.0,,0.0,0.0,,,0.4042,0.00018222,791069.0,540983180.11,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2789.0,2023-01-22 15:27:59.999,2.0,,0.0,0.0,,,0.4042,0.000182625,551415.0,204648986.78,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2790.0,2023-01-22 15:28:59.999,2.0,,0.0,0.0,,,0.4042,0.00018229,382584.0,406345480.57,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2791.0,2023-01-22 15:29:59.999,2.0,,0.0,0.0,,,0.4046499999999999,0.00018229,367709.0,450496709.49,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2792.0,2023-01-22 15:30:59.999,2.0,,0.0,0.0,,,0.4043,0.000182635,576750.0,138756483.34,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2793.0,2023-01-22 15:31:59.999,2.0,,0.0,0.0,,,0.40525,0.00018342,300579.0,196962748.87,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2794.0,2023-01-22 15:32:59.999,2.0,,0.0,0.0,,,0.40545,0.0001835599999999,345793.0,140495476.78,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2795.0,2023-01-22 15:33:59.999,2.0,,0.0,0.0,,,0.40575,0.000183635,210648.0,178356762.5,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2796.0,2023-01-22 15:34:59.999,2.0,,0.0,0.0,,,0.40575,0.00018363,262648.0,85500060.93,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2797.0,2023-01-22 15:35:59.999,2.0,,0.0,0.0,,,0.40585,0.000183915,123743.0,97026450.56,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2798.0,2023-01-22 15:36:59.999,2.0,,0.0,0.0,,,0.4055499999999999,0.0001835149999999,153403.0,341686815.03,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2799.0,2023-01-22 15:37:59.999,2.0,,0.0,0.0,,,0.4047,0.00018287,269912.0,141814854.78,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2800.0,2023-01-22 15:38:59.999,2.0,,0.0,0.0,,,0.4044,0.00018296,295063.0,111717299.49,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2801.0,2023-01-22 15:39:59.999,2.0,,0.0,0.0,,,0.4044999999999999,0.000182935,187689.0,208160739.76,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2802.0,2023-01-22 15:40:59.999,2.0,,0.0,0.0,,,0.4047,0.0001828749999999,85398.0,126357934.92,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2803.0,2023-01-22 15:41:59.999,2.0,,0.0,0.0,,,0.40495,0.00018295,180603.0,93047821.03,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2804.0,2023-01-22 15:42:59.999,2.0,,0.0,0.0,,,0.4051,0.00018326,196344.0,220738983.1,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2805.0,2023-01-22 15:43:59.999,2.0,,0.0,0.0,,,0.4052,0.000183415,127968.0,44729267.82,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2806.0,2023-01-22 15:44:59.999,2.0,,0.0,0.0,,,0.40515,0.00018345,67783.0,38208488.57,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2807.0,2023-01-22 15:45:59.999,2.0,,0.0,0.0,,,0.40505,0.0001834,58841.0,104788044.76,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2808.0,2023-01-22 15:46:59.999,2.0,,0.0,0.0,,,0.40535,0.0001837249999999,88045.0,178141890.04,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2809.0,2023-01-22 15:47:59.999,2.0,,0.0,0.0,,,0.4059,0.00018414,136514.0,205359398.28,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2810.0,2023-01-22 15:48:59.999,2.0,,0.0,0.0,,,0.40625,0.000184145,111398.0,146578389.88,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2811.0,2023-01-22 15:49:59.999,2.0,,0.0,0.0,,,0.4065,0.000184175,260524.0,54535374.07,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2812.0,2023-01-22 15:50:59.999,2.0,,0.0,0.0,,,0.4065,0.00018419,113040.0,69326296.18,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2813.0,2023-01-22 15:51:59.999,2.0,,0.0,0.0,,,0.40645,0.00018412,77501.0,40832586.82,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2814.0,2023-01-22 15:52:59.999,2.0,,0.0,0.0,,,0.40625,0.00018437,138062.0,69222535.4,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2815.0,2023-01-22 15:53:59.999,2.0,,0.0,0.0,,,0.4059,0.00018405,80094.0,107503183.61,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2816.0,2023-01-22 15:54:59.999,2.0,,0.0,0.0,,,0.4061,0.00018399,158828.0,117474716.65,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2817.0,2023-01-22 15:55:59.999,2.0,,0.0,0.0,,,0.4058,0.000183685,345066.0,68440508.24,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2818.0,2023-01-22 15:56:59.999,2.0,,0.0,0.0,,,0.40535,0.000183385,86229.0,120990466.73,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2819.0,2023-01-22 15:57:59.999,2.0,,0.0,0.0,,,0.40545,0.0001835149999999,119986.0,46478295.35,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2820.0,2023-01-22 15:58:59.999,2.0,,0.0,0.0,,,0.40565,0.0001835699999999,73613.0,51770206.19,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2821.0,2023-01-22 15:59:59.999,2.0,,0.0,0.0,,,0.4055999999999999,0.00018348,74247.0,106152170.38,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2822.0,2023-01-22 16:00:59.999,2.0,,0.0,0.0,,,0.4056,0.00018373,74685.0,50185126.58,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2823.0,2023-01-22 16:01:59.999,2.0,,0.0,0.0,,,0.40565,0.00018389,58193.0,51701095.42,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2824.0,2023-01-22 16:02:59.999,2.0,,0.0,0.0,,,0.4054,0.00018373,151004.0,85606078.96,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2825.0,2023-01-22 16:03:59.999,2.0,,0.0,0.0,,,0.40495,0.0001831949999999,130311.0,195842031.37,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2826.0,2023-01-22 16:04:59.999,2.0,,0.0,0.0,,,0.405,0.000182755,239163.0,140399575.07,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2827.0,2023-01-22 16:05:59.999,2.0,,0.0,0.0,,,0.4045499999999999,0.000182225,200169.0,252213267.19,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2828.0,2023-01-22 16:06:59.999,2.0,,0.0,0.0,,,0.40485,0.00018269,110289.0,73485121.85,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2829.0,2023-01-22 16:07:59.999,2.0,,0.0,0.0,,,0.4051,0.000182685,62687.0,51539020.15,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2830.0,2023-01-22 16:08:59.999,2.0,,0.0,0.0,,,0.40525,0.0001828949999999,128186.0,23387320.45,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2831.0,2023-01-22 16:09:59.999,2.0,,0.0,0.0,,,0.405,0.000182535,183071.0,208437566.23,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2832.0,2023-01-22 16:10:59.999,2.0,,0.0,0.0,,,0.40495,0.00018255,132769.0,41790190.37,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2833.0,2023-01-22 16:11:59.999,2.0,,0.0,0.0,,,0.40525,0.000182685,140482.0,115148046.51,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2834.0,2023-01-22 16:12:59.999,2.0,,0.0,0.0,,,0.4055499999999999,0.00018245,647855.0,109359565.06,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2835.0,2023-01-22 16:13:59.999,2.0,,0.0,0.0,,,0.40565,0.000182335,2117363.0,59632195.36,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2836.0,2023-01-22 16:14:59.999,2.0,,0.0,0.0,,,0.4054,0.000182305,867209.0,227406786.09,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2837.0,2023-01-22 16:15:59.999,2.0,,0.0,0.0,,,0.4062,0.00018282,192528.0,68633178.77,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
2838.0,2023-01-22 16:16:59.999,2.0,,0.0,0.0,,,0.4063,0.0001829,136754.0,66084787.66,0.0,10014.33210196647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0014332101966469946
