index,close_time,transaction_id,positions,NEARUSDT_units,DOTUSDT_units,entry_NEARUSDT_price,entry_DOTUSDT_price,historical_NEARUSDT_mid,historical_DOTUSDT_mid,historical_NEARUSDT_vol,historical_DOTUSDT_vol,signal,portfolio_value,NEARUSDT_raw_pnl,DOTUSDT_raw_pnl,NEARUSDT_cost,DOTUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2787.0,2023-01-22 12:38:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5165,6.2445,24254.6,806.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2788.0,2023-01-22 12:39:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5175,6.246,19639.4,398.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2789.0,2023-01-22 12:40:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.518,6.249499999999999,26039.6,1930.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2790.0,2023-01-22 12:41:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5195,6.2485,20244.7,2839.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2791.0,2023-01-22 12:42:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5175,6.256,17017.0,915.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2792.0,2023-01-22 12:43:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5165,6.2645,16985.3,6971.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2793.0,2023-01-22 12:44:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5115,6.2605,21659.5,9638.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2794.0,2023-01-22 12:45:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5065,6.259,23949.1,4137.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2795.0,2023-01-22 12:46:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5005,6.251,38792.0,1877.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2796.0,2023-01-22 12:47:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.504,6.2620000000000005,27690.9,2411.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2797.0,2023-01-22 12:48:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5105,6.271000000000001,18369.7,2726.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2798.0,2023-01-22 12:49:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.514,6.2735,31364.1,1941.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2799.0,2023-01-22 12:50:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5170000000000003,6.273999999999999,11093.0,2542.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2800.0,2023-01-22 12:51:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5155,6.2780000000000005,16022.7,3999.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2801.0,2023-01-22 12:52:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.515,6.281,14741.3,1996.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2802.0,2023-01-22 12:53:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5125,6.2805,23984.2,2391.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2803.0,2023-01-22 12:54:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.506,6.2795000000000005,37984.8,4752.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2804.0,2023-01-22 12:55:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5035,6.275499999999999,18960.8,6095.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2805.0,2023-01-22 12:56:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5075,6.2805,9594.1,1723.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2806.0,2023-01-22 12:57:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.503,6.283,14088.3,7126.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2807.0,2023-01-22 12:58:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5045,6.291,17306.2,4584.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2808.0,2023-01-22 12:59:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5105,6.293,18358.8,7329.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2809.0,2023-01-22 13:00:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5085,6.2935,12188.2,6574.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2810.0,2023-01-22 13:01:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.502,6.284,13487.2,3690.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2811.0,2023-01-22 13:02:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5065,6.2865,11731.3,3694.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2812.0,2023-01-22 13:03:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.505,6.2935,13986.1,8791.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2813.0,2023-01-22 13:04:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.505,6.2985,11239.5,8432.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2814.0,2023-01-22 13:05:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5035,6.291,35049.1,3760.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2815.0,2023-01-22 13:06:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5025,6.292,8821.4,1874.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2816.0,2023-01-22 13:07:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5015,6.2845,10666.5,17898.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2817.0,2023-01-22 13:08:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5,6.276,27870.9,1806.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2818.0,2023-01-22 13:09:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.497,6.277,13890.8,1812.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2819.0,2023-01-22 13:10:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.497,6.271000000000001,12234.6,1138.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2820.0,2023-01-22 13:11:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.502,6.275,22749.9,2375.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2821.0,2023-01-22 13:12:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5005,6.271,16525.1,6473.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2822.0,2023-01-22 13:13:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4975,6.263,8783.8,2360.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2823.0,2023-01-22 13:14:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.502,6.267,9700.4,12085.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2824.0,2023-01-22 13:15:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4995,6.2745,8826.6,2979.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2825.0,2023-01-22 13:16:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4955,6.272,6556.0,3081.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2826.0,2023-01-22 13:17:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4975,6.2775,12613.1,3297.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2827.0,2023-01-22 13:18:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4915000000000003,6.2795000000000005,21408.4,2932.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2828.0,2023-01-22 13:19:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4915000000000003,6.2765,20489.0,5395.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2829.0,2023-01-22 13:20:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.492,6.281,9487.6,2768.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2830.0,2023-01-22 13:21:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.49,6.2735,6401.6,1027.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2831.0,2023-01-22 13:22:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4895,6.2735,16584.8,406.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2832.0,2023-01-22 13:23:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4850000000000003,6.266500000000001,24540.8,1896.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2833.0,2023-01-22 13:24:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.487,6.2705,7150.6,1958.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2834.0,2023-01-22 13:25:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4885,6.27,8113.8,1774.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2835.0,2023-01-22 13:26:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4935,6.2675,15933.5,700.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2836.0,2023-01-22 13:27:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.494,6.271,5022.8,480.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2837.0,2023-01-22 13:28:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4965,6.279,5656.0,4154.66,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2838.0,2023-01-22 13:29:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4965,6.282500000000001,3881.5,3172.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2839.0,2023-01-22 13:30:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4945,6.2780000000000005,9845.4,3721.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2840.0,2023-01-22 13:31:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.494,6.273,12997.4,909.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2841.0,2023-01-22 13:32:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4930000000000003,6.2725,13044.1,510.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2842.0,2023-01-22 13:33:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4935,6.2745,7693.1,478.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2843.0,2023-01-22 13:34:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4925,6.2785,5521.6,1068.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2844.0,2023-01-22 13:35:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4915000000000003,6.279999999999999,3239.7,378.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2845.0,2023-01-22 13:36:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4925,6.275,5739.8,5919.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2846.0,2023-01-22 13:37:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4960000000000004,6.2825,15053.2,3995.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2847.0,2023-01-22 13:38:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5005,6.2895,27595.4,1942.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2848.0,2023-01-22 13:39:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5025,6.2940000000000005,12184.8,773.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2849.0,2023-01-22 13:40:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5,6.291,7604.3,2361.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2850.0,2023-01-22 13:41:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4985,6.2895,12437.1,1139.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2851.0,2023-01-22 13:42:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.497,6.2885,6470.0,679.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2852.0,2023-01-22 13:43:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4965,6.287000000000001,9620.5,1453.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2853.0,2023-01-22 13:44:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4955,6.2845,3253.9,1769.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2854.0,2023-01-22 13:45:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.496,6.2885,3116.5,3634.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2855.0,2023-01-22 13:46:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.497,6.289,8865.8,1439.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2856.0,2023-01-22 13:47:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5,6.293,7301.8,1000.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2857.0,2023-01-22 13:48:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5015,6.2965,10572.2,3004.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2858.0,2023-01-22 13:49:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.503,6.3005,1648.1,6935.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2859.0,2023-01-22 13:50:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.503,6.303,17864.6,3843.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2860.0,2023-01-22 13:51:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5015,6.303,8746.7,2685.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2861.0,2023-01-22 13:52:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.502,6.304,20376.2,17619.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2862.0,2023-01-22 13:53:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4975,6.3035,15025.5,2145.66,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2863.0,2023-01-22 13:54:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4975,6.3045,6044.5,3073.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2864.0,2023-01-22 13:55:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4985,6.304,5120.3,4212.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2865.0,2023-01-22 13:56:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.497,6.301,3052.7,18388.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2866.0,2023-01-22 13:57:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4965,6.298500000000001,16070.9,2859.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2867.0,2023-01-22 13:58:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4965,6.3,2019.7,4725.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2868.0,2023-01-22 13:59:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4955,6.3025,5718.3,6611.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2869.0,2023-01-22 14:00:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.495,6.3095,7529.2,3096.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2870.0,2023-01-22 14:01:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4965,6.314,6409.1,2691.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2871.0,2023-01-22 14:02:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.492,6.305,11943.0,3486.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2872.0,2023-01-22 14:03:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4855,6.2940000000000005,21534.3,7890.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2873.0,2023-01-22 14:04:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.486,6.29,4437.7,1576.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2874.0,2023-01-22 14:05:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4895,6.294499999999999,9875.1,4485.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2875.0,2023-01-22 14:06:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4880000000000004,6.295999999999999,5294.5,4884.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2876.0,2023-01-22 14:07:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4915000000000003,6.3005,29826.3,4663.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2877.0,2023-01-22 14:08:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4915000000000003,6.305,9504.3,2666.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2878.0,2023-01-22 14:09:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4930000000000003,6.3075,4621.4,1926.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2879.0,2023-01-22 14:10:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.497,6.317,7784.0,14110.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2880.0,2023-01-22 14:11:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4985,6.317,12929.0,5238.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2881.0,2023-01-22 14:12:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4985,6.3155,17499.5,3515.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2882.0,2023-01-22 14:13:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.4965,6.3205,6701.0,5275.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2883.0,2023-01-22 14:14:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5035,6.333,32453.1,23056.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2884.0,2023-01-22 14:15:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5065,6.341,10421.9,12117.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2885.0,2023-01-22 14:16:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.506,6.348000000000001,11797.3,34761.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2886.0,2023-01-22 14:17:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5055,6.3305,4844.9,9597.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2887.0,2023-01-22 14:18:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5015,6.32,8142.9,5361.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2888.0,2023-01-22 14:19:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.503,6.3195,2001.2,3572.1,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
2889.0,2023-01-22 14:20:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.505,6.326,8104.8,8835.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2890.0,2023-01-22 14:21:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5105,6.3335,19690.0,4899.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2891.0,2023-01-22 14:22:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.512,6.3315,9535.5,4020.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2892.0,2023-01-22 14:23:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5115,6.3305,21548.6,1940.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2893.0,2023-01-22 14:24:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5135,6.3315,12487.2,5927.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2894.0,2023-01-22 14:25:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.518,6.324,31548.3,3716.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2895.0,2023-01-22 14:26:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.524,6.3325,24062.6,1450.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2896.0,2023-01-22 14:27:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.529,6.327,37010.9,1270.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2897.0,2023-01-22 14:28:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.54,6.331,45766.0,1910.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2898.0,2023-01-22 14:29:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5435,6.335,61493.8,6639.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2899.0,2023-01-22 14:30:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.534,6.330500000000001,55752.8,4610.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2900.0,2023-01-22 14:31:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.526,6.3195,12582.5,4442.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2901.0,2023-01-22 14:32:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5305,6.318,13578.7,2277.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2902.0,2023-01-22 14:33:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5425,6.3225,37972.1,3565.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2903.0,2023-01-22 14:34:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5425,6.3260000000000005,27571.5,2094.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2904.0,2023-01-22 14:35:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5355,6.323,20547.6,3680.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2905.0,2023-01-22 14:36:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5275,6.317,28275.9,13237.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2906.0,2023-01-22 14:37:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5225,6.3155,13727.4,4070.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2907.0,2023-01-22 14:38:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.528,6.3205,19170.1,746.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2908.0,2023-01-22 14:39:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5315,6.3225,11035.5,3142.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2909.0,2023-01-22 14:40:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.533,6.333500000000001,7717.3,20363.89,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2910.0,2023-01-22 14:41:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5325,6.348000000000001,5204.7,7952.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2911.0,2023-01-22 14:42:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.531,6.342499999999999,19926.3,5568.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2912.0,2023-01-22 14:43:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.529,6.3385,7750.2,4297.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2913.0,2023-01-22 14:44:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.527,6.335000000000001,4857.1,3702.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2914.0,2023-01-22 14:45:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.53,6.3395,10252.7,5879.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2915.0,2023-01-22 14:46:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.536,6.343999999999999,44687.1,4823.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2916.0,2023-01-22 14:47:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5385,6.339,27370.1,3952.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2917.0,2023-01-22 14:48:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5305,6.343999999999999,28731.9,7119.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2918.0,2023-01-22 14:49:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5335,6.352,19468.0,4676.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2919.0,2023-01-22 14:50:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.532,6.3445,10503.9,20733.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2920.0,2023-01-22 14:51:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5395,6.3515,28497.2,1716.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2921.0,2023-01-22 14:52:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5415,6.356,28418.7,8114.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2922.0,2023-01-22 14:53:59.999,1.0,short,-205.80366330520684,128.35256728989214,2.4295,6.276,2.5495,6.3595,129341.8,15748.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
