index,close_time,transaction_id,positions,LTCUSDT_units,ATOMUSDT_units,entry_LTCUSDT_price,entry_ATOMUSDT_price,historical_LTCUSDT_mid,historical_ATOMUSDT_mid,historical_LTCUSDT_vol,historical_ATOMUSDT_vol,signal,portfolio_value,LTCUSDT_raw_pnl,ATOMUSDT_raw_pnl,LTCUSDT_cost,ATOMUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2633.0,2023-01-22 10:26:59.999,,,0.0,0.0,,,88.63499999999999,13.01,4684.716,1053.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2634.0,2023-01-22 10:27:59.999,,,0.0,0.0,,,88.875,13.0245,12563.144,508.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2635.0,2023-01-22 10:28:59.999,,,0.0,0.0,,,88.91499999999999,13.0235,877.974,289.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2636.0,2023-01-22 10:29:59.999,,,0.0,0.0,,,88.885,13.026,419.342,220.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2637.0,2023-01-22 10:30:59.999,,,0.0,0.0,,,88.975,13.027,1033.674,355.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2638.0,2023-01-22 10:31:59.999,,,0.0,0.0,,,89.05,13.0335,4554.554,676.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2639.0,2023-01-22 10:32:59.999,,,0.0,0.0,,,89.08,13.046,707.369,672.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2640.0,2023-01-22 10:33:59.999,,,0.0,0.0,,,89.025,13.0475,450.084,322.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2641.0,2023-01-22 10:34:59.999,,,0.0,0.0,,,89.125,13.0535,4938.681,1542.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2642.0,2023-01-22 10:35:59.999,,,0.0,0.0,,,89.075,13.0505,790.3,933.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2643.0,2023-01-22 10:36:59.999,,,0.0,0.0,,,89.0,13.0505,138.504,586.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2644.0,2023-01-22 10:37:59.999,,,0.0,0.0,,,88.995,13.0625,276.389,574.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2645.0,2023-01-22 10:38:59.999,,,0.0,0.0,,,89.01,13.0625,748.802,957.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2646.0,2023-01-22 10:39:59.999,,,0.0,0.0,,,89.05000000000001,13.072,386.244,2475.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2647.0,2023-01-22 10:40:59.999,,,0.0,0.0,,,89.11500000000001,13.0825,444.111,193.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2648.0,2023-01-22 10:41:59.999,,,0.0,0.0,,,89.06,13.0825,525.304,281.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2649.0,2023-01-22 10:42:59.999,,,0.0,0.0,,,89.05,13.0845,191.851,213.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2650.0,2023-01-22 10:43:59.999,,,0.0,0.0,,,89.03999999999999,13.0835,221.245,523.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2651.0,2023-01-22 10:44:59.999,,,0.0,0.0,,,89.07,13.087,286.165,1163.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2652.0,2023-01-22 10:45:59.999,,,0.0,0.0,,,89.0,13.0815,715.779,1338.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2653.0,2023-01-22 10:46:59.999,,,0.0,0.0,,,89.00999999999999,13.0785,356.376,1236.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2654.0,2023-01-22 10:47:59.999,,,0.0,0.0,,,89.05000000000001,13.0755,33.398,1505.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2655.0,2023-01-22 10:48:59.999,,,0.0,0.0,,,89.08,13.084,277.963,572.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2656.0,2023-01-22 10:49:59.999,,,0.0,0.0,,,89.11,13.0895,199.542,789.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2657.0,2023-01-22 10:50:59.999,,,0.0,0.0,,,89.08500000000001,13.087,22.208,305.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2658.0,2023-01-22 10:51:59.999,,,0.0,0.0,,,89.125,13.0885,774.955,327.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2659.0,2023-01-22 10:52:59.999,,,0.0,0.0,,,89.215,13.0975,430.512,1310.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2660.0,2023-01-22 10:53:59.999,,,0.0,0.0,,,89.275,13.1025,587.872,838.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2661.0,2023-01-22 10:54:59.999,,,0.0,0.0,,,89.205,13.113,59.524,3261.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2662.0,2023-01-22 10:55:59.999,,,0.0,0.0,,,89.17,13.115,106.906,347.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2663.0,2023-01-22 10:56:59.999,,,0.0,0.0,,,89.125,13.1095,108.148,578.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2664.0,2023-01-22 10:57:59.999,,,0.0,0.0,,,89.13499999999999,13.1125,123.612,1572.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2665.0,2023-01-22 10:58:59.999,,,0.0,0.0,,,89.16,13.126,64.287,377.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2666.0,2023-01-22 10:59:59.999,,,0.0,0.0,,,89.135,13.1205,227.873,440.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2667.0,2023-01-22 11:00:59.999,,,0.0,0.0,,,89.13,13.1125,372.306,3255.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2668.0,2023-01-22 11:01:59.999,,,0.0,0.0,,,89.08,13.1075,490.372,148.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2669.0,2023-01-22 11:02:59.999,,,0.0,0.0,,,89.03,13.1025,111.826,1376.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2670.0,2023-01-22 11:03:59.999,,,0.0,0.0,,,89.055,13.0965,705.078,236.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2671.0,2023-01-22 11:04:59.999,,,0.0,0.0,,,89.11500000000001,13.1025,446.339,1114.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2672.0,2023-01-22 11:05:59.999,,,0.0,0.0,,,89.11,13.1235,461.142,2835.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2673.0,2023-01-22 11:06:59.999,,,0.0,0.0,,,89.08000000000001,13.1215,118.672,217.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2674.0,2023-01-22 11:07:59.999,,,0.0,0.0,,,89.14,13.132,59.948,1140.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2675.0,2023-01-22 11:08:59.999,,,0.0,0.0,,,89.13499999999999,13.1315,33.813,138.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2676.0,2023-01-22 11:09:59.999,,,0.0,0.0,,,89.12,13.1365,160.314,816.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2677.0,2023-01-22 11:10:59.999,,,0.0,0.0,,,89.095,13.1365,286.09,255.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2678.0,2023-01-22 11:11:59.999,,,0.0,0.0,,,89.04499999999999,13.133,85.054,272.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2679.0,2023-01-22 11:12:59.999,,,0.0,0.0,,,89.075,13.1475,103.804,1526.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2680.0,2023-01-22 11:13:59.999,,,0.0,0.0,,,89.11500000000001,13.16,59.176,1466.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2681.0,2023-01-22 11:14:59.999,,,0.0,0.0,,,89.07499999999999,13.16,137.309,252.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2682.0,2023-01-22 11:15:59.999,,,0.0,0.0,,,89.07499999999999,13.1565,137.191,474.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2683.0,2023-01-22 11:16:59.999,,,0.0,0.0,,,89.055,13.15,139.941,464.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2684.0,2023-01-22 11:17:59.999,,,0.0,0.0,,,88.945,13.1235,259.751,1439.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2685.0,2023-01-22 11:18:59.999,,,0.0,0.0,,,88.8,13.091,1017.864,4470.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2686.0,2023-01-22 11:19:59.999,,,0.0,0.0,,,88.81,13.093,248.313,1008.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2687.0,2023-01-22 11:20:59.999,,,0.0,0.0,,,88.74000000000001,13.0945,262.796,1994.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2688.0,2023-01-22 11:21:59.999,,,0.0,0.0,,,88.83,13.107,286.053,1375.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2689.0,2023-01-22 11:22:59.999,,,0.0,0.0,,,88.805,13.109000000000002,279.493,1859.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2690.0,2023-01-22 11:23:59.999,,,0.0,0.0,,,88.82,13.109000000000002,78.918,523.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2691.0,2023-01-22 11:24:59.999,,,0.0,0.0,,,88.785,13.1085,53.412,1342.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2692.0,2023-01-22 11:25:59.999,,,0.0,0.0,,,88.83500000000001,13.113499999999998,393.901,2166.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2693.0,2023-01-22 11:26:59.999,,,0.0,0.0,,,88.82499999999999,13.117,684.007,2269.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2694.0,2023-01-22 11:27:59.999,,,0.0,0.0,,,88.815,13.121,87.339,1742.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2695.0,2023-01-22 11:28:59.999,,,0.0,0.0,,,88.775,13.113,77.334,1342.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2696.0,2023-01-22 11:29:59.999,,,0.0,0.0,,,88.69,13.092,155.823,3200.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2697.0,2023-01-22 11:30:59.999,,,0.0,0.0,,,88.685,13.1085,106.207,1317.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2698.0,2023-01-22 11:31:59.999,,,0.0,0.0,,,88.72999999999999,13.1185,328.026,3699.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2699.0,2023-01-22 11:32:59.999,,,0.0,0.0,,,88.83500000000001,13.159,158.458,2790.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2700.0,2023-01-22 11:33:59.999,,,0.0,0.0,,,88.89,13.175,187.519,1674.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2701.0,2023-01-22 11:34:59.999,,,0.0,0.0,,,88.895,13.1715,39.474,1098.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2702.0,2023-01-22 11:35:59.999,,,0.0,0.0,,,88.935,13.1815,291.168,649.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2703.0,2023-01-22 11:36:59.999,,,0.0,0.0,,,88.925,13.1835,41.794,4223.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2704.0,2023-01-22 11:37:59.999,,,0.0,0.0,,,88.865,13.1695,89.441,3340.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2705.0,2023-01-22 11:38:59.999,,,0.0,0.0,,,88.91499999999999,13.179,25.871,3078.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2706.0,2023-01-22 11:39:59.999,,,0.0,0.0,,,88.945,13.1865,144.609,778.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2707.0,2023-01-22 11:40:59.999,,,0.0,0.0,,,88.955,13.1885,38.794,2022.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2708.0,2023-01-22 11:41:59.999,,,0.0,0.0,,,88.83500000000001,13.194,3612.163,3050.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2709.0,2023-01-22 11:42:59.999,,,0.0,0.0,,,88.88499999999999,13.1985,42.092,857.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2710.0,2023-01-22 11:43:59.999,,,0.0,0.0,,,88.92,13.2,76.008,1206.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2711.0,2023-01-22 11:44:59.999,,,0.0,0.0,,,88.93,13.2125,168.12,5562.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2712.0,2023-01-22 11:45:59.999,,,0.0,0.0,,,88.92500000000001,13.208,52.929,2761.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2713.0,2023-01-22 11:46:59.999,,,0.0,0.0,,,88.935,13.2115,107.703,1131.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2714.0,2023-01-22 11:47:59.999,,,0.0,0.0,,,88.94999999999999,13.2185,13.912,982.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2715.0,2023-01-22 11:48:59.999,,,0.0,0.0,,,88.945,13.187,10.151,2451.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2716.0,2023-01-22 11:49:59.999,,,0.0,0.0,,,88.965,13.173,441.058,3404.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2717.0,2023-01-22 11:50:59.999,,,0.0,0.0,,,88.95500000000001,13.1825,119.683,5033.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2718.0,2023-01-22 11:51:59.999,,,0.0,0.0,,,88.91,13.1755,52.628,8012.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2719.0,2023-01-22 11:52:59.999,,,0.0,0.0,,,88.87,13.156,113.343,7991.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2720.0,2023-01-22 11:53:59.999,,,0.0,0.0,,,88.825,13.14,167.11,2149.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2721.0,2023-01-22 11:54:59.999,,,0.0,0.0,,,88.805,13.1325,288.952,754.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2722.0,2023-01-22 11:55:59.999,,,0.0,0.0,,,88.795,13.113,96.799,2497.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2723.0,2023-01-22 11:56:59.999,,,0.0,0.0,,,88.815,13.098,105.699,2222.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2724.0,2023-01-22 11:57:59.999,,,0.0,0.0,,,88.82,13.0855,36.373,5077.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2725.0,2023-01-22 11:58:59.999,,,0.0,0.0,,,88.78,13.0695,116.378,2891.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2726.0,2023-01-22 11:59:59.999,,,0.0,0.0,,,88.78,13.076,29.655,2869.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2727.0,2023-01-22 12:00:59.999,,,0.0,0.0,,,88.87,13.101,180.353,4424.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2728.0,2023-01-22 12:01:59.999,,,0.0,0.0,,,88.925,13.1035,159.07,8346.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2729.0,2023-01-22 12:02:59.999,,,0.0,0.0,,,88.965,13.106,175.099,14003.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2730.0,2023-01-22 12:03:59.999,,,0.0,0.0,,,88.965,13.106,240.596,6033.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2731.0,2023-01-22 12:04:59.999,,,0.0,0.0,,,88.94,13.1055,41.562,1667.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2732.0,2023-01-22 12:05:59.999,,,0.0,0.0,,,88.845,13.089,98.293,819.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2733.0,2023-01-22 12:06:59.999,,,0.0,0.0,,,88.75999999999999,13.085,90.339,879.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2734.0,2023-01-22 12:07:59.999,,,0.0,0.0,,,88.75,13.0845,41.466,545.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2735.0,2023-01-22 12:08:59.999,,,0.0,0.0,,,88.675,13.068,343.774,565.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2736.0,2023-01-22 12:09:59.999,,,0.0,0.0,,,88.63499999999999,13.0435,161.558,1946.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2737.0,2023-01-22 12:10:59.999,,,0.0,0.0,,,88.62,13.0325,119.574,712.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2738.0,2023-01-22 12:11:59.999,,,0.0,0.0,,,88.55,13.026,288.882,1211.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2739.0,2023-01-22 12:12:59.999,,,0.0,0.0,,,88.6,13.0385,127.66,391.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2740.0,2023-01-22 12:13:59.999,,,0.0,0.0,,,88.64,13.041,30.852,315.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2741.0,2023-01-22 12:14:59.999,,,0.0,0.0,,,88.655,13.0335,44.391,461.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2742.0,2023-01-22 12:15:59.999,,,0.0,0.0,,,88.62,13.028,171.402,252.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2743.0,2023-01-22 12:16:59.999,,,0.0,0.0,,,88.69,13.0415,307.87,322.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2744.0,2023-01-22 12:17:59.999,,,0.0,0.0,,,88.69999999999999,13.049,30.847,675.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2745.0,2023-01-22 12:18:59.999,,,0.0,0.0,,,88.715,13.059,49.109,151.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2746.0,2023-01-22 12:19:59.999,,,0.0,0.0,,,88.71000000000001,13.0675,41.603,232.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2747.0,2023-01-22 12:20:59.999,,,0.0,0.0,,,88.69,13.06,121.352,897.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2748.0,2023-01-22 12:21:59.999,,,0.0,0.0,,,88.665,13.0465,58.043,190.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2749.0,2023-01-22 12:22:59.999,,,0.0,0.0,,,88.70500000000001,13.055,132.445,3042.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2750.0,2023-01-22 12:23:59.999,,,0.0,0.0,,,88.69,13.0595,440.211,203.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2751.0,2023-01-22 12:24:59.999,,,0.0,0.0,,,88.68,13.0635,64.137,238.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2752.0,2023-01-22 12:25:59.999,,,0.0,0.0,,,88.7,13.056,147.77,447.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2753.0,2023-01-22 12:26:59.999,,,0.0,0.0,,,88.65,13.033,120.623,1731.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2754.0,2023-01-22 12:27:59.999,,,0.0,0.0,,,88.59,13.026,227.969,541.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2755.0,2023-01-22 12:28:59.999,,,0.0,0.0,,,88.57,13.0295,112.435,926.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2756.0,2023-01-22 12:29:59.999,,,0.0,0.0,,,88.465,13.0165,1008.627,1193.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2757.0,2023-01-22 12:30:59.999,,,0.0,0.0,,,88.435,13.014,313.485,2378.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2758.0,2023-01-22 12:31:59.999,,,0.0,0.0,,,88.6,13.039,234.205,1409.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2759.0,2023-01-22 12:32:59.999,,,0.0,0.0,,,88.655,13.0655,155.652,1729.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2760.0,2023-01-22 12:33:59.999,,,0.0,0.0,,,88.64500000000001,13.0645,42.352,737.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2761.0,2023-01-22 12:34:59.999,,,0.0,0.0,,,88.705,13.085,364.503,375.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2762.0,2023-01-22 12:35:59.999,,,0.0,0.0,,,88.695,13.0865,92.201,194.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2763.0,2023-01-22 12:36:59.999,,,0.0,0.0,,,88.715,13.099,327.732,897.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2764.0,2023-01-22 12:37:59.999,,,0.0,0.0,,,88.755,13.1115,84.354,472.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2765.0,2023-01-22 12:38:59.999,,,0.0,0.0,,,88.79499999999999,13.128,257.033,5010.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2766.0,2023-01-22 12:39:59.999,,,0.0,0.0,,,88.875,13.143,247.946,947.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2767.0,2023-01-22 12:40:59.999,,,0.0,0.0,,,88.93,13.1555,172.333,6472.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2768.0,2023-01-22 12:41:59.999,,,0.0,0.0,,,88.95,13.167,249.381,3065.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2769.0,2023-01-22 12:42:59.999,,,0.0,0.0,,,88.95,13.1815,700.905,2596.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2770.0,2023-01-22 12:43:59.999,,,0.0,0.0,,,89.015,13.181,202.119,1760.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2771.0,2023-01-22 12:44:59.999,,,0.0,0.0,,,88.985,13.1705,159.709,2553.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2772.0,2023-01-22 12:45:59.999,,,0.0,0.0,,,89.015,13.1755,180.249,1414.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2773.0,2023-01-22 12:46:59.999,,,0.0,0.0,,,89.0,13.17,174.277,1692.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2774.0,2023-01-22 12:47:59.999,,,0.0,0.0,,,89.09,13.185,132.324,2302.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2775.0,2023-01-22 12:48:59.999,,,0.0,0.0,,,89.15,13.192,481.383,6155.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2776.0,2023-01-22 12:49:59.999,,,0.0,0.0,,,89.15,13.1925,161.322,1729.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2777.0,2023-01-22 12:50:59.999,,,0.0,0.0,,,89.17,13.178,133.348,2889.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2778.0,2023-01-22 12:51:59.999,,,0.0,0.0,,,89.225,13.181,600.686,820.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2779.0,2023-01-22 12:52:59.999,,,0.0,0.0,,,89.33500000000001,13.191,246.91,392.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2780.0,2023-01-22 12:53:59.999,,,0.0,0.0,,,89.535,13.1835,8755.661,512.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2781.0,2023-01-22 12:54:59.999,,,0.0,0.0,,,89.525,13.173,2112.817,1767.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2782.0,2023-01-22 12:55:59.999,,,0.0,0.0,,,89.485,13.172999999999998,299.213,972.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2783.0,2023-01-22 12:56:59.999,,,0.0,0.0,,,89.41499999999999,13.18,326.195,1695.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2784.0,2023-01-22 12:57:59.999,,,0.0,0.0,,,89.475,13.189,256.703,444.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2785.0,2023-01-22 12:58:59.999,,,0.0,0.0,,,89.545,13.2005,259.261,1175.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2786.0,2023-01-22 12:59:59.999,,,0.0,0.0,,,89.495,13.201,148.355,1361.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2787.0,2023-01-22 13:00:59.999,,,0.0,0.0,,,89.495,13.193,113.637,1184.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2788.0,2023-01-22 13:01:59.999,,,0.0,0.0,,,89.35,13.1745,574.595,1770.89,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2789.0,2023-01-22 13:02:59.999,,,0.0,0.0,,,89.435,13.186,62.958,3572.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2790.0,2023-01-22 13:03:59.999,,,0.0,0.0,,,89.515,13.192,755.04,1641.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2791.0,2023-01-22 13:04:59.999,,,0.0,0.0,,,89.55,13.1895,358.038,676.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2792.0,2023-01-22 13:05:59.999,,,0.0,0.0,,,89.465,13.1795,242.64,829.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2793.0,2023-01-22 13:06:59.999,,,0.0,0.0,,,89.43,13.183,378.483,926.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2794.0,2023-01-22 13:07:59.999,,,0.0,0.0,,,89.435,13.1735,433.424,529.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2795.0,2023-01-22 13:08:59.999,,,0.0,0.0,,,89.44999999999999,13.167000000000002,286.62,1485.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2796.0,2023-01-22 13:09:59.999,,,0.0,0.0,,,89.48,13.1535,139.244,1894.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2797.0,2023-01-22 13:10:59.999,,,0.0,0.0,,,89.43,13.1345,42.946,973.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2798.0,2023-01-22 13:11:59.999,,,0.0,0.0,,,89.36500000000001,13.1345,170.426,2250.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2799.0,2023-01-22 13:12:59.999,,,0.0,0.0,,,89.325,13.131,81.892,480.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2800.0,2023-01-22 13:13:59.999,,,0.0,0.0,,,89.275,13.1285,120.05,468.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2801.0,2023-01-22 13:14:59.999,,,0.0,0.0,,,89.28,13.1425,126.603,719.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2802.0,2023-01-22 13:15:59.999,,,0.0,0.0,,,89.33500000000001,13.1495,63.272,1361.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2803.0,2023-01-22 13:16:59.999,,,0.0,0.0,,,89.31,13.134,87.98,2337.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2804.0,2023-01-22 13:17:59.999,,,0.0,0.0,,,89.33500000000001,13.151,185.976,879.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2805.0,2023-01-22 13:18:59.999,,,0.0,0.0,,,89.315,13.1435,38.649,129.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
2806.0,2023-01-22 13:19:59.999,,,0.0,0.0,,,89.255,13.1305,119.854,988.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
