index,close_time,transaction_id,positions,NEARUSDT_units,JASMYUSDT_units,entry_NEARUSDT_price,entry_JASMYUSDT_price,historical_NEARUSDT_mid,historical_JASMYUSDT_mid,historical_NEARUSDT_vol,historical_JASMYUSDT_vol,signal,portfolio_value,NEARUSDT_raw_pnl,JASMYUSDT_raw_pnl,NEARUSDT_cost,JASMYUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2854.0,2023-01-22 13:45:59.999,,,0.0,0.0,,,2.496,0.0052219999999999,3116.5,467485.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2855.0,2023-01-22 13:46:59.999,,,0.0,0.0,,,2.497,0.0052265,8865.8,59725.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2856.0,2023-01-22 13:47:59.999,,,0.0,0.0,,,2.5,0.005233,7301.8,339628.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2857.0,2023-01-22 13:48:59.999,,,0.0,0.0,,,2.5015,0.005233,10572.2,429645.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2858.0,2023-01-22 13:49:59.999,,,0.0,0.0,,,2.503,0.0052359999999999,1648.1,591053.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2859.0,2023-01-22 13:50:59.999,,,0.0,0.0,,,2.503,0.0052365,17864.6,531765.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2860.0,2023-01-22 13:51:59.999,,,0.0,0.0,,,2.5015,0.0052359999999999,8746.7,560086.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2861.0,2023-01-22 13:52:59.999,,,0.0,0.0,,,2.502,0.005239,20376.2,414220.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2862.0,2023-01-22 13:53:59.999,,,0.0,0.0,,,2.4975,0.0052365,15025.5,300663.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2863.0,2023-01-22 13:54:59.999,,,0.0,0.0,,,2.4975,0.0052375,6044.5,657215.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2864.0,2023-01-22 13:55:59.999,,,0.0,0.0,,,2.4985,0.0052335,5120.3,394769.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2865.0,2023-01-22 13:56:59.999,,,0.0,0.0,,,2.497,0.0052265,3052.7,252911.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2866.0,2023-01-22 13:57:59.999,,,0.0,0.0,,,2.4965,0.0052274999999999,16070.9,84576.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2867.0,2023-01-22 13:58:59.999,,,0.0,0.0,,,2.4965,0.005232,2019.7,234468.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2868.0,2023-01-22 13:59:59.999,,,0.0,0.0,,,2.4955,0.0052324999999999,5718.3,608827.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2869.0,2023-01-22 14:00:59.999,,,0.0,0.0,,,2.495,0.005238,7529.2,187427.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2870.0,2023-01-22 14:01:59.999,,,0.0,0.0,,,2.4965,0.0052425,6409.1,2521596.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2871.0,2023-01-22 14:02:59.999,,,0.0,0.0,,,2.492,0.00524,11943.0,1341429.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2872.0,2023-01-22 14:03:59.999,,,0.0,0.0,,,2.4855,0.005235,21534.3,1923416.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2873.0,2023-01-22 14:04:59.999,,,0.0,0.0,,,2.486,0.005233,4437.7,361031.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2874.0,2023-01-22 14:05:59.999,,,0.0,0.0,,,2.4895,0.0052345,9875.1,226711.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2875.0,2023-01-22 14:06:59.999,,,0.0,0.0,,,2.4880000000000004,0.0052395,5294.5,1094830.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2876.0,2023-01-22 14:07:59.999,,,0.0,0.0,,,2.4915000000000003,0.0052435,29826.3,6032791.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2877.0,2023-01-22 14:08:59.999,,,0.0,0.0,,,2.4915000000000003,0.005247,9504.3,1133187.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2878.0,2023-01-22 14:09:59.999,,,0.0,0.0,,,2.4930000000000003,0.005252,4621.4,673505.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2879.0,2023-01-22 14:10:59.999,,,0.0,0.0,,,2.497,0.0052534999999999,7784.0,725793.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2880.0,2023-01-22 14:11:59.999,,,0.0,0.0,,,2.4985,0.005246,12929.0,1884525.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2881.0,2023-01-22 14:12:59.999,,,0.0,0.0,,,2.4985,0.0052425,17499.5,741486.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2882.0,2023-01-22 14:13:59.999,,,0.0,0.0,,,2.4965,0.0052415,6701.0,193247.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2883.0,2023-01-22 14:14:59.999,,,0.0,0.0,,,2.5035,0.005244,32453.1,724676.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2884.0,2023-01-22 14:15:59.999,,,0.0,0.0,,,2.5065,0.0052485,10421.9,1295163.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2885.0,2023-01-22 14:16:59.999,,,0.0,0.0,,,2.506,0.0052485,11797.3,2156702.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2886.0,2023-01-22 14:17:59.999,,,0.0,0.0,,,2.5055,0.005241,4844.9,2672735.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2887.0,2023-01-22 14:18:59.999,,,0.0,0.0,,,2.5015,0.005234,8142.9,1763922.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2888.0,2023-01-22 14:19:59.999,,,0.0,0.0,,,2.503,0.0052345,2001.2,406593.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2889.0,2023-01-22 14:20:59.999,,,0.0,0.0,,,2.505,0.0052385,8104.8,1068898.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2890.0,2023-01-22 14:21:59.999,,,0.0,0.0,,,2.5105,0.005245,19690.0,1027351.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2891.0,2023-01-22 14:22:59.999,,,0.0,0.0,,,2.512,0.0052555,9535.5,684548.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2892.0,2023-01-22 14:23:59.999,,,0.0,0.0,,,2.5115,0.0052705,21548.6,8826890.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2893.0,2023-01-22 14:24:59.999,,,0.0,0.0,,,2.5135,0.005278,12487.2,2693915.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2894.0,2023-01-22 14:25:59.999,,,0.0,0.0,,,2.518,0.00528,31548.3,3190303.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2895.0,2023-01-22 14:26:59.999,,,0.0,0.0,,,2.524,0.0052875,24062.6,2937602.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2896.0,2023-01-22 14:27:59.999,,,0.0,0.0,,,2.529,0.005279,37010.9,913443.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2897.0,2023-01-22 14:28:59.999,,,0.0,0.0,,,2.54,0.005284,45766.0,663268.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2898.0,2023-01-22 14:29:59.999,,,0.0,0.0,,,2.5435,0.0052885,61493.8,264219.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2899.0,2023-01-22 14:30:59.999,,,0.0,0.0,,,2.534,0.0052829999999999,55752.8,1329304.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2900.0,2023-01-22 14:31:59.999,,,0.0,0.0,,,2.526,0.0052725,12582.5,927667.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2901.0,2023-01-22 14:32:59.999,,,0.0,0.0,,,2.5305,0.0052755,13578.7,449792.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2902.0,2023-01-22 14:33:59.999,,,0.0,0.0,,,2.5425,0.0052845,37972.1,1791271.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2903.0,2023-01-22 14:34:59.999,,,0.0,0.0,,,2.5425,0.005287,27571.5,845361.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2904.0,2023-01-22 14:35:59.999,,,0.0,0.0,,,2.5355,0.0052815,20547.6,1131616.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2905.0,2023-01-22 14:36:59.999,,,0.0,0.0,,,2.5275,0.005279,28275.9,971284.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2906.0,2023-01-22 14:37:59.999,,,0.0,0.0,,,2.5225,0.005272,13727.4,141134.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2907.0,2023-01-22 14:38:59.999,,,0.0,0.0,,,2.528,0.0052695,19170.1,1578941.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2908.0,2023-01-22 14:39:59.999,,,0.0,0.0,,,2.5315,0.0052755,11035.5,445332.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2909.0,2023-01-22 14:40:59.999,,,0.0,0.0,,,2.533,0.005279,7717.3,449384.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2910.0,2023-01-22 14:41:59.999,,,0.0,0.0,,,2.5325,0.0052835,5204.7,534532.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2911.0,2023-01-22 14:42:59.999,,,0.0,0.0,,,2.531,0.0052825,19926.3,485792.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2912.0,2023-01-22 14:43:59.999,,,0.0,0.0,,,2.529,0.00528,7750.2,1025077.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2913.0,2023-01-22 14:44:59.999,,,0.0,0.0,,,2.527,0.0052825,4857.1,1087836.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2914.0,2023-01-22 14:45:59.999,,,0.0,0.0,,,2.53,0.0052875,10252.7,295452.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2915.0,2023-01-22 14:46:59.999,,,0.0,0.0,,,2.536,0.0052829999999999,44687.1,1452108.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2916.0,2023-01-22 14:47:59.999,,,0.0,0.0,,,2.5385,0.0052835,27370.1,612089.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2917.0,2023-01-22 14:48:59.999,,,0.0,0.0,,,2.5305,0.005281,28731.9,3922675.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2918.0,2023-01-22 14:49:59.999,,,0.0,0.0,,,2.5335,0.0052765,19468.0,3065940.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2919.0,2023-01-22 14:50:59.999,,,0.0,0.0,,,2.532,0.005275,10503.9,2635401.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2920.0,2023-01-22 14:51:59.999,,,0.0,0.0,,,2.5395,0.005284,28497.2,1858800.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2921.0,2023-01-22 14:52:59.999,,,0.0,0.0,,,2.5415,0.0052875,28418.7,1325131.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2922.0,2023-01-22 14:53:59.999,,,0.0,0.0,,,2.5495,0.005295,129341.8,3546753.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2923.0,2023-01-22 14:54:59.999,,,0.0,0.0,,,2.55,0.0052965,68359.4,1028937.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2924.0,2023-01-22 14:55:59.999,,,0.0,0.0,,,2.5405,0.005298,20937.4,2043649.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2925.0,2023-01-22 14:56:59.999,,,0.0,0.0,,,2.5395000000000003,0.005299,14830.5,1781205.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2926.0,2023-01-22 14:57:59.999,,,0.0,0.0,,,2.5365,0.0053159999999999,80983.2,3630792.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2927.0,2023-01-22 14:58:59.999,,,0.0,0.0,,,2.535,0.0053089999999999,28516.0,2915790.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2928.0,2023-01-22 14:59:59.999,,,0.0,0.0,,,2.5365,0.005311,6108.8,2623203.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2929.0,2023-01-22 15:00:59.999,,,0.0,0.0,,,2.53,0.005307,29851.6,1524347.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2930.0,2023-01-22 15:01:59.999,,,0.0,0.0,,,2.53,0.0053085,14350.2,1784859.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2931.0,2023-01-22 15:02:59.999,,,0.0,0.0,,,2.533,0.0053195,12703.2,1681784.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2932.0,2023-01-22 15:03:59.999,,,0.0,0.0,,,2.5295,0.005317,44929.1,1582082.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2933.0,2023-01-22 15:04:59.999,,,0.0,0.0,,,2.525,0.0053225,13988.8,1645842.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2934.0,2023-01-22 15:05:59.999,,,0.0,0.0,,,2.5315000000000003,0.0053349999999999,38088.9,7123980.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2935.0,2023-01-22 15:06:59.999,,,0.0,0.0,,,2.537,0.0053329999999999,25183.3,3155885.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2936.0,2023-01-22 15:07:59.999,,,0.0,0.0,,,2.537,0.0053395,33696.5,8800025.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2937.0,2023-01-22 15:08:59.999,,,0.0,0.0,,,2.535,0.005337,50450.6,1597560.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2938.0,2023-01-22 15:09:59.999,,,0.0,0.0,,,2.532,0.0053255,16075.8,2357379.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2939.0,2023-01-22 15:10:59.999,,,0.0,0.0,,,2.5275,0.0053245,19740.7,840254.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2940.0,2023-01-22 15:11:59.999,,,0.0,0.0,,,2.528,0.0053315,9904.7,383903.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2941.0,2023-01-22 15:12:59.999,,,0.0,0.0,,,2.5305,0.0053434999999999,21355.9,2687413.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2942.0,2023-01-22 15:13:59.999,,,0.0,0.0,,,2.5295,0.0053434999999999,18963.4,1904043.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2943.0,2023-01-22 15:14:59.999,,,0.0,0.0,,,2.532,0.005348,11052.8,3878879.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2944.0,2023-01-22 15:15:59.999,,,0.0,0.0,,,2.5345,0.005351,14437.6,1030211.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2945.0,2023-01-22 15:16:59.999,,,0.0,0.0,,,2.5365,0.00535,5608.8,3880248.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2946.0,2023-01-22 15:17:59.999,,,0.0,0.0,,,2.5355,0.005351,3371.3,223642.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2947.0,2023-01-22 15:18:59.999,,,0.0,0.0,,,2.5375,0.0053545,5320.3,3733030.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2948.0,2023-01-22 15:19:59.999,,,0.0,0.0,,,2.5325,0.005333,19383.5,2244083.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2949.0,2023-01-22 15:20:59.999,,,0.0,0.0,,,2.526,0.005317,68111.3,3331206.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2950.0,2023-01-22 15:21:59.999,,,0.0,0.0,,,2.519,0.005304,75679.6,2533771.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2951.0,2023-01-22 15:22:59.999,,,0.0,0.0,,,2.488,0.0052575,171911.5,14995009.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2952.0,2023-01-22 15:23:59.999,,,0.0,0.0,,,2.4765,0.00522,211137.6,17045166.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2953.0,2023-01-22 15:24:59.999,,,0.0,0.0,,,2.4745,0.005213,158911.1,14552796.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2954.0,2023-01-22 15:25:59.999,,,0.0,0.0,,,2.4880000000000004,0.0052335,51430.2,6801392.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2955.0,2023-01-22 15:26:59.999,,,0.0,0.0,,,2.4850000000000003,0.0052165,32999.0,5564446.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2956.0,2023-01-22 15:27:59.999,,,0.0,0.0,,,2.4865,0.005222,28112.8,3226110.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2957.0,2023-01-22 15:28:59.999,,,0.0,0.0,,,2.487,0.0052165,13870.6,3429376.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2958.0,2023-01-22 15:29:59.999,,,0.0,0.0,,,2.492,0.0052255,37411.5,3333080.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2959.0,2023-01-22 15:30:59.999,,,0.0,0.0,,,2.4935,0.0052405,7239.4,7176240.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2960.0,2023-01-22 15:31:59.999,,,0.0,0.0,,,2.499,0.0052619999999999,12142.6,5697923.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2961.0,2023-01-22 15:32:59.999,,,0.0,0.0,,,2.501,0.005265,13704.1,1898531.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2962.0,2023-01-22 15:33:59.999,,,0.0,0.0,,,2.5035,0.0052715,11912.2,1657994.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2963.0,2023-01-22 15:34:59.999,,,0.0,0.0,,,2.5045,0.005277,5845.6,508041.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2964.0,2023-01-22 15:35:59.999,,,0.0,0.0,,,2.504,0.0052785,7327.3,3177146.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2965.0,2023-01-22 15:36:59.999,,,0.0,0.0,,,2.5035,0.0052785,16538.6,1356424.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2966.0,2023-01-22 15:37:59.999,,,0.0,0.0,,,2.4935,0.0052625,14684.0,2345410.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2967.0,2023-01-22 15:38:59.999,,,0.0,0.0,,,2.4930000000000003,0.0052499999999999,30411.9,2291480.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2968.0,2023-01-22 15:39:59.999,,,0.0,0.0,,,2.496,0.005253,12704.9,1069350.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2969.0,2023-01-22 15:40:59.999,,,0.0,0.0,,,2.497,0.0052525,9036.3,2699549.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2970.0,2023-01-22 15:41:59.999,,,0.0,0.0,,,2.507,0.005266,80053.4,779360.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2971.0,2023-01-22 15:42:59.999,,,0.0,0.0,,,2.511,0.0052775,17211.6,1701219.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2972.0,2023-01-22 15:43:59.999,,,0.0,0.0,,,2.5125,0.005282,5828.6,1035474.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2973.0,2023-01-22 15:44:59.999,,,0.0,0.0,,,2.51,0.0052825,3712.6,361059.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2974.0,2023-01-22 15:45:59.999,,,0.0,0.0,,,2.507,0.005278,6670.4,380024.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2975.0,2023-01-22 15:46:59.999,,,0.0,0.0,,,2.5135,0.0052844999999999,11102.4,1476276.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2976.0,2023-01-22 15:47:59.999,,,0.0,0.0,,,2.521,0.005297,17047.7,2814615.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2977.0,2023-01-22 15:48:59.999,,,0.0,0.0,,,2.5225,0.005299,5193.8,1418216.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2978.0,2023-01-22 15:49:59.999,,,0.0,0.0,,,2.5225,0.0053075,11645.9,1530650.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2979.0,2023-01-22 15:50:59.999,,,0.0,0.0,,,2.521,0.0053054999999999,44240.7,473294.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2980.0,2023-01-22 15:51:59.999,,,0.0,0.0,,,2.521,0.0053019999999999,10731.4,764755.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2981.0,2023-01-22 15:52:59.999,,,0.0,0.0,,,2.517,0.0052955,17370.9,8375285.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2982.0,2023-01-22 15:53:59.999,,,0.0,0.0,,,2.5125,0.005287,10075.7,1441376.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2983.0,2023-01-22 15:54:59.999,,,0.0,0.0,,,2.5125,0.005281,10308.8,1046068.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2984.0,2023-01-22 15:55:59.999,,,0.0,0.0,,,2.5065,0.0052685,10482.9,927216.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2985.0,2023-01-22 15:56:59.999,,,0.0,0.0,,,2.503,0.0052625,19566.7,1468855.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2986.0,2023-01-22 15:57:59.999,,,0.0,0.0,,,2.5055,0.00527,6772.4,745251.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2987.0,2023-01-22 15:58:59.999,,,0.0,0.0,,,2.5065,0.005272,1600.3,474103.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2988.0,2023-01-22 15:59:59.999,,,0.0,0.0,,,2.5015,0.0052619999999999,20375.0,690430.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2989.0,2023-01-22 16:00:59.999,,,0.0,0.0,,,2.5010000000000003,0.0052704999999999,15347.9,1714423.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2990.0,2023-01-22 16:01:59.999,,,0.0,0.0,,,2.5010000000000003,0.00526,7878.8,1380812.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2991.0,2023-01-22 16:02:59.999,,,0.0,0.0,,,2.4955,0.0052549999999999,16565.3,3705308.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2992.0,2023-01-22 16:03:59.999,,,0.0,0.0,,,2.4885,0.005249,26616.4,3297595.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2993.0,2023-01-22 16:04:59.999,,,0.0,0.0,,,2.4825,0.005242,33408.5,3698073.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2994.0,2023-01-22 16:05:59.999,,,0.0,0.0,,,2.4755000000000003,0.0052255,44418.5,3962817.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2995.0,2023-01-22 16:06:59.999,,,0.0,0.0,,,2.4880000000000004,0.0052385,26131.4,1345758.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2996.0,2023-01-22 16:07:59.999,,,0.0,0.0,,,2.497,0.0052385,22360.5,2411276.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2997.0,2023-01-22 16:08:59.999,,,0.0,0.0,,,2.5010000000000003,0.005246,15315.0,524818.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2998.0,2023-01-22 16:09:59.999,,,0.0,0.0,,,2.498,0.0052465,32685.6,1499800.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2999.0,2023-01-22 16:10:59.999,,,0.0,0.0,,,2.494,0.005245,16321.4,759255.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3000.0,2023-01-22 16:11:59.999,,,0.0,0.0,,,2.4930000000000003,0.005249,13336.3,995387.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
3001.0,2023-01-22 16:12:59.999,,,0.0,0.0,,,2.4845,0.005243,22027.0,3258538.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
