index,close_time,transaction_id,positions,ETHUSDT_units,SHIBUSDT_units,entry_ETHUSDT_price,entry_SHIBUSDT_price,historical_ETHUSDT_mid,historical_SHIBUSDT_mid,historical_ETHUSDT_vol,historical_SHIBUSDT_vol,signal,portfolio_value,ETHUSDT_raw_pnl,SHIBUSDT_raw_pnl,ETHUSDT_cost,SHIBUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2849.0,2023-01-22 16:12:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1632.745,1.207e-05,93.3791,1132975810.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2850.0,2023-01-22 16:13:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1631.985,1.2055e-05,216.5584,2746980876.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2851.0,2023-01-22 16:14:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1630.98,1.2035e-05,612.0615,5138937974.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2852.0,2023-01-22 16:15:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1633.285,1.206e-05,405.7992,1973234530.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2853.0,2023-01-22 16:16:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1634.105,1.2075e-05,104.779,5433049796.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2854.0,2023-01-22 16:17:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1634.015,1.2075e-05,112.0113,1898495983.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2855.0,2023-01-22 16:18:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1634.25,1.208e-05,64.9254,1269516760.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2856.0,2023-01-22 16:19:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1635.0100000000002,1.2095e-05,594.4505,5330320088.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2857.0,2023-01-22 16:20:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1635.59,1.2115e-05,174.8478,18794241831.0,3.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2858.0,2023-01-22 16:21:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1635.67,1.213e-05,194.0838,5085927134.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2859.0,2023-01-22 16:22:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1636.15,1.2135e-05,195.4689,8506545287.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2860.0,2023-01-22 16:23:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1636.625,1.215e-05,211.6712,9609949648.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2861.0,2023-01-22 16:24:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1638.025,1.2175e-05,257.5254,7989931658.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2862.0,2023-01-22 16:25:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.01,1.2175e-05,185.0215,12344435051.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2863.0,2023-01-22 16:26:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.1950000000002,1.2165e-05,594.1787,14730440209.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2864.0,2023-01-22 16:27:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1636.62,1.217e-05,179.9973,8572536326.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2865.0,2023-01-22 16:28:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.86,1.221e-05,199.6397,25811172980.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2866.0,2023-01-22 16:29:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.895,1.2225e-05,133.3438,21372506560.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2867.0,2023-01-22 16:30:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1638.23,1.224e-05,113.1767,13107984591.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2868.0,2023-01-22 16:31:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.82,1.223e-05,162.3111,21249116068.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2869.0,2023-01-22 16:32:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.905,1.2215e-05,90.8213,11947539610.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2870.0,2023-01-22 16:33:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1638.41,1.221e-05,47.5647,3246135077.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2871.0,2023-01-22 16:34:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.605,1.22e-05,147.8275,10658528742.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2872.0,2023-01-22 16:35:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.935,1.22e-05,62.1969,4924142376.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2873.0,2023-01-22 16:36:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.77,1.2185e-05,48.537,9937379636.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2874.0,2023-01-22 16:37:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1636.94,1.2175e-05,73.4011,4357048558.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2875.0,2023-01-22 16:38:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.025,1.217e-05,460.1673,6709990434.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2876.0,2023-01-22 16:39:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.6,1.217e-05,114.9925,1831714692.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2877.0,2023-01-22 16:40:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.5949999999998,1.2165e-05,75.9189,2381189473.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2878.0,2023-01-22 16:41:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.5,1.2165e-05,198.5494,7736590446.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2879.0,2023-01-22 16:42:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1638.145,1.216e-05,317.7542,12484057257.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2880.0,2023-01-22 16:43:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1638.65,1.217e-05,115.5756,1833803044.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2881.0,2023-01-22 16:44:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1638.63,1.2185e-05,61.0069,5410905089.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2882.0,2023-01-22 16:45:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1638.73,1.219e-05,111.3924,3342019996.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2883.0,2023-01-22 16:46:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1639.26,1.2215e-05,97.7477,17711134845.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2884.0,2023-01-22 16:47:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1640.205,1.222e-05,544.3852,8993096863.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2885.0,2023-01-22 16:48:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1640.02,1.2225e-05,148.744,18790155498.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2886.0,2023-01-22 16:49:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1640.395,1.2245e-05,167.7448,13827094925.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2887.0,2023-01-22 16:50:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1639.375,1.224e-05,159.567,8310900949.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2888.0,2023-01-22 16:51:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1638.98,1.223e-05,47.3533,3647799489.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2889.0,2023-01-22 16:52:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1639.74,1.2245e-05,128.23,11142920501.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2890.0,2023-01-22 16:53:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1640.145,1.2275e-05,159.6518,33246395773.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2891.0,2023-01-22 16:54:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1639.92,1.2285e-05,96.4476,21448423844.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2892.0,2023-01-22 16:55:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1639.375,1.2315e-05,152.2646,37400700410.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2893.0,2023-01-22 16:56:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1638.0549999999998,1.233e-05,281.9139,14201140590.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2894.0,2023-01-22 16:57:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.725,1.2385e-05,311.6023,78925461182.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2895.0,2023-01-22 16:58:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.725,1.2455e-05,86.7837,63245609965.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2896.0,2023-01-22 16:59:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.13,1.239e-05,185.6156,30553843067.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2897.0,2023-01-22 17:00:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1638.495,1.239e-05,369.7539,11760872044.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2898.0,2023-01-22 17:01:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1638.95,1.239e-05,159.1762,19200271306.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2899.0,2023-01-22 17:02:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1636.975,1.2345e-05,208.4302,16468996615.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2900.0,2023-01-22 17:03:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1636.03,1.232e-05,398.9457,19333272477.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2901.0,2023-01-22 17:04:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1637.295,1.238e-05,272.191,24991132984.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2902.0,2023-01-22 17:05:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1639.645,1.2435e-05,110.7418,23115009427.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2903.0,2023-01-22 17:06:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1640.56,1.2435e-05,192.3911,22424455575.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2904.0,2023-01-22 17:07:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1642.045,1.2445e-05,659.7748,36537611034.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2905.0,2023-01-22 17:08:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1644.285,1.248e-05,856.2761,21298403060.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2906.0,2023-01-22 17:09:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1643.585,1.247e-05,560.999,13251355698.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2907.0,2023-01-22 17:10:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1642.895,1.247e-05,161.921,9394398775.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2908.0,2023-01-22 17:11:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1642.5549999999998,1.246e-05,160.378,17625157423.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2909.0,2023-01-22 17:12:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1642.41,1.2445e-05,148.1476,12877600756.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2910.0,2023-01-22 17:13:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1642.165,1.2425e-05,145.6197,7399207757.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2911.0,2023-01-22 17:14:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1642.81,1.2405e-05,297.0391,15093321967.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2912.0,2023-01-22 17:15:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1643.55,1.2385e-05,109.0487,11662317247.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2913.0,2023-01-22 17:16:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1643.205,1.237e-05,80.3527,12391402603.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2914.0,2023-01-22 17:17:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1643.275,1.2375e-05,72.8099,1941479375.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2915.0,2023-01-22 17:18:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1643.88,1.2385e-05,471.3115,9679300931.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2916.0,2023-01-22 17:19:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1644.14,1.24e-05,135.9568,9925046445.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2917.0,2023-01-22 17:20:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1644.22,1.2425e-05,127.0046,5824460210.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2918.0,2023-01-22 17:21:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1644.485,1.244e-05,99.6956,15178978620.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2919.0,2023-01-22 17:22:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1643.93,1.2415e-05,302.8055,13862627764.0,0.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2920.0,2023-01-22 17:23:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1645.6,1.2415e-05,600.4445,3714306549.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2921.0,2023-01-22 17:24:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1647.815,1.241e-05,571.2875,11628414959.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2922.0,2023-01-22 17:25:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1649.335,1.241e-05,2212.3852,4776205629.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2923.0,2023-01-22 17:26:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1651.0749999999998,1.2395e-05,2267.1103,6805290968.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2924.0,2023-01-22 17:27:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1651.6,1.239e-05,345.6514,4117831619.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2925.0,2023-01-22 17:28:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1651.26,1.2385e-05,433.2792,10897395563.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2926.0,2023-01-22 17:29:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1652.4250000000002,1.2375e-05,1074.3568,7378021574.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2927.0,2023-01-22 17:30:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1655.94,1.239e-05,4118.2354,13661026758.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2928.0,2023-01-22 17:31:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1661.31,1.2405e-05,2842.9271,8844436467.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2929.0,2023-01-22 17:32:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1658.935,1.2395e-05,574.6045,5007149171.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2930.0,2023-01-22 17:33:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1659.89,1.239e-05,915.5503,4625600655.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2931.0,2023-01-22 17:34:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1659.16,1.2395e-05,492.8149,5614775390.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2932.0,2023-01-22 17:35:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1660.12,1.241e-05,833.7874,8812549866.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2933.0,2023-01-22 17:36:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1660.875,1.241e-05,793.9753,4372575497.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2934.0,2023-01-22 17:37:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1660.21,1.241e-05,287.222,1866646508.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2935.0,2023-01-22 17:38:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1660.725,1.2405e-05,630.4896,12431433354.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2936.0,2023-01-22 17:39:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1660.705,1.2395e-05,721.3464,2307806932.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2937.0,2023-01-22 17:40:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1660.14,1.238e-05,530.0602,5224190981.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2938.0,2023-01-22 17:41:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1659.045,1.2385e-05,312.3265,5028649346.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2939.0,2023-01-22 17:42:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1658.725,1.2395e-05,346.7077,9466880888.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2940.0,2023-01-22 17:43:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1657.73,1.2385e-05,651.2539,3243730037.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2941.0,2023-01-22 17:44:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1657.29,1.238e-05,505.9772,7577700091.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2942.0,2023-01-22 17:45:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1657.775,1.2385e-05,429.0795,2629286844.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2943.0,2023-01-22 17:46:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1658.065,1.24e-05,208.7235,8454488992.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2944.0,2023-01-22 17:47:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1658.155,1.241e-05,382.1655,5205395815.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2945.0,2023-01-22 17:48:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1659.275,1.242e-05,408.3396,10889285451.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2946.0,2023-01-22 17:49:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1658.575,1.242e-05,527.6962,4885450144.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2947.0,2023-01-22 17:50:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1657.79,1.242e-05,156.059,3162683558.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2948.0,2023-01-22 17:51:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1658.0500000000002,1.242e-05,145.5842,2111462867.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2949.0,2023-01-22 17:52:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1658.46,1.243e-05,153.6652,6735391566.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2950.0,2023-01-22 17:53:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1658.41,1.243e-05,94.123,5127844090.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2951.0,2023-01-22 17:54:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1658.36,1.242e-05,304.7782,6213706158.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2952.0,2023-01-22 17:55:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1656.83,1.241e-05,718.1347,1985531169.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
2953.0,2023-01-22 17:56:59.999,4.0,long,0.3073027423696729,-34317388.526640765,1627.06,1.2035e-05,1655.735,1.24e-05,332.1408,2549686798.0,2.0,9998.95258169459,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00010474183054109965
