index,close_time,transaction_id,positions,LINKUSDT_units,ATOMUSDT_units,entry_LINKUSDT_price,entry_ATOMUSDT_price,historical_LINKUSDT_mid,historical_ATOMUSDT_mid,historical_LINKUSDT_vol,historical_ATOMUSDT_vol,signal,portfolio_value,LINKUSDT_raw_pnl,ATOMUSDT_raw_pnl,LINKUSDT_cost,ATOMUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2903.0,2023-01-22 17:01:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1605,13.2165,8402.97,2000.09,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2904.0,2023-01-22 17:02:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.146,13.192,10108.31,1082.42,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2905.0,2023-01-22 17:03:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.144,13.1935,3750.12,1026.52,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2906.0,2023-01-22 17:04:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1615,13.2115,3416.09,1234.09,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2907.0,2023-01-22 17:05:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.183999999999999,13.2185,10564.95,5814.68,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2908.0,2023-01-22 17:06:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1835,13.205,4192.1,4033.53,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2909.0,2023-01-22 17:07:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.175000000000001,13.206,4599.31,1383.82,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2910.0,2023-01-22 17:08:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1785,13.22,6958.77,1980.95,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2911.0,2023-01-22 17:09:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1595,13.2065,26387.28,268.55,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2912.0,2023-01-22 17:10:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1625,13.2165,1545.97,649.64,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2913.0,2023-01-22 17:11:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.163,13.2195,1789.63,691.65,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2914.0,2023-01-22 17:12:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.16,13.2225,3516.34,711.45,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2915.0,2023-01-22 17:13:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.163,13.2285,2392.39,405.69,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2916.0,2023-01-22 17:14:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1625,13.228000000000002,1004.2,302.04,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2917.0,2023-01-22 17:15:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.163,13.236,4663.4,411.74,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2918.0,2023-01-22 17:16:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1555,13.224,1426.85,450.34,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2919.0,2023-01-22 17:17:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1485,13.2245,3866.12,646.73,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2920.0,2023-01-22 17:18:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.15,13.244,5537.12,1442.27,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2921.0,2023-01-22 17:19:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.159,13.2665,1975.71,706.26,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2922.0,2023-01-22 17:20:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1595,13.2945,1931.91,1710.78,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2923.0,2023-01-22 17:21:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.16,13.313,11820.46,3852.4,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2924.0,2023-01-22 17:22:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1635,13.3275,3599.92,1498.24,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2925.0,2023-01-22 17:23:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.167,13.334,2136.33,1346.16,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2926.0,2023-01-22 17:24:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.175,13.357,4966.46,3029.85,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2927.0,2023-01-22 17:25:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1875,13.371,7878.5,1762.47,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2928.0,2023-01-22 17:26:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.194,13.381,9743.19,6571.5,1.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2929.0,2023-01-22 17:27:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.187,13.41,4057.19,7124.94,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2930.0,2023-01-22 17:28:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1825,13.456,15968.96,6346.44,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2931.0,2023-01-22 17:29:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1775,13.514,14331.23,20014.33,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2932.0,2023-01-22 17:30:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.179,13.5025,16215.8,13685.77,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2933.0,2023-01-22 17:31:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1945,13.491,8241.99,9934.05,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2934.0,2023-01-22 17:32:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1845,13.5165,4055.67,17694.52,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2935.0,2023-01-22 17:33:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.184,13.5135,4303.22,9268.65,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2936.0,2023-01-22 17:34:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.179,13.474,3736.96,4474.1,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2937.0,2023-01-22 17:35:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1865000000000006,13.5015,10722.06,12717.43,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2938.0,2023-01-22 17:36:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.19,13.5085,4961.15,3783.03,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2939.0,2023-01-22 17:37:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.185499999999999,13.4965,5022.25,4048.92,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2940.0,2023-01-22 17:38:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1835,13.485,2310.27,1424.28,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2941.0,2023-01-22 17:39:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1815,13.5065,6986.36,4206.36,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2942.0,2023-01-22 17:40:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1715,13.505,11231.11,3846.22,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2943.0,2023-01-22 17:41:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.171,13.509,4640.1,3265.62,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2944.0,2023-01-22 17:42:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.178,13.5025,11596.89,3170.69,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2945.0,2023-01-22 17:43:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.167,13.5135,3704.98,5184.8,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2946.0,2023-01-22 17:44:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1525,13.587,3833.32,21671.92,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2947.0,2023-01-22 17:45:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.1525,13.6135,2753.29,18462.53,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2948.0,2023-01-22 17:46:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.166,13.692,3317.19,12460.53,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2949.0,2023-01-22 17:47:59.999,7.0,short,-70.83658000991713,26.382140675850913,7.0585,13.235,7.173500000000001,13.7575,4557.47,31678.72,0.0,10030.383327254076,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0030383327254075443
2950.0,2023-01-22 17:48:59.999,7.0,,0.0,0.0,,,7.1775,13.7155,3871.07,14939.32,3.0,10033.77067210999,-8.429553021180123,12.67661859474639,-0.5042147765105902,-0.35550594114226003,175,1,0,0.00033770841506219895,0.003377067210998952
2951.0,2023-01-22 17:49:59.999,7.0,,0.0,0.0,,,7.177,13.705,11098.88,10305.13,4.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2952.0,2023-01-22 17:50:59.999,7.0,,0.0,0.0,,,7.1805,13.661,2107.32,10085.69,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2953.0,2023-01-22 17:51:59.999,7.0,,0.0,0.0,,,7.19,13.6265,3779.63,7251.1,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2954.0,2023-01-22 17:52:59.999,7.0,,0.0,0.0,,,7.208500000000001,13.586,8885.22,8792.87,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2955.0,2023-01-22 17:53:59.999,7.0,,0.0,0.0,,,7.2155,13.569,4773.78,46519.24,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2956.0,2023-01-22 17:54:59.999,7.0,,0.0,0.0,,,7.214499999999999,13.609,2688.37,5343.37,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2957.0,2023-01-22 17:55:59.999,7.0,,0.0,0.0,,,7.2145,13.603,3663.64,9417.5,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2958.0,2023-01-22 17:56:59.999,7.0,,0.0,0.0,,,7.2115,13.5785,4500.82,10179.64,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2959.0,2023-01-22 17:57:59.999,7.0,,0.0,0.0,,,7.1955,13.5405,6710.95,4869.44,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2960.0,2023-01-22 17:58:59.999,7.0,,0.0,0.0,,,7.1935,13.549,1479.97,3077.18,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2961.0,2023-01-22 17:59:59.999,7.0,,0.0,0.0,,,7.192,13.5405,3462.25,3496.34,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2962.0,2023-01-22 18:00:59.999,7.0,,0.0,0.0,,,7.1885,13.54,8700.89,3484.57,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2963.0,2023-01-22 18:01:59.999,7.0,,0.0,0.0,,,7.1775,13.565,5140.22,6066.52,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2964.0,2023-01-22 18:02:59.999,7.0,,0.0,0.0,,,7.175000000000001,13.577,8466.46,5135.81,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2965.0,2023-01-22 18:03:59.999,7.0,,0.0,0.0,,,7.172,13.6075,2479.47,4705.08,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2966.0,2023-01-22 18:04:59.999,7.0,,0.0,0.0,,,7.1795,13.581,6534.94,16537.02,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2967.0,2023-01-22 18:05:59.999,7.0,,0.0,0.0,,,7.1785,13.5485,13677.28,13429.42,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2968.0,2023-01-22 18:06:59.999,7.0,,0.0,0.0,,,7.19,13.5615,5848.75,5692.62,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2969.0,2023-01-22 18:07:59.999,7.0,,0.0,0.0,,,7.198,13.5665,5105.3,4131.01,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2970.0,2023-01-22 18:08:59.999,7.0,,0.0,0.0,,,7.204,13.576,4312.04,5595.58,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2971.0,2023-01-22 18:09:59.999,7.0,,0.0,0.0,,,7.202,13.57,2568.2,1561.14,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2972.0,2023-01-22 18:10:59.999,7.0,,0.0,0.0,,,7.1995000000000005,13.5925,2832.82,31784.62,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2973.0,2023-01-22 18:11:59.999,7.0,,0.0,0.0,,,7.1850000000000005,13.6305,31260.51,6457.95,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2974.0,2023-01-22 18:12:59.999,7.0,,0.0,0.0,,,7.165,13.5825,7643.24,3719.9,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2975.0,2023-01-22 18:13:59.999,7.0,,0.0,0.0,,,7.169499999999999,13.538,4606.36,2806.02,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2976.0,2023-01-22 18:14:59.999,7.0,,0.0,0.0,,,7.180999999999999,13.5285,2343.99,8014.18,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2977.0,2023-01-22 18:15:59.999,7.0,,0.0,0.0,,,7.189,13.5115,3147.32,2768.92,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2978.0,2023-01-22 18:16:59.999,7.0,,0.0,0.0,,,7.1795,13.512,888.18,3065.8,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2979.0,2023-01-22 18:17:59.999,7.0,,0.0,0.0,,,7.1765,13.5045,1936.78,4669.02,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2980.0,2023-01-22 18:18:59.999,7.0,,0.0,0.0,,,7.185499999999999,13.528,8421.46,1690.18,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2981.0,2023-01-22 18:19:59.999,7.0,,0.0,0.0,,,7.1945,13.533,5861.23,6592.52,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2982.0,2023-01-22 18:20:59.999,7.0,,0.0,0.0,,,7.2035,13.527,9128.83,1186.49,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2983.0,2023-01-22 18:21:59.999,7.0,,0.0,0.0,,,7.202,13.5475,4397.92,1774.71,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2984.0,2023-01-22 18:22:59.999,7.0,,0.0,0.0,,,7.2005,13.56,8896.56,3290.22,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2985.0,2023-01-22 18:23:59.999,7.0,,0.0,0.0,,,7.195,13.543,2150.79,2298.99,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2986.0,2023-01-22 18:24:59.999,7.0,,0.0,0.0,,,7.1885,13.5315,3246.51,8829.3,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2987.0,2023-01-22 18:25:59.999,7.0,,0.0,0.0,,,7.18,13.5265,1534.4,2292.9,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2988.0,2023-01-22 18:26:59.999,7.0,,0.0,0.0,,,7.1835,13.522,2253.27,979.47,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2989.0,2023-01-22 18:27:59.999,7.0,,0.0,0.0,,,7.1785,13.508500000000002,1751.08,1041.22,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2990.0,2023-01-22 18:28:59.999,7.0,,0.0,0.0,,,7.164999999999999,13.508,12990.13,2247.24,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2991.0,2023-01-22 18:29:59.999,7.0,,0.0,0.0,,,7.1685,13.5065,11452.18,1565.77,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2992.0,2023-01-22 18:30:59.999,7.0,,0.0,0.0,,,7.1705000000000005,13.5165,6280.32,12450.46,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2993.0,2023-01-22 18:31:59.999,7.0,,0.0,0.0,,,7.1755,13.544,2689.65,1266.73,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2994.0,2023-01-22 18:32:59.999,7.0,,0.0,0.0,,,7.172499999999999,13.529,2803.73,1030.23,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2995.0,2023-01-22 18:33:59.999,7.0,,0.0,0.0,,,7.16,13.506,3122.4,1944.48,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2996.0,2023-01-22 18:34:59.999,7.0,,0.0,0.0,,,7.1365,13.4915,25925.99,4387.34,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2997.0,2023-01-22 18:35:59.999,7.0,,0.0,0.0,,,7.1240000000000006,13.4855,16526.78,5371.47,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2998.0,2023-01-22 18:36:59.999,7.0,,0.0,0.0,,,7.122,13.5245,6150.38,1799.89,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
2999.0,2023-01-22 18:37:59.999,7.0,,0.0,0.0,,,7.1175,13.5515,5449.0,878.32,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3000.0,2023-01-22 18:38:59.999,7.0,,0.0,0.0,,,7.1135,13.549,5410.96,1303.84,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3001.0,2023-01-22 18:39:59.999,7.0,,0.0,0.0,,,7.118,13.532,5386.77,277.39,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3002.0,2023-01-22 18:40:59.999,7.0,,0.0,0.0,,,7.106,13.5125,5594.58,1667.21,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3003.0,2023-01-22 18:41:59.999,7.0,,0.0,0.0,,,7.113,13.5125,4051.73,755.61,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3004.0,2023-01-22 18:42:59.999,7.0,,0.0,0.0,,,7.109500000000001,13.522,10285.26,373.17,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3005.0,2023-01-22 18:43:59.999,7.0,,0.0,0.0,,,7.095000000000001,13.5145,10546.2,704.0,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3006.0,2023-01-22 18:44:59.999,7.0,,0.0,0.0,,,7.083500000000001,13.4975,2481.81,361.23,3.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3007.0,2023-01-22 18:45:59.999,7.0,,0.0,0.0,,,7.079,13.513,3296.86,3194.19,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3008.0,2023-01-22 18:46:59.999,7.0,,0.0,0.0,,,7.0685,13.5285,5742.58,407.12,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3009.0,2023-01-22 18:47:59.999,7.0,,0.0,0.0,,,7.0685,13.5255,5295.27,699.21,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3010.0,2023-01-22 18:48:59.999,7.0,,0.0,0.0,,,7.0795,13.5355,5983.39,905.13,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3011.0,2023-01-22 18:49:59.999,7.0,,0.0,0.0,,,7.0725,13.548,937.71,53.92,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3012.0,2023-01-22 18:50:59.999,7.0,,0.0,0.0,,,7.07,13.5635,8365.82,1406.94,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3013.0,2023-01-22 18:51:59.999,7.0,,0.0,0.0,,,7.084,13.5855,11382.82,860.18,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3014.0,2023-01-22 18:52:59.999,7.0,,0.0,0.0,,,7.0845,13.605,7754.91,4482.56,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3015.0,2023-01-22 18:53:59.999,7.0,,0.0,0.0,,,7.087,13.577,1711.75,725.98,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3016.0,2023-01-22 18:54:59.999,7.0,,0.0,0.0,,,7.082,13.5735,3017.68,2075.69,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3017.0,2023-01-22 18:55:59.999,7.0,,0.0,0.0,,,7.0845,13.566,3969.65,430.88,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3018.0,2023-01-22 18:56:59.999,7.0,,0.0,0.0,,,7.093,13.5865,17348.98,1032.18,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3019.0,2023-01-22 18:57:59.999,7.0,,0.0,0.0,,,7.090999999999999,13.5755,6204.12,2225.58,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3020.0,2023-01-22 18:58:59.999,7.0,,0.0,0.0,,,7.0875,13.5665,4119.95,1126.77,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3021.0,2023-01-22 18:59:59.999,7.0,,0.0,0.0,,,7.089,13.5645,1159.48,542.12,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3022.0,2023-01-22 19:00:59.999,7.0,,0.0,0.0,,,7.086,13.5565,1998.26,451.88,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3023.0,2023-01-22 19:01:59.999,7.0,,0.0,0.0,,,7.089,13.552,1832.21,377.15,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3024.0,2023-01-22 19:02:59.999,7.0,,0.0,0.0,,,7.093,13.5545,606.52,183.29,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3025.0,2023-01-22 19:03:59.999,7.0,,0.0,0.0,,,7.0945,13.5475,2489.12,448.76,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3026.0,2023-01-22 19:04:59.999,7.0,,0.0,0.0,,,7.096,13.537,1081.54,770.79,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3027.0,2023-01-22 19:05:59.999,7.0,,0.0,0.0,,,7.098,13.5185,3273.76,2098.25,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3028.0,2023-01-22 19:06:59.999,7.0,,0.0,0.0,,,7.0915,13.485,9465.13,6077.24,0.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
3029.0,2023-01-22 19:07:59.999,7.0,,0.0,0.0,,,7.07,13.453,18086.12,5955.7,4.0,10033.77067210999,0.0,0.0,0.0,0.0,0,0,0,0.0,0.003377067210998952
